# Test spectrum of model SSP with:
#	 age = 13.0 Gyr
#	 [Fe/H] = 0.0
#	 IMF = SPWL with alpha = 2.35
#	 sigma = 150.0 km/s
#	 SNR = 100
#----------------------------------
# wavelength	 flux	errorSpec
3736.7	0.367871036972	0.0088501364651
3737.6	0.427265389024	0.0096394876574
3738.5	0.519567959884	0.0106155667097
3739.4	0.617665120895	0.0115251827079
3740.3	0.695699372092	0.0121282715199
3741.2	0.709650904706	0.0122720525234
3742.1	0.683326498608	0.0119469519968
3743.0	0.585822996866	0.0112945949242
3743.9	0.531775843702	0.0105424199925
3744.8	0.456976037265	0.00989426034123
3745.7	0.417148390174	0.00944240927991
3746.6	0.390076066372	0.00914794452235
3747.5	0.361224611765	0.00893776415329
3748.4	0.364226145005	0.0088805237548
3749.3	0.380515428072	0.00919739139179
3750.2	0.470090228606	0.00997556147451
3751.1	0.569441923298	0.0109960386809
3752.0	0.676394326098	0.0119675113388
3752.9	0.782613946891	0.0127556700317
3753.8	0.841709084639	0.0133311047573
3754.7	0.849871178183	0.0136090518845
3755.6	0.849678850675	0.0134398398482
3756.5	0.756705592405	0.0127785005093
3757.4	0.653273295057	0.0118536154563
3758.3	0.573876981031	0.0111341564229
3759.2	0.573838128254	0.0109813893247
3760.1	0.585423280105	0.0112861548904
3761.0	0.644097598992	0.0116393145309
3761.9	0.639231787694	0.0117643548826
3762.8	0.644310723314	0.011675450342
3763.7	0.618280951401	0.0115527070313
3764.6	0.611931055755	0.0115121898118
3765.5	0.603276301072	0.0115224437953
3766.4	0.638261578541	0.0115710503241
3767.3	0.632031539549	0.0117758138067
3768.2	0.690315599059	0.0122116179795
3769.1	0.769532448583	0.012755758473
3770.0	0.826402833754	0.0132360702859
3770.9	0.854487593771	0.0136063993644
3771.8	0.87692824454	0.013893828934
3772.7	0.931833211409	0.0140793282337
3773.6	0.932478737497	0.0141186321843
3774.5	0.935654731902	0.0140364680572
3775.4	0.925617519806	0.0139299862331
3776.3	0.888088163206	0.0138822659461
3777.2	0.924702348979	0.0139156698008
3778.1	0.931083192277	0.0140268035702
3779.0	0.909379233509	0.0142048930511
3779.9	0.935329669741	0.0144030161472
3780.8	1.00663117107	0.014554176968
3781.7	1.01352593656	0.0146348958065
3782.6	1.00107802037	0.0146600716474
3783.5	1.00153971201	0.0145941895093
3784.4	0.964573194699	0.014323842511
3785.3	0.879876310785	0.0137729677353
3786.2	0.812753157009	0.0130295196901
3787.1	0.697946874253	0.0123170792495
3788.0	0.641861784236	0.0118397816556
3788.9	0.64977592082	0.0116821543178
3789.8	0.667887591046	0.011816101609
3790.7	0.685024342636	0.0121055370135
3791.6	0.704844187723	0.0123323436331
3792.5	0.712446918754	0.0123260519341
3793.4	0.688545894975	0.0120953102417
3794.3	0.649019972483	0.0118099900656
3795.2	0.609149617016	0.0116251134756
3796.1	0.633665109528	0.0115234461335
3797.0	0.604630747285	0.0113887073392
3797.9	0.577881704953	0.0112282207929
3798.8	0.57185557802	0.0112335255337
3799.7	0.607330959727	0.0115656769514
3800.6	0.686662585731	0.0121534113337
3801.5	0.781574076241	0.012788055368
3802.4	0.812444821518	0.0133094889584
3803.3	0.87304926006	0.0136354344985
3804.2	0.887206174826	0.0137148285787
3805.1	0.853880975155	0.0135409005236
3806.0	0.845970093697	0.013214528572
3806.9	0.780292135388	0.0129518175929
3807.8	0.792366917333	0.0129485414608
3808.7	0.812530925797	0.0131960059578
3809.6	0.872635724783	0.0134839333603
3810.5	0.858011852871	0.0135796279394
3811.4	0.821892992363	0.0133611356336
3812.3	0.782580406514	0.0128410739166
3813.2	0.688728087689	0.0121393193042
3814.1	0.62771917416	0.0114353547796
3815.0	0.563782909034	0.0109168293347
3815.9	0.547833376921	0.0107082734826
3816.8	0.544088609554	0.0107540843879
3817.7	0.563841092044	0.0108014953238
3818.6	0.51170419882	0.0106138189741
3819.5	0.519736778322	0.0102150060053
3820.4	0.453954733324	0.00988986075571
3821.3	0.459174260599	0.00986948264003
3822.2	0.483681397403	0.0100297008043
3823.1	0.446949719419	0.010045470355
3824.0	0.435748782105	0.00976101022456
3824.9	0.401080577371	0.0093160413076
3825.8	0.384301708673	0.00898582270991
3826.7	0.364603080089	0.00893061341428
3827.6	0.387619005753	0.00910780395365
3828.5	0.411349320564	0.00938420481467
3829.4	0.420421805323	0.00963139119346
3830.3	0.44257345966	0.00973694115254
3831.2	0.429668268215	0.00964084900538
3832.1	0.400765041595	0.00941086990077
3833.0	0.40220271048	0.00924395842584
3833.9	0.409591654356	0.00931934738387
3834.8	0.424414229094	0.00961386590478
3835.7	0.471190847614	0.00990469373543
3836.6	0.447768744913	0.00996692207227
3837.5	0.434894123496	0.00975465954795
3838.4	0.421202933523	0.00943229373183
3839.3	0.405212971903	0.00926422588691
3840.2	0.425488364299	0.00945207707819
3841.1	0.45751903569	0.0100119345326
3842.0	0.529040514393	0.0107612695527
3842.9	0.616213481722	0.011444300624
3843.8	0.646580217778	0.0118955147465
3844.7	0.669188846856	0.0121054677108
3845.6	0.688214842058	0.012167112555
3846.5	0.667538822307	0.0121646979266
3847.4	0.695211371675	0.0120950000679
3848.3	0.657865236317	0.011911189716
3849.2	0.636446791887	0.0116583531958
3850.1	0.63418613476	0.0115058224139
3851.0	0.634255567319	0.0115646842071
3851.9	0.646680013617	0.011724767159
3852.8	0.642495918638	0.0117768018082
3853.7	0.646589150938	0.011627063007
3854.6	0.601197994441	0.0113311776382
3855.5	0.55601670878	0.0109900134273
3856.4	0.542582782432	0.0106561025772
3857.3	0.487816831887	0.0103121334178
3858.2	0.447939315586	0.00994289708449
3859.1	0.432066067578	0.00966002488302
3860.0	0.445909714567	0.00970073331173
3860.9	0.485207234928	0.0101869139166
3861.8	0.532646788765	0.0109276341345
3862.7	0.625931722787	0.0115765891924
3863.6	0.641833115399	0.0119104576479
3864.5	0.66850692742	0.0119373334215
3865.4	0.653934347563	0.0118185069151
3866.3	0.6413543117	0.0117013267073
3867.2	0.635934994244	0.0116078603866
3868.1	0.624086645455	0.0114661129999
3869.0	0.561203552488	0.0112118832433
3869.9	0.533589353151	0.0108608573403
3870.8	0.515517402883	0.0105355462029
3871.7	0.513027850144	0.0104356185319
3872.6	0.520584921709	0.010708596651
3873.5	0.59596093926	0.0112867652899
3874.4	0.65382945736	0.0118897854472
3875.3	0.693428641112	0.012213374809
3876.2	0.657719179111	0.0121183738851
3877.1	0.647106516348	0.0117106351363
3878.0	0.598884619951	0.0112800697222
3878.9	0.557766940811	0.011078397636
3879.8	0.560746149117	0.0111020149958
3880.7	0.583826606282	0.0111881027579
3881.6	0.597589330553	0.011291154131
3882.5	0.62466423793	0.0114957698436
3883.4	0.632516575569	0.0117601565807
3884.3	0.673620674126	0.0118513366089
3885.2	0.626917502043	0.0116257435347
3886.1	0.592813129452	0.0112511125039
3887.0	0.582448969654	0.0110709339361
3887.9	0.623315523768	0.0112758806566
3888.8	0.638310792331	0.0118034731588
3889.7	0.738271741999	0.0124974282172
3890.6	0.830344941801	0.0131991312711
3891.5	0.903321541177	0.0137486157278
3892.4	0.928195343605	0.0140266865486
3893.3	0.947482731939	0.0140165557214
3894.2	0.876088903261	0.013823099277
3895.1	0.872698705381	0.0136265882096
3896.0	0.845800808574	0.0135561333454
3896.9	0.853357231053	0.0135732843123
3897.8	0.858311643921	0.0135448099553
3898.7	0.847687778678	0.0134396786318
3899.6	0.839293718639	0.0133673467298
3900.5	0.847725533937	0.0133973351882
3901.4	0.846276039936	0.0134384573496
3902.3	0.817211441023	0.0133636984198
3903.2	0.81520136739	0.0131623313611
3904.1	0.758740233018	0.0129200177207
3905.0	0.759657490522	0.0127544467773
3905.9	0.750827191805	0.0128060617711
3906.8	0.822261171717	0.0131525932985
3907.7	0.878361090035	0.0136858217842
3908.6	0.943222915711	0.0141866014375
3909.5	1.00748103786	0.0145247732605
3910.4	0.994574913468	0.0147258496318
3911.3	1.02802842815	0.0148682616015
3912.2	1.0753802385	0.0149721971347
3913.1	1.07446708436	0.0150046457663
3914.0	1.03991830396	0.0149434846229
3914.9	1.02734189938	0.0147970745337
3915.8	0.986870976619	0.014587194999
3916.7	0.956836513094	0.0143297390839
3917.6	0.891493049006	0.0140102680776
3918.5	0.850220296216	0.0135911491653
3919.4	0.818641116692	0.0130818083383
3920.3	0.733839494122	0.0125950930612
3921.2	0.699017349064	0.0122922373345
3922.1	0.701510965764	0.0122502988787
3923.0	0.709504585075	0.0123935658286
3923.9	0.750469187007	0.0125457593732
3924.8	0.748262817822	0.0125304111023
3925.7	0.71327791592	0.0122499616364
3926.6	0.629549450965	0.0117112637578
3927.5	0.539797642105	0.0109997616741
3928.4	0.476343978506	0.0102325458631
3929.3	0.428680670842	0.0095074026759
3930.2	0.370069738486	0.00886879352845
3931.1	0.324120553725	0.00832293572945
3932.0	0.301198883478	0.00788247884318
3932.9	0.263653474735	0.00758878022655
3933.8	0.264219784647	0.00750398477078
3934.7	0.27880754217	0.00768924690075
3935.6	0.315668012005	0.008164534604
3936.5	0.360455025611	0.0088717130028
3937.4	0.444446488353	0.00969035785637
3938.3	0.511699559655	0.0104855990198
3939.2	0.586435711388	0.011139971018
3940.1	0.633870959427	0.0115756574777
3941.0	0.671124476434	0.0117741944362
3941.9	0.65210249292	0.0117824657154
3942.8	0.641907270149	0.0117242658634
3943.7	0.643567028519	0.0118004626988
3944.6	0.694824132892	0.0121675363661
3945.5	0.752680924324	0.0127515924904
3946.4	0.824062340407	0.0133018623367
3947.3	0.863767333383	0.0136664148129
3948.2	0.921367750224	0.0139204785736
3949.1	0.973772104552	0.0142045943456
3950.0	0.977609796143	0.0145096372922
3950.9	1.01208484994	0.0147065164234
3951.8	1.02402673152	0.0147528336883
3952.7	1.01899294342	0.0147605464643
3953.6	1.02286852662	0.0148222157538
3954.5	1.02683152041	0.0148613810887
3955.4	1.00883018845	0.0147584569665
3956.3	0.98781459795	0.0145506244175
3957.2	0.98520256181	0.0143839956223
3958.1	0.96877819699	0.0142805323309
3959.0	0.917734374986	0.0140590462538
3959.9	0.838355130005	0.0135257479089
3960.8	0.767688770982	0.0127011030496
3961.7	0.65775199319	0.0118467846243
3962.6	0.587154831597	0.0112367581622
3963.5	0.548371131756	0.0108797000668
3964.4	0.522737786968	0.0105433607412
3965.3	0.466822714283	0.0100264569972
3966.2	0.41099296405	0.00932580607131
3967.1	0.344066627379	0.00861450627371
3968.0	0.309260149186	0.00813326529909
3968.9	0.310208997237	0.00806309858509
3969.8	0.344804420202	0.00842793681612
3970.7	0.37892342874	0.00909911405039
3971.6	0.446283120822	0.00990059713929
3972.5	0.531756969815	0.010711674111
3973.4	0.620281027123	0.0114918055257
3974.3	0.712696561366	0.012235054486
3975.2	0.781200326602	0.0129255038606
3976.1	0.865977413839	0.0135511693545
3977.0	0.939803144486	0.0141320744421
3977.9	1.01854701891	0.0146899881718
3978.8	1.07427633624	0.0151916468777
3979.7	1.12101180496	0.0155525110816
3980.6	1.13968139214	0.0157097422113
3981.5	1.15278139149	0.0156910917532
3982.4	1.14878799118	0.0156094651915
3983.3	1.12409903643	0.0155843254126
3984.2	1.14981659952	0.0156657151871
3985.1	1.16275844669	0.015830363424
3986.0	1.19974012665	0.0160350819843
3986.9	1.23650907286	0.0162454758657
3987.8	1.26715262253	0.0164107761579
3988.7	1.28365015514	0.0164754449068
3989.6	1.25510545398	0.0164594051901
3990.5	1.26886245305	0.0164668638288
3991.4	1.2826615064	0.0165647610115
3992.3	1.30762547177	0.0166992118501
3993.2	1.30512290151	0.0167629922962
3994.1	1.30809443856	0.016699351346
3995.0	1.28269729684	0.016526314126
3995.9	1.24536582929	0.0163113711748
3996.8	1.21599247347	0.0161625830624
3997.7	1.22227069455	0.0162042543085
3998.6	1.25733840994	0.0164771240065
3999.5	1.35317960799	0.0168693872607
4000.4	1.3596953732	0.0172158326455
4001.3	1.449786676	0.0174306819075
4002.2	1.4182698239	0.0174792063877
4003.1	1.4043684158	0.0172888857016
4004.0	1.29926486071	0.0168228163691
4004.9	1.23762526155	0.0162522558678
4005.8	1.17722136521	0.0159256055942
4006.7	1.20761668821	0.01604967843
4007.6	1.26542470297	0.0164794185787
4008.5	1.33198099735	0.0169200977745
4009.4	1.3624294007	0.0172089974907
4010.3	1.39889985648	0.0173572786208
4011.2	1.41855821985	0.0174398073779
4012.1	1.4218532372	0.0175092026815
4013.0	1.44502175859	0.0175844195613
4013.9	1.43250383934	0.0176644914144
4014.8	1.4475775748	0.0177241505566
4015.7	1.45850939595	0.0177216142006
4016.6	1.44999459189	0.0176598425799
4017.5	1.44708441006	0.0176218326388
4018.4	1.46610911262	0.0176780875843
4019.3	1.48851856059	0.0177814338771
4020.2	1.46101958598	0.0178286288652
4021.1	1.50349953417	0.0177887790453
4022.0	1.45994183911	0.0177034858075
4022.9	1.45164063795	0.0176067356495
4023.8	1.44419752206	0.01752082469
4024.7	1.39574557593	0.0175047264204
4025.6	1.47070720082	0.0176222848567
4026.5	1.48427216131	0.0178447007882
4027.4	1.52249318798	0.0180187963242
4028.3	1.50533122569	0.0179421650952
4029.2	1.42295484681	0.0174954236124
4030.1	1.32262996632	0.0167563191613
4031.0	1.18629665983	0.0159816635628
4031.9	1.13250190188	0.0154301827245
4032.8	1.09068979706	0.0152181359404
4033.7	1.08735716989	0.0153603112503
4034.6	1.16795278776	0.0158400149974
4035.5	1.27031680795	0.0165687486881
4036.4	1.40711122965	0.017351923678
4037.3	1.50502218177	0.0179611245303
4038.2	1.52331683452	0.018252187264
4039.1	1.55424221834	0.0182362803319
4040.0	1.49397465932	0.0180568077042
4040.9	1.49595413543	0.0178617723928
4041.8	1.44775957965	0.0176401856273
4042.7	1.37992505182	0.0172012162794
4043.6	1.25518324059	0.0163866759642
4044.5	1.11753130946	0.0153456248337
4045.4	0.978848403372	0.0145890277763
4046.3	1.00575647032	0.0146187396931
4047.2	1.12901981582	0.0153982057683
4048.1	1.25773956554	0.0164321745889
4049.0	1.38557209196	0.0172916396417
4049.9	1.48642924999	0.0178226643779
4050.8	1.5564076473	0.0180357457803
4051.7	1.48994163535	0.0179929114933
4052.6	1.49251442653	0.0177810440103
4053.5	1.41855828723	0.0174952867734
4054.4	1.39642796792	0.0172093630195
4055.3	1.33059577334	0.0169557854842
4056.2	1.28674738458	0.0167303707854
4057.1	1.25954240336	0.0165502252537
4058.0	1.25833243406	0.0165050541731
4058.9	1.3097617501	0.0166606180114
4059.8	1.35056605428	0.016890131898
4060.7	1.31143439273	0.0169050218583
4061.6	1.27825552413	0.016507003391
4062.5	1.13991836294	0.0158171619166
4063.4	1.09125016689	0.01526008496
4064.3	1.0356373697	0.0152098118688
4065.2	1.15314088335	0.015617620451
4066.1	1.19822343795	0.0161630528297
4067.0	1.27798251409	0.0166533067599
4067.9	1.35992833695	0.0170576178889
4068.8	1.39746050772	0.0172869650921
4069.7	1.38586445343	0.0171841583535
4070.6	1.32961424465	0.0167768949587
4071.5	1.24642865968	0.0164032850595
4072.4	1.25690367345	0.0164172783742
4073.3	1.28515179815	0.0167610257062
4074.2	1.38180896501	0.0170319476032
4075.1	1.33139005684	0.0169329569058
4076.0	1.26911158089	0.0165220306536
4076.9	1.21811150202	0.0161343559373
4077.8	1.22995800614	0.0161191210949
4078.7	1.30106648901	0.0165711839311
4079.6	1.39533502703	0.0172839999722
4080.5	1.49239730213	0.017933682962
4081.4	1.57629411419	0.0182783369627
4082.3	1.55201208927	0.0182637424209
4083.2	1.5213350783	0.0180288713127
4084.1	1.49524565764	0.017811546884
4085.0	1.49866257652	0.0178078425239
4085.9	1.53856408417	0.0180736977515
4086.8	1.59850923365	0.0185106686464
4087.7	1.68079432803	0.0189304955409
4088.6	1.72102230395	0.0191659458251
4089.5	1.73432533536	0.0191610452441
4090.4	1.67185742603	0.0189827542344
4091.3	1.67756900586	0.018758961154
4092.2	1.59837291936	0.0185873583351
4093.1	1.58643754846	0.0184579458657
4094.0	1.58274534011	0.0182610434633
4094.9	1.49356387024	0.0179213898788
4095.8	1.40863915697	0.0175190256971
4096.7	1.39171916515	0.0172177408022
4097.6	1.36814319277	0.0170702073345
4098.5	1.35467706621	0.0169535721605
4099.4	1.27425405062	0.0167150630832
4100.3	1.26759050255	0.0163580005149
4101.2	1.19455388694	0.016079320968
4102.1	1.20141053623	0.0160939405125
4103.0	1.25906364272	0.0164215087433
4103.9	1.32004942225	0.0169077517109
4104.8	1.4079611154	0.0173981699935
4105.7	1.46480280148	0.0177989472805
4106.6	1.51713681244	0.0180422933815
4107.5	1.53110264418	0.0180925360078
4108.4	1.53975765397	0.0179775705049
4109.3	1.46361427473	0.0177808710402
4110.2	1.42293371541	0.0176062463528
4111.1	1.43196040686	0.0175450454322
4112.0	1.48105391501	0.017642302232
4112.9	1.44964343556	0.0178665166083
4113.8	1.54109305499	0.0181232364176
4114.7	1.56561412679	0.0183178618658
4115.6	1.58723797429	0.0183949884709
4116.5	1.56113035805	0.0183243406967
4117.4	1.53936458639	0.0181101504167
4118.3	1.48450287774	0.0178428837683
4119.2	1.4106470673	0.0176711149081
4120.1	1.45514350359	0.0176602349443
4121.0	1.47437563635	0.0177353197796
4121.9	1.49002114282	0.0178089050474
4122.8	1.47244374064	0.0178894186054
4123.7	1.50857750569	0.0180151924468
4124.6	1.53210297013	0.0181422079642
4125.5	1.52618011976	0.0181682698005
4126.4	1.53144597704	0.0180530884388
4127.3	1.5127125857	0.0178596513921
4128.2	1.49831655913	0.0176692204321
4129.1	1.41325036992	0.0174829479503
4130.0	1.39627862513	0.0172267050586
4130.9	1.34794498242	0.0168579153971
4131.8	1.23436731371	0.0164659922804
4132.7	1.22776358767	0.0162472736744
4133.6	1.23293533261	0.0163530483509
4134.5	1.28922584558	0.0167617868606
4135.4	1.39283671851	0.0172981928265
4136.3	1.51021045941	0.0177632843068
4137.2	1.51202853964	0.0180618757026
4138.1	1.54129434416	0.0182158359225
4139.0	1.58719571846	0.0182572977211
4139.9	1.53409754369	0.0181345006458
4140.8	1.46690481048	0.0177403570262
4141.7	1.3605059528	0.0170513274283
4142.6	1.2371583907	0.0162726294885
4143.5	1.17710071495	0.0158028150507
4144.4	1.20912076143	0.0159088223041
4145.3	1.26975336727	0.0164424897004
4146.2	1.32760185193	0.0170192277606
4147.1	1.41002469194	0.0173694244273
4148.0	1.40698820846	0.017446369472
4148.9	1.37887655289	0.0173464209944
4149.8	1.379171914	0.0172050596784
4150.7	1.36703360618	0.0171092894917
4151.6	1.34220074947	0.0170546358993
4152.5	1.37796386216	0.0169886845486
4153.4	1.33601656341	0.0168918286718
4154.3	1.31510311178	0.0168024568944
4155.2	1.31562212183	0.016777103427
4156.1	1.31897841875	0.016854348132
