# Test spectrum of model SSP with:
#	 age = 13.0 Gyr
#	 [Fe/H] = 0.0
#	 IMF = SPWL with alpha = 2.35
#	 sigma = 150.0 km/s
#	 SNR = 100
#----------------------------------
# wavelength	 flux	errorSpec
3764.6	0.602523945147	0.0109328550239
3765.5	0.575498495761	0.0109408447006
3766.4	0.602453670427	0.0109783333719
3767.3	0.620669948607	0.0111576414041
3768.2	0.665781266478	0.0115521170799
3769.1	0.727159001621	0.0120495215685
3770.0	0.775974471487	0.0124912501318
3770.9	0.831349924261	0.012836409607
3771.8	0.818067292114	0.0131096158615
3772.7	0.88914975723	0.0132890300804
3773.6	0.885319114792	0.0133297750393
3774.5	0.868166574672	0.0132545395086
3775.4	0.85923972607	0.0131555245231
3776.3	0.838980500969	0.0131113835543
3777.2	0.871226567357	0.013143179654
3778.1	0.903557118566	0.0132481927578
3779.0	0.903016024347	0.0134172362752
3779.9	0.949066847726	0.0136063835184
3780.8	0.917754519353	0.0137518457642
3781.7	0.976054480083	0.0138310653485
3782.6	0.962826687511	0.0138584201647
3783.5	0.950718908286	0.0138005387928
3784.4	0.917020868167	0.0135498046733
3785.3	0.871524507976	0.0130343247628
3786.2	0.753073580805	0.012338242342
3787.1	0.674738355961	0.0116725720019
3788.0	0.619723781764	0.0112265600954
3788.9	0.634056443698	0.0110765854518
3789.8	0.647343770602	0.0111975162078
3790.7	0.644827947475	0.0114650691818
3791.6	0.675434790138	0.0116755770112
3792.5	0.67596045184	0.0116681812861
3793.4	0.648602361743	0.0114507071508
3794.3	0.638453341857	0.0111822114481
3795.2	0.58793224798	0.011006459236
3796.1	0.613508501545	0.0109065422248
3797.0	0.588203603296	0.0107763654619
3797.9	0.577030621164	0.01062770834
3798.8	0.553741159869	0.0106413789964
3799.7	0.592207254512	0.0109625406019
3800.6	0.653719903174	0.0115174519306
3801.5	0.71784603336	0.0121099176185
3802.4	0.800023907512	0.012593923143
3803.3	0.828724835585	0.0128956168607
3804.2	0.850995413694	0.0129680864783
3805.1	0.836499356023	0.0128051255568
3806.0	0.786000577914	0.0125010728796
3806.9	0.735987001491	0.0122577714728
3807.8	0.737417220881	0.0122579827067
3808.7	0.787230990575	0.0124930192964
3809.6	0.801140949248	0.0127656640763
3810.5	0.843525306216	0.0128582462109
3811.4	0.801905286062	0.0126565281861
3812.3	0.73187550847	0.0121713804188
3813.2	0.648709168136	0.011514285909
3814.1	0.578345247811	0.0108539459815
3815.0	0.549417121484	0.010367798317
3815.9	0.495162259591	0.0101740608432
3816.8	0.502323755143	0.0102205413127
3817.7	0.526105143899	0.0102678830112
3818.6	0.497497574769	0.0100918068101
3819.5	0.451968705208	0.00971589446165
3820.4	0.443197383542	0.00941128721309
3821.3	0.442070272975	0.00939609333251
3822.2	0.450895662596	0.00954975899897
3823.1	0.469573221885	0.00956321928379
3824.0	0.436426783843	0.00929075507984
3824.9	0.399659559375	0.00886702821415
3825.8	0.368887486825	0.00855315472476
3826.7	0.355232470928	0.00849972838777
3827.6	0.372979423822	0.00866532498111
3828.5	0.398322499012	0.00892360895973
3829.4	0.397261076085	0.00915382229422
3830.3	0.424132952049	0.00925081408381
3831.2	0.421602067241	0.0091579728088
3832.1	0.394536247347	0.00893790910887
3833.0	0.393590409809	0.00877475152365
3833.9	0.370533236814	0.00883737183586
3834.8	0.407426776879	0.00910682195359
3835.7	0.429819166045	0.00937729053851
3836.6	0.439950869397	0.00943879276151
3837.5	0.415675151565	0.00924659849867
3838.4	0.398256664671	0.00895196050825
3839.3	0.384198148563	0.00880018871292
3840.2	0.394641314724	0.00897890843143
3841.1	0.445114728289	0.0095032651306
3842.0	0.491711713255	0.0102030346548
3842.9	0.59338572951	0.0108396380453
3843.8	0.643143603547	0.011259456271
3844.7	0.645829873661	0.0114547937348
3845.6	0.642648429165	0.0115129451995
3846.5	0.640262813977	0.0115125753742
3847.4	0.658699429933	0.0114501107182
3848.3	0.645624291455	0.0112806193783
3849.2	0.605432066581	0.0110455891943
3850.1	0.594096097852	0.0109039756672
3851.0	0.586918293171	0.0109603634696
3851.9	0.611461306017	0.0111112226679
3852.8	0.639935645654	0.0111602053441
3853.7	0.598341473279	0.0110206188343
3854.6	0.57892774807	0.0107464037018
3855.5	0.544808750737	0.0104324590814
3856.4	0.514935194828	0.0101260397614
3857.3	0.460328092974	0.00980769191648
3858.2	0.442411614399	0.00946125633789
3859.1	0.411665982268	0.00919295267918
3860.0	0.426084640681	0.00922868055651
3860.9	0.472659934801	0.00968402393501
3861.8	0.530791499686	0.010378151129
3862.7	0.590045532222	0.0109843394528
3863.6	0.627514282586	0.0112932327522
3864.5	0.634218696672	0.011314100452
3865.4	0.63067642905	0.0111994299819
3866.3	0.627174590238	0.0110870575548
3867.2	0.603919627222	0.010996776851
3868.1	0.57081077033	0.0108608792786
3869.0	0.554366766835	0.0106194765435
3869.9	0.532943560535	0.0102876982043
3870.8	0.501581647452	0.00998143847625
3871.7	0.489146587373	0.00988932778784
3872.6	0.502182829982	0.0101498213538
3873.5	0.561010515566	0.0106977842437
3874.4	0.626891869587	0.0112685290307
3875.3	0.682227752952	0.0115758212268
3876.2	0.6624634096	0.0114888064092
3877.1	0.611937113428	0.0111063993836
3878.0	0.569303970764	0.0107005637187
3878.9	0.522411965382	0.0105079767459
3879.8	0.559550419104	0.0105248984656
3880.7	0.54884334941	0.0105978424332
3881.6	0.568209837632	0.010686795008
3882.5	0.604905106612	0.0108772445329
3883.4	0.621148863853	0.0111324654467
3884.3	0.619858879526	0.0112288774081
3885.2	0.607242802972	0.011024923232
3886.1	0.564498891713	0.0106746248025
3887.0	0.542716651841	0.0104999174293
3887.9	0.562644372273	0.0106808923447
3888.8	0.628279982665	0.0111626629173
3889.7	0.68235059982	0.0118044448405
3890.6	0.774950263908	0.0124613184757
3891.5	0.825301045871	0.0129824097701
3892.4	0.853835652804	0.0132525656143
3893.3	0.864980804334	0.0132533554192
3894.2	0.847563659795	0.0130817520113
3895.1	0.841183859928	0.0129059470891
3896.0	0.831560869794	0.0128463959746
3896.9	0.814238428152	0.0128667914949
3897.8	0.837558437472	0.0128424962719
3898.7	0.800591512941	0.0127455308077
3899.6	0.796290165747	0.0126797949642
3900.5	0.78275967315	0.0127103028568
3901.4	0.793636600398	0.0127495804
3902.3	0.785780587505	0.0126766306115
3903.2	0.776845288812	0.0124818309769
3904.1	0.750622676796	0.0122480194364
3905.0	0.722469465601	0.0120877733421
3905.9	0.741224839922	0.0121332789571
3906.8	0.769192854261	0.0124562057994
3907.7	0.81461419621	0.0129536860985
3908.6	0.886499560946	0.0134207565265
3909.5	0.935492952852	0.0137370505774
3910.4	0.960342856251	0.0139266763936
3911.3	0.974083623497	0.0140613487309
3912.2	1.00346529745	0.0141582409377
3913.1	0.988134227247	0.0141863724993
3914.0	0.995626304195	0.014126131547
3914.9	0.974159830376	0.0139864437349
3915.8	0.956833760187	0.0137888667931
3916.7	0.913824957456	0.0135496815029
3917.6	0.872935173994	0.0132556828418
3918.5	0.835082735628	0.0128698760014
3919.4	0.762261956103	0.0123984572876
3920.3	0.702283060574	0.0119458543484
3921.2	0.654781378567	0.0116638977908
3922.1	0.6777669774	0.0116252876583
3923.0	0.71232915638	0.0117572798972
3923.9	0.701525268003	0.011892926456
3924.8	0.683171520504	0.0118683107995
3925.7	0.68210085452	0.0115958061961
3926.6	0.597440007307	0.011084123113
3927.5	0.549164850657	0.0104118154496
3928.4	0.471196106447	0.00968543431215
3929.3	0.402250576682	0.00899541415735
3930.2	0.352858835333	0.00838437769764
3931.1	0.306259497391	0.00785927465988
3932.0	0.277269507943	0.00743352687573
3932.9	0.252697262295	0.00714912490701
3933.8	0.25040384387	0.0070671436909
3934.7	0.26117104168	0.00724404011251
3935.6	0.282218345806	0.00769522769706
3936.5	0.342888904865	0.00836452941933
3937.4	0.403468069408	0.00913965791133
3938.3	0.485192825227	0.00989491935978
3939.2	0.543652455738	0.0105198306933
3940.1	0.598315618647	0.0109404752748
3941.0	0.625492774829	0.0111390399773
3941.9	0.607612838928	0.0111591988369
3942.8	0.593154321627	0.0111156112097
3943.7	0.595023084777	0.0111943476321
3944.6	0.660917499515	0.0115413014743
3945.5	0.717610602781	0.0120882563504
3946.4	0.807927591565	0.0126008564157
3947.3	0.817661163958	0.012937260687
3948.2	0.85272149734	0.0131700981441
3949.1	0.896777708019	0.0134332714017
3950.0	0.926025527643	0.0137178511309
3950.9	0.964792433764	0.0139008052381
3951.8	0.933695430661	0.0139417249379
3952.7	0.950959264338	0.0139473244133
3953.6	0.955913452076	0.0140062290771
3954.5	0.998757546646	0.0140459849824
3955.4	0.980806296332	0.0139527437802
3956.3	0.944765584557	0.0137619677423
3957.2	0.923473467655	0.0136125849254
3958.1	0.901267684318	0.0135250734817
3959.0	0.88718708984	0.0133270035914
3959.9	0.823388677054	0.01283345076
3960.8	0.728505182356	0.0120607672347
3961.7	0.632330337586	0.0112526370835
3962.6	0.578867840761	0.0106663853458
3963.5	0.526244558531	0.0103128362271
3964.4	0.496785873009	0.00997737488119
3965.3	0.441634728724	0.00947342395658
3966.2	0.38067835744	0.00879943167198
3967.1	0.329127068634	0.00811908091876
3968.0	0.292657008335	0.00765986891851
3968.9	0.290643341586	0.00759308009919
3969.8	0.336224139239	0.00794047352903
3970.7	0.371369345455	0.00857832616074
3971.6	0.428078588697	0.00933844044653
3972.5	0.499693649367	0.0101059809625
3973.4	0.597268274381	0.0108428764911
3974.3	0.660054984614	0.0115444344238
3975.2	0.727931948763	0.0121963687607
3976.1	0.800153780228	0.0127873575722
3977.0	0.876943532808	0.0133360919018
3977.9	0.957125884335	0.0138633842006
3978.8	1.01005510132	0.0143384485391
3979.7	1.07782028562	0.0146817362262
3980.6	1.08641161233	0.0148331470154
3981.5	1.10013463338	0.0148175390375
3982.4	1.05239735834	0.0147409980486
3983.3	1.06825957454	0.0147168621331
3984.2	1.09130268253	0.0147929677848
3985.1	1.12360487577	0.0149475901436
3986.0	1.12013778471	0.0151403329407
3986.9	1.1723690732	0.0153395758737
3987.8	1.18643001459	0.0154980192376
3988.7	1.1847187776	0.0155623415671
3989.6	1.20493458122	0.0155491156703
3990.5	1.16873471621	0.0155550837898
3991.4	1.22198220359	0.0156440029075
3992.3	1.21592932907	0.0157672203282
3993.2	1.21492278305	0.0158252401512
3994.1	1.21515707563	0.0157644027912
3995.0	1.2057576306	0.0156006823793
3995.9	1.1677042865	0.0153976136998
3996.8	1.14940210924	0.0152583566235
3997.7	1.16948673065	0.0153009984215
3998.6	1.20092453119	0.0155625376496
3999.5	1.26245291173	0.0159348756906
4000.4	1.30467265452	0.0162611775531
4001.3	1.35431088795	0.0164620551854
4002.2	1.35182760526	0.0165071345681
4003.1	1.30962269793	0.0163288611435
4004.0	1.25324965555	0.0158908806738
4004.9	1.18288684886	0.0153524895048
4005.8	1.1367237213	0.015041823044
4006.7	1.13348648208	0.0151554090599
4007.6	1.20255400532	0.015557465827
4008.5	1.27676879773	0.0159695142925
4009.4	1.31238279403	0.0162374986726
4010.3	1.32781707347	0.0163725969217
4011.2	1.33503112172	0.0164469970935
4012.1	1.37483849152	0.0165115596719
4013.0	1.37332774701	0.0165843284373
4013.9	1.38731406727	0.0166637225063
4014.8	1.39134803404	0.0167247203934
4015.7	1.38220917493	0.0167262161168
4016.6	1.394270032	0.0166694336901
4017.5	1.36000984909	0.0166326295176
4018.4	1.38073016492	0.0166840833384
4019.3	1.38494136853	0.0167809628434
4020.2	1.38670345294	0.0168257188839
4021.1	1.39469179777	0.0167878341879
4022.0	1.3492363111	0.0167056564034
4022.9	1.37591444053	0.0166117519996
4023.8	1.36901501754	0.0165286705515
4024.7	1.3525792926	0.0165134437202
4025.6	1.39513193351	0.0166265367261
4026.5	1.44114119781	0.0168397920763
4027.4	1.4600638926	0.0170077770942
4028.3	1.40895377824	0.0169396491315
4029.2	1.35779872146	0.0165233425277
4030.1	1.22510530094	0.0158323844095
4031.0	1.17290107091	0.0151085812933
4031.9	1.05503386735	0.0145946441873
4032.8	1.02672652023	0.0143982906323
4033.7	1.01316460055	0.0145320548216
4034.6	1.10937133763	0.0149801399261
4035.5	1.2072175457	0.0156605872677
4036.4	1.33251957667	0.0163920958884
4037.3	1.40071810212	0.0169608016571
4038.2	1.49050071442	0.0172314027147
4039.1	1.48492852395	0.0172145488618
4040.0	1.43306453234	0.0170450670929
4040.9	1.40887053908	0.0168622326869
4041.8	1.38229143364	0.0166563651938
4042.7	1.31212345706	0.0162482610788
4043.6	1.19753984631	0.0154881101087
4044.5	1.04615561016	0.0145148595482
4045.4	0.933759782914	0.013808741376
4046.3	0.967005504958	0.0138406938269
4047.2	1.06406381763	0.0145732420135
4048.1	1.21139761329	0.0155386359515
4049.0	1.33297775123	0.0163356769749
4049.9	1.38067598	0.0168243194916
4050.8	1.43303895899	0.017017202802
4051.7	1.4427526476	0.0169722350982
4052.6	1.42127519617	0.0167697748106
4053.5	1.34860627981	0.0164986673872
4054.4	1.33407697339	0.0162284676809
4055.3	1.27811951211	0.0159904346125
4056.2	1.25563302732	0.0157806058852
4057.1	1.20104210261	0.0156138571408
4058.0	1.21243041057	0.0155737186619
4058.9	1.21717506952	0.0157225942362
4059.8	1.23181696635	0.0159420427888
4060.7	1.24696164555	0.015960613967
4061.6	1.19442282913	0.0155911964827
4062.5	1.09892067431	0.0149471403899
4063.4	1.02355280971	0.0144275023972
4064.3	1.04157398347	0.0143831988154
4065.2	1.07587844865	0.0147664605116
4066.1	1.14155538353	0.0152749270273
4067.0	1.24172166647	0.0157298744638
4067.9	1.30095636409	0.0161072488384
4068.8	1.31901819709	0.0163255318192
4069.7	1.32664256026	0.0162343578384
4070.6	1.26116985522	0.0158556768517
4071.5	1.20732456486	0.0155054422314
4072.4	1.20558455915	0.0155170650532
4073.3	1.23555474258	0.0158367659351
4074.2	1.27408388165	0.0160850740119
4075.1	1.24461183975	0.0159819137656
4076.0	1.21929804471	0.0155832156463
4076.9	1.14140973819	0.0152080122131
4077.8	1.15116576095	0.015189162898
4078.7	1.1954111753	0.0156170020931
4079.6	1.3101373857	0.0162937929115
4080.5	1.40542920037	0.0169106032718
4081.4	1.4937317641	0.01723776426
4082.3	1.47255190273	0.0172242359284
4083.2	1.4328198589	0.017001686554
4084.1	1.40604531304	0.0167943092856
4085.0	1.39900948407	0.0167860607594
4085.9	1.4558555084	0.0170298059068
4086.8	1.49900557414	0.0174350429737
4087.7	1.55652947068	0.0178268944604
4088.6	1.63807519544	0.0180485221696
4089.5	1.63420204854	0.018046223014
4090.4	1.61023684581	0.0178813413125
4091.3	1.56784408708	0.0176725494508
4092.2	1.52575517414	0.0175111704991
4093.1	1.50470117869	0.0173891485922
4094.0	1.48030957722	0.0172051889959
4094.9	1.3931873525	0.0168885546826
4095.8	1.37218175676	0.0165126208067
4096.7	1.29542157082	0.0162293121896
4097.6	1.24160820225	0.0160873999954
4098.5	1.2551027597	0.0159719369194
4099.4	1.19999670664	0.0157399346557
4100.3	1.16470342233	0.0153951392597
4101.2	1.15095312768	0.0151251211279
4102.1	1.15531993509	0.0151363933143
4103.0	1.19970895544	0.0154497160781
4103.9	1.24751599623	0.0159171204136
4104.8	1.33443307489	0.016388325732
4105.7	1.36736632461	0.0167722043565
4106.6	1.46212831905	0.0170048351666
4107.5	1.4449692404	0.0170536597529
4108.4	1.42251593537	0.0169459523298
4109.3	1.41121685323	0.0167610185238
4110.2	1.38042443856	0.0165967429553
4111.1	1.36630753103	0.0165386050445
4112.0	1.34248898287	0.0166286748143
4112.9	1.4112001716	0.0168382156596
4113.8	1.44427920524	0.0170799298194
4114.7	1.45727152259	0.0172654005693
4115.6	1.49052735135	0.0173413422162
4116.5	1.47745300345	0.0172771237816
4117.4	1.42959915835	0.0170751722909
4118.3	1.38969042026	0.0168209156228
4119.2	1.37945439368	0.0166560281538
4120.1	1.35744496528	0.0166435194105
4121.0	1.37779006499	0.0167125672932
4121.9	1.39031831038	0.0167796227129
4122.8	1.40252604079	0.0168520605091
4123.7	1.47182516761	0.0169667286264
4124.6	1.42724403485	0.0170836918918
4125.5	1.45746507171	0.0171076803672
4126.4	1.43266590993	0.0170004848562
4127.3	1.41241569278	0.0168205398332
4128.2	1.39735447853	0.0166440478084
4129.1	1.37363953268	0.01647269064
4130.0	1.2966996132	0.0162371492695
4130.9	1.24501087219	0.0158965874633
4131.8	1.21609694229	0.0155333999755
4132.7	1.16304954053	0.0153305049882
4133.6	1.19124216982	0.0154291249673
4134.5	1.22794834057	0.0158095006081
4135.4	1.31355318185	0.0163086561005
4136.3	1.39239882913	0.0167412740985
4137.2	1.42255636705	0.0170191002454
4138.1	1.4412180017	0.0171635956441
4139.0	1.49049244643	0.0172051645522
4139.9	1.43949074896	0.017094981199
4140.8	1.43979927232	0.016732336388
4141.7	1.2709216645	0.0160941203552
4142.6	1.18811953351	0.0153704973239
4143.5	1.11336034561	0.0149329198434
4144.4	1.09753792878	0.0150309420832
4145.3	1.17155748261	0.0155262674509
4146.2	1.30452203969	0.0160592452345
4147.1	1.3163751561	0.0163785157059
4148.0	1.34680705057	0.0164419320487
4148.9	1.32757769593	0.0163407812819
4149.8	1.30071352588	0.0162026904826
4150.7	1.27391006472	0.0161100598366
4151.6	1.27462973035	0.0160590093123
4152.5	1.23428423315	0.0159994607055
4153.4	1.25404804063	0.0159111832253
4154.3	1.27802828874	0.015828588271
4155.2	1.22850364927	0.0158044932425
4156.1	1.25441754456	0.0158762837348
4157.0	1.30342079581	0.0160610620953
4157.9	1.30471209884	0.0163385035781
4158.8	1.36425204845	0.0166371452828
4159.7	1.40470274123	0.0168852643092
4160.6	1.45799502492	0.0170751816064
4161.5	1.48821333085	0.0172366028274
