# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:23 2017.
# Content of file: isochrone tables with [Fe/H] = 0.15.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 13.34 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
0.15	10.125	0.1	3.44324249486	5.238	-3.08090909091	16.0136909091	14.1361818182	1	1
0.15	10.125	0.11	3.45902033991	5.20990909091	-2.945	15.2771	13.5209818182	1	1
0.15	10.125	0.13	3.47816196993	5.161	-2.748	14.3513181818	12.7388454545	1	1
0.15	10.125	0.15	3.49199034243	5.121	-2.598	13.6764090909	12.1669	1	1
0.15	10.125	0.173971	3.5057	5.0801	-2.4255	12.9307	11.82	2	1
0.15	10.125	0.191562	3.5086	5.0533	-2.3453	12.6887	11.5906	2	1
0.15	10.125	0.206654	3.5108	5.0316	-2.2816	12.4985	11.4099	2	1
0.15	10.125	0.22074	3.5128	5.0126	-2.226	12.3334	11.253	2	1
0.15	10.125	0.234942	3.5148	4.9952	-2.1736	12.1765	11.1041	2	1
0.15	10.125	0.250156	3.5169	4.9784	-2.1211	12.0196	10.9553	2	2
0.15	10.125	0.271309	3.5198	4.9576	-2.0539	11.8181	10.7644	2	2
0.15	10.125	0.291461	3.5223	4.94	-1.995	11.6412	10.5969	2	2
0.15	10.125	0.303202	3.5238	4.9306	-1.9627	11.5442	10.505	2	2
0.15	10.125	0.310245	3.5245	4.9255	-1.9447	11.4908	10.4543	2	2
0.15	10.125	0.315411	3.5251	4.9223	-1.9314	11.4502	10.4161	2	2
0.15	10.125	0.319107	3.5256	4.9186	-1.9211	11.4199	10.3872	2	2
0.15	10.125	0.321799	3.5259	4.9178	-1.9152	11.4011	10.3696	2	2
0.15	10.125	0.324163	3.5262	4.9157	-1.9087	11.3818	10.3514	2	2
0.15	10.125	0.32642	3.5265	4.914	-1.9028	11.3639	10.3345	2	2
0.15	10.125	0.329216	3.5268	4.912	-1.8958	11.3424	10.3142	2	2
0.15	10.125	0.333026	3.5273	4.9101	-1.8868	11.3151	10.2884	2	2
0.15	10.125	0.337698	3.5279	4.907	-1.8756	11.2812	10.2564	2	2
0.15	10.125	0.344779	3.5287	4.9026	-1.8591	11.2313	10.2092	2	2
0.15	10.125	0.371869	3.5325	4.8809	-1.7896	11.0199	10.0099	2	2
0.15	10.125	0.426199	3.5421	4.8323	-1.6434	10.5613	9.5798	2	2
0.15	10.125	0.454358	3.5479	4.8064	-1.566	10.3136	9.348	2	2
0.15	10.125	0.4749	3.5529	4.7867	-1.507	10.1204	9.1671	2	2
0.15	10.125	0.491898	3.5575	4.7699	-1.4568	9.9524	9.01	2	2
0.15	10.125	0.505991	3.5616	4.756	-1.4142	9.8062	8.8739	2	2
0.15	10.125	0.518338	3.5654	4.7439	-1.3762	9.6728	8.7499	2	2
0.15	10.125	0.529558	3.5691	4.733	-1.3413	9.5472	8.6332	2	2
0.15	10.125	0.540507	3.5728	4.7222	-1.3067	9.4207	8.5158	2	2
0.15	10.125	0.552227	3.577	4.7108	-1.2694	9.2824	8.3873	2	2
0.15	10.125	0.565229	3.5818	4.6983	-1.2277	9.1248	8.2407	2	2
0.15	10.125	0.579079	3.5871	4.6853	-1.1826	8.9495	8.0775	2	2
0.15	10.125	0.592984	3.593	4.6726	-1.1367	8.7694	7.9105	2	2
0.15	10.125	0.606419	3.5987	4.6608	-1.0918	8.5945	7.7489	2	2
0.15	10.125	0.619069	3.6046	4.6504	-1.049	8.4253	7.5926	2	2
0.15	10.125	0.630977	3.6104	4.6408	-1.0082	8.2613	7.4412	2	2
0.15	10.125	0.642365	3.616	4.6322	-0.9691	8.1048	7.297	2	2
0.15	10.125	0.648643	3.6191	4.6274	-0.9476	8.0195	7.2185	2	2
0.15	10.125	0.654821	3.6223	4.6228	-0.9265	7.9361	7.1421	2	2
0.15	10.125	0.660907	3.6254	4.6183	-0.9057	7.854	7.0675	2	2
0.15	10.125	0.666908	3.6284	4.6141	-0.8851	7.7729	6.9942	2	2
0.15	10.125	0.672861	3.6315	4.61	-0.8646	7.6919	6.9213	2	2
0.15	10.125	0.678808	3.6347	4.606	-0.8441	7.6102	6.8483	2	2
0.15	10.125	0.6848	3.638	4.602	-0.8233	7.5276	6.7748	2	2
0.15	10.125	0.690894	3.6413	4.5981	-0.8021	7.4432	6.7002	2	2
0.15	10.125	0.697099	3.6447	4.5939	-0.7805	7.3582	6.6253	2	2
