# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:21 2017.
# Content of file: isochrone tables with [Fe/H] = 0.0.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 2.99 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
0.0	9.475	0.1	3.4490854804	5.25	-3.07	15.8262727273	13.9640909091	1	1
0.0	9.475	0.11	3.46551801053	5.22	-2.93	15.0669090909	13.3479090909	1	1
0.0	9.475	0.13	3.48503703622	5.17	-2.73	14.1340909091	12.5697272727	1	1
0.0	9.475	0.15	3.49848595075	5.13	-2.58	13.4785454545	12.0140909091	1	1
0.0	9.475	0.180164	3.5116	5.091	-2.3973	12.7352	11.6535	2	1
0.0	9.475	0.226588	3.5192	5.0388	-2.2153	12.1756	11.1248	2	1
0.0	9.475	0.266479	3.5251	5.0027	-2.0856	11.7753	10.7467	2	2
0.0	9.475	0.293406	3.5287	4.9806	-2.0069	11.5351	10.5194	2	2
0.0	9.475	0.304819	3.5302	4.969	-1.9726	11.432	10.4215	2	2
0.0	9.475	0.311341	3.531	4.9606	-1.952	11.3714	10.3633	2	2
0.0	9.475	0.315538	3.5315	4.9545	-1.938	11.3307	10.3244	2	2
0.0	9.475	0.31856	3.5319	4.9496	-1.9275	11.3008	10.2956	2	2
0.0	9.475	0.320798	3.5322	4.9457	-1.9194	11.2775	10.2734	2	2
0.0	9.475	0.322497	3.5324	4.9424	-1.9128	11.2591	10.2556	2	2
0.0	9.475	0.324234	3.5326	4.9388	-1.9062	11.2404	10.2375	2	2
0.0	9.475	0.327092	3.533	4.9342	-1.8961	11.211	10.2094	2	2
0.0	9.475	0.329431	3.5331	4.9293	-1.8875	11.1881	10.1869	2	2
0.0	9.475	0.343725	3.5351	4.9186	-1.8498	11.0702	10.074	2	2
0.0	9.475	0.461739	3.5562	4.8238	-1.5431	10.0884	9.1509	2	2
0.0	9.475	0.478198	3.5603	4.8072	-1.4953	9.9291	9.0011	2	2
0.0	9.475	0.493077	3.5642	4.7925	-1.4518	9.7798	8.8615	2	2
0.0	9.475	0.505701	3.5678	4.7804	-1.4142	9.6483	8.7387	2	2
0.0	9.475	0.515903	3.571	4.7707	-1.3832	9.5385	8.6362	2	2
0.0	9.475	0.525553	3.574	4.7618	-1.3538	9.4326	8.5374	2	2
0.0	9.475	0.536654	3.5778	4.752	-1.3199	9.3099	8.4228	2	2
0.0	9.475	0.551217	3.5827	4.7394	-1.2756	9.1465	8.2701	2	2
0.0	9.475	0.568732	3.5892	4.7246	-1.2214	8.943	8.0797	2	2
0.0	9.475	0.587336	3.5965	4.7095	-1.1634	8.7291	7.8808	2	2
0.0	9.475	0.605311	3.6039	4.6962	-1.1074	8.5239	7.6914	2	2
0.0	9.475	0.612657	3.6072	4.6883	-1.0795	8.4243	7.5958	2	2
