# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:18 2017.
# Content of file: isochrone tables with [Fe/H] = -0.3.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 4.47 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-0.3	9.65	0.1	3.46077145148	5.274	-3.04818181818	15.4514363636	13.6199090909	1	1
-0.3	9.65	0.11	3.47851335177	5.24018181818	-2.9	14.6465272727	13.0017636364	1	1
-0.3	9.65	0.13	3.4987871688	5.188	-2.694	13.6996363636	12.2314909091	1	1
-0.3	9.65	0.15	3.51147716739	5.148	-2.544	13.0828181818	11.7084727273	1	1
-0.3	9.65	0.18067	3.5216	5.1026	-2.3685	12.4445	11.4093	2	1
-0.3	9.65	0.217295	3.5286	5.0583	-2.2158	11.9661	10.9563	2	1
-0.3	9.65	0.245779	3.5338	5.0284	-2.1112	11.638	10.6452	2	1
-0.3	9.65	0.269839	3.5377	5.0065	-2.0332	11.3957	10.4148	2	2
-0.3	9.65	0.287993	3.5405	4.9906	-1.9778	11.225	10.252	2	2
-0.3	9.65	0.299315	3.5422	4.9791	-1.9427	11.1182	10.1495	2	2
-0.3	9.65	0.306702	3.5433	4.9704	-1.9189	11.0467	10.0809	2	2
-0.3	9.65	0.311923	3.5441	4.9637	-1.902	10.9962	10.0323	2	2
-0.3	9.65	0.315891	3.5446	4.9582	-1.8888	10.9574	9.9948	2	2
-0.3	9.65	0.319341	3.5451	4.9528	-1.8765	10.9211	9.9599	2	2
-0.3	9.65	0.322138	3.5454	4.9474	-1.8664	10.893	9.9323	2	2
-0.3	9.65	0.324717	3.5458	4.944	-1.8579	10.8679	9.9082	2	2
-0.3	9.65	0.327756	3.5462	4.9408	-1.8489	10.8408	9.8821	2	2
-0.3	9.65	0.332099	3.5468	4.9369	-1.8369	10.8046	9.8473	2	2
-0.3	9.65	0.340234	3.5482	4.9304	-1.8148	10.7357	9.7817	2	2
-0.3	9.65	0.374615	3.5548	4.8985	-1.7146	10.4165	9.4755	2	2
-0.3	9.65	0.436642	3.5664	4.8443	-1.5475	9.8806	8.9697	2	2
-0.3	9.65	0.451781	3.5701	4.8272	-1.5007	9.727	8.8244	2	2
-0.3	9.65	0.466393	3.574	4.8109	-1.4548	9.5739	8.6803	2	2
-0.3	9.65	0.480057	3.578	4.7955	-1.4109	9.4258	8.5414	2	2
-0.3	9.65	0.491976	3.5818	4.782	-1.3716	9.2925	8.4168	2	2
-0.3	9.65	0.503229	3.5856	4.7697	-1.3341	9.1652	8.298	2	2
-0.3	9.65	0.514582	3.5896	4.7577	-1.2964	9.0365	8.1785	2	2
-0.3	9.65	0.526377	3.5939	4.746	-1.2576	8.9012	8.0528	2	2
-0.3	9.65	0.538434	3.5986	4.7343	-1.2174	8.7599	7.9215	2	2
-0.3	9.65	0.550744	3.6038	4.7229	-1.1761	8.618	7.7905	2	2
-0.3	9.65	0.563935	3.6094	4.7115	-1.1315	8.4651	7.6511	2	2
-0.3	9.65	0.579319	3.6167	4.6991	-1.0785	8.2804	7.4851	2	2
-0.3	9.65	0.59062	3.6229	4.6898	-1.0345	8.1342	7.3567	2	2
-0.3	9.65	0.612642	3.635	4.6779	-0.9586	7.8467	7.106	2	2
-0.3	9.65	0.638591	3.6491	4.6664	-0.8727	7.5181	6.8253	2	2
-0.3	9.65	0.669141	3.6659	4.6547	-0.775	7.1503	6.5197	2	2
-0.3	9.65	0.703958	3.6837	4.6401	-0.6675	6.7629	6.1992	2	2
-0.3	9.65	0.726174	3.6951	4.6304	-0.5988	6.5256	6.002	2	2
