# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:24 2017.
# Content of file: isochrone tables with [Fe/H] = 0.2.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 3.55 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
0.2	9.55	0.1	3.44129483302	5.234	-3.08454545454	16.0761636364	14.1935454545	1	1
0.2	9.55	0.11	3.4568544497	5.20654545454	-2.95	15.3471636363	13.5786727273	1	1
0.2	9.55	0.13	3.47587028116	5.158	-2.754	14.4237272727	12.7952181818	1	1
0.2	9.55	0.15	3.48982513966	5.118	-2.604	13.7423636363	12.2178363637	1	1
0.2	9.55	0.197932	3.5075	5.0576	-2.3401	12.7041	11.5999	2	1
0.2	9.55	0.238714	3.5132	5.0138	-2.1919	12.2583	11.1774	2	1
0.2	9.55	0.269429	3.5172	4.9861	-2.0954	11.9674	10.9022	2	2
0.2	9.55	0.292677	3.5202	4.9659	-2.0277	11.7639	10.7095	2	2
0.2	9.55	0.305021	3.5216	4.9547	-1.9926	11.6597	10.6106	2	2
0.2	9.55	0.312409	3.5224	4.9477	-1.9719	11.5989	10.5529	2	2
0.2	9.55	0.31752	3.523	4.9414	-1.9564	11.5544	10.5102	2	2
0.2	9.55	0.321692	3.5234	4.9355	-1.943	11.5167	10.474	2	2
0.2	9.55	0.325837	3.5239	4.9295	-1.9297	11.4794	10.4383	2	2
0.2	9.55	0.329311	3.5243	4.9255	-1.9196	11.4501	10.4103	2	2
0.2	9.55	0.330147	3.524	4.9273	-1.9213	11.4571	10.4163	2	2
0.2	9.55	0.332057	3.5248	4.9292	-1.9176	11.4385	10.4006	2	2
0.2	9.55	0.338471	3.5256	4.9223	-1.8996	11.3861	10.3506	2	2
0.2	9.55	0.381886	3.5316	4.8825	-1.7858	11.0475	10.0313	2	2
0.2	9.55	0.406395	3.536	4.8638	-1.7245	10.8549	9.8522	2	2
0.2	9.55	0.477383	3.5494	4.8076	-1.5396	10.2611	9.296	2	2
0.2	9.55	0.495954	3.5543	4.7912	-1.4874	10.0868	9.1336	2	2
0.2	9.55	0.510108	3.5582	4.7784	-1.4465	9.9475	9.0038	2	2
