# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:18 2017.
# Content of file: isochrone tables with [Fe/H] = -0.25.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 1.68 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-0.25	9.225	0.1	3.45882378963	5.27	-3.05181818182	15.5139090909	13.6772727273	1	1
-0.25	9.225	0.11	3.47634746157	5.23681818182	-2.905	14.7165909091	13.0594545455	1	1
-0.25	9.225	0.13	3.49649548004	5.185	-2.7	13.7720454545	12.2878636364	1	1
-0.25	9.225	0.15	3.50931196462	5.145	-2.55	13.1487727273	11.7594090909	1	1
-0.25	9.225	0.195909	3.5227	5.0848	-2.3121	12.3002	11.2683	2	1
-0.25	9.225	0.252407	3.5326	5.0305	-2.1073	11.6573	10.66	2	2
-0.25	9.225	0.292686	3.539	5.0002	-1.9866	11.2795	10.3013	2	2
-0.25	9.225	0.30643	3.541	4.9884	-1.9464	11.1549	10.1822	2	2
-0.25	9.225	0.311789	3.5419	4.982	-1.929	11.1019	10.1312	2	2
-0.25	9.225	0.316205	3.5424	4.9745	-1.913	11.0565	10.0871	2	2
-0.25	9.225	0.319628	3.543	4.9675	-1.8992	11.0161	10.0483	2	2
-0.25	9.225	0.322257	3.5432	4.9607	-1.8882	10.9872	10.0195	2	2
-0.25	9.225	0.323217	3.5434	4.9579	-1.8831	10.9722	10.0049	2	2
-0.25	9.225	0.324357	3.5435	4.9554	-1.8781	10.9579	9.9907	2	2
-0.25	9.225	0.325837	3.5436	4.9525	-1.8719	10.9401	9.9729	2	2
-0.25	9.225	0.354791	3.5485	4.9266	-1.7922	10.6894	9.7346	2	2
-0.25	9.225	0.429855	3.5621	4.8627	-1.5895	10.0451	9.1251	2	2
-0.25	9.225	0.444238	3.5655	4.8466	-1.5461	9.902	8.9889	2	2
-0.25	9.225	0.458245	3.5689	4.8312	-1.5034	9.7608	8.8555	2	2
-0.25	9.225	0.471922	3.5726	4.8162	-1.4609	9.6187	8.722	2	2
-0.25	9.225	0.484682	3.5762	4.8023	-1.4207	9.4826	8.5942	2	2
-0.25	9.225	0.495774	3.5796	4.7903	-1.3852	9.361	8.4804	2	2
-0.25	9.225	0.50612	3.5831	4.7794	-1.3517	9.2462	8.3733	2	2
-0.25	9.225	0.516645	3.5866	4.7688	-1.3178	9.1292	8.2642	2	2
-0.25	9.225	0.527889	3.5906	4.758	-1.2818	9.003	8.1466	2	2
-0.25	9.225	0.539871	3.595	4.7468	-1.2433	8.8671	8.0197	2	2
-0.25	9.225	0.552071	3.5997	4.7356	-1.2036	8.7305	7.8925	2	2
-0.25	9.225	0.557261	3.6017	4.7275	-1.1815	8.6675	7.8316	2	2
-0.25	9.225	0.582771	3.6143	4.7055	-1.0874	8.3348	7.5266	2	2
-0.25	9.225	0.645119	3.643	4.6782	-0.9068	7.6726	6.9549	2	2
-0.25	9.225	0.747282	3.6887	4.6382	-0.6255	6.6646	6.1026	2	2
-0.25	9.225	0.768272	3.6993	4.6301	-0.5622	6.4422	5.917	2	2
-0.25	9.225	0.79825	3.714	4.6185	-0.474	6.1432	5.666	2	2
-0.25	9.225	0.849626	3.7357	4.5937	-0.333	5.7107	5.2919	2	2
-0.25	9.225	0.916777	3.7617	4.5572	-0.1565	5.205	4.843	2	2
-0.25	9.225	0.928857	3.765	4.5483	-0.1292	5.1315	4.7761	2	2
