# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:24 2017.
# Content of file: isochrone tables with [Fe/H] = 0.2.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 2.11 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
0.2	9.325	0.1	3.44129483302	5.234	-3.08454545454	16.0761636364	14.1935454545	1	1
0.2	9.325	0.11	3.4568544497	5.20654545454	-2.95	15.3471636363	13.5786727273	1	1
0.2	9.325	0.13	3.47587028116	5.158	-2.754	14.4237272727	12.7952181818	1	1
0.2	9.325	0.15	3.48982513966	5.118	-2.604	13.7423636363	12.2178363637	1	1
0.2	9.325	0.219127	3.5104	5.0374	-2.265	12.4776	11.3854	2	1
0.2	9.325	0.270539	3.5173	4.9926	-2.1006	11.979	10.9139	2	2
0.2	9.325	0.300611	3.5211	4.9676	-2.0143	11.7193	10.6681	2	2
0.2	9.325	0.315135	3.5227	4.9512	-1.9708	11.5933	10.548	2	2
0.2	9.325	0.321396	3.5234	4.9454	-1.9534	11.5414	10.4988	2	2
0.2	9.325	0.324666	3.5235	4.9435	-1.9467	11.5238	10.4816	2	2
0.2	9.325	0.327534	3.5243	4.9443	-1.9406	11.4993	10.4598	2	2
0.2	9.325	0.33312	3.5248	4.9372	-1.9243	11.4542	10.4164	2	2
0.2	9.325	0.338407	3.5254	4.9293	-1.9074	11.4066	10.3707	2	2
0.2	9.325	0.347931	3.5265	4.9184	-1.8801	11.3278	10.2958	2	2
0.2	9.325	0.362564	3.5286	4.9053	-1.8418	11.213	10.1876	2	2
0.2	9.325	0.381935	3.5315	4.8896	-1.793	11.0635	10.0476	2	2
0.2	9.325	0.430294	3.54	4.851	-1.6689	10.6721	9.6811	2	2
0.2	9.325	0.45096	3.5446	4.8335	-1.6134	10.4928	9.5142	2	2
0.2	9.325	0.491611	3.5531	4.8001	-1.5049	10.1398	9.1839	2	2
0.2	9.325	0.506428	3.5572	4.787	-1.4627	9.9965	9.0504	2	2
0.2	9.325	0.518645	3.5607	4.7761	-1.4273	9.8741	8.9366	2	2
0.2	9.325	0.528699	3.5637	4.7672	-1.3979	9.7698	8.8399	2	2
0.2	9.325	0.537582	3.5664	4.7592	-1.3719	9.677	8.7536	2	2
0.2	9.325	0.547311	3.5695	4.7506	-1.3434	9.5747	8.6584	2	2
0.2	9.325	0.560865	3.5741	4.7398	-1.3032	9.4258	8.5206	2	2
0.2	9.325	0.580227	3.5811	4.7251	-1.2458	9.2029	8.3146	2	2
0.2	9.325	0.60515	3.5906	4.7075	-1.1719	8.9025	8.0372	2	2
0.2	9.325	0.621415	3.5965	4.6938	-1.1223	8.7144	7.8618	2	2
0.2	9.325	0.692313	3.6263	4.6605	-0.9273	7.9369	7.1637	2	2
0.2	9.325	0.754864	3.653	4.6326	-0.755	7.2511	6.551	2	2
0.2	9.325	0.77827	3.6633	4.6214	-0.6885	6.9989	6.3282	2	2
0.2	9.325	0.844225	3.692	4.5949	-0.5105	6.355	5.78	2	2
0.2	9.325	0.889151	3.7109	4.5764	-0.3923	5.942	5.4316	2	2
0.2	9.325	0.90283	3.7159	4.5696	-0.3589	5.8362	5.3407	2	2
0.2	9.325	0.916699	3.7207	4.5622	-0.3257	5.7324	5.2508	2	2
0.2	9.325	0.930228	3.7253	4.5548	-0.2937	5.634	5.1654	2	2
0.2	9.325	0.944219	3.7299	4.5468	-0.2608	5.534	5.0781	2	2
0.2	9.325	0.958482	3.7345	4.5382	-0.2274	5.4342	4.9904	2	2
0.2	9.325	0.972674	3.7389	4.5294	-0.1945	5.3377	4.9048	2	2
0.2	9.325	0.986937	3.7432	4.5201	-0.1616	5.2429	4.8203	2	2
0.2	9.325	1.000971	3.7473	4.5104	-0.1296	5.1515	4.7386	2	2
0.2	9.325	1.014561	3.7511	4.5006	-0.0986	5.0643	4.6602	2	2
0.2	9.325	1.029871	3.7552	4.4892	-0.0644	4.9687	4.574	2	2
0.2	9.325	1.063611	3.7634	4.4628	0.0089	4.7667	4.3908	2	2
0.2	9.325	1.081421	3.7679	4.4479	0.0486	4.6588	4.2924	2	2
0.2	9.325	1.14583	3.7801	4.393	0.1765	4.32	3.9786	2	2
0.2	9.325	1.16536	3.7832	4.3741	0.2148	4.2211	3.886	2	2
0.2	9.325	1.224668	3.7923	4.3189	0.3275	3.9273	3.6103	2	2
0.2	9.325	1.23036	3.7931	4.313	0.3386	3.8987	3.5834	2	2
0.2	9.325	1.235529	3.7938	4.3074	0.3489	3.8723	3.5584	2	2
0.2	9.325	1.240995	3.7945	4.3017	0.3592	3.8458	3.533	2	2
