# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:10 2017.
# Content of file: isochrone tables with [Fe/H] = -0.95.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 6.31 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-0.95	9.8	0.1	3.48973448271	5.317	-2.97636363636	14.4117545455	12.821	1	1
-0.95	9.8	0.11	3.50855893243	5.27736363636	-2.817	13.6552727273	12.247609091	1	1
-0.95	9.8	0.13	3.52962770343	5.218	-2.60372727272	12.7825363636	11.5285090909	1	1
-0.95	9.8	0.15	3.54199970685	5.178	-2.44881818182	12.2366181818	11.0477727273	1	1
-0.95	9.8	0.17245	3.5433	5.1354	-2.3346	11.972	10.9947	2	1
-0.95	9.8	0.199578	3.5522	5.099	-2.199	11.5374	10.5828	2	1
-0.95	9.8	0.218764	3.5568	5.0742	-2.1155	11.2809	10.3379	2	1
-0.95	9.8	0.234466	3.5601	5.0552	-2.0531	11.0926	10.1578	2	1
-0.95	9.8	0.249317	3.563	5.0385	-1.9984	10.9291	10.0013	2	1
-0.95	9.8	0.265855	3.5659	5.0219	-1.9426	10.7632	9.8425	2	2
-0.95	9.8	0.2826	3.5685	5.0065	-1.89	10.6079	9.694	2	2
-0.95	9.8	0.296117	3.5705	4.9934	-1.8487	10.4866	9.5781	2	2
-0.95	9.8	0.305406	3.5719	4.9841	-1.8203	10.4039	9.4989	2	2
-0.95	9.8	0.312014	3.5729	4.9772	-1.8005	10.3465	9.4439	2	2
-0.95	9.8	0.317034	3.5734	4.972	-1.7857	10.3035	9.4028	2	2
-0.95	9.8	0.321022	3.574	4.9678	-1.7739	10.2694	9.3702	2	2
-0.95	9.8	0.32459	3.5745	4.9643	-1.7636	10.2395	9.3416	2	2
-0.95	9.8	0.32868	3.5751	4.9611	-1.7527	10.2074	9.3111	2	2
-0.95	9.8	0.334016	3.5759	4.9574	-1.739	10.1666	9.2724	2	2
-0.95	9.8	0.341551	3.5769	4.9516	-1.7193	10.108	9.2167	2	2
-0.95	9.8	0.365896	3.5813	4.9289	-1.6495	9.8965	9.0178	2	2
-0.95	9.8	0.410048	3.5908	4.8803	-1.5128	9.4796	8.6301	2	2
-0.95	9.8	0.4248	3.5947	4.8611	-1.4626	9.3239	8.4869	2	2
-0.95	9.8	0.436899	3.5983	4.8449	-1.42	9.1907	8.3651	2	2
-0.95	9.8	0.449451	3.6024	4.8284	-1.3749	9.0482	8.236	2	2
-0.95	9.8	0.462483	3.607	4.8117	-1.327	8.8955	8.0986	2	2
-0.95	9.8	0.474833	3.6119	4.796	-1.2804	8.7448	7.9641	2	2
-0.95	9.8	0.486766	3.6171	4.7817	-1.2345	8.5943	7.8312	2	2
-0.95	9.8	0.498841	3.6228	4.7683	-1.1875	8.4391	7.6951	2	2
-0.95	9.8	0.511749	3.6296	4.7557	-1.1369	8.2683	7.5469	2	2
-0.95	9.8	0.525398	3.6375	4.7444	-1.0824	8.079	7.3852	2	2
-0.95	9.8	0.538513	3.6456	4.7352	-1.0301	7.8932	7.2284	2	2
