# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:10 2017.
# Content of file: isochrone tables with [Fe/H] = -0.95.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 3.98 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-0.95	9.6	0.1	3.48973448271	5.317	-2.97636363636	14.4117545455	12.821	1	1
-0.95	9.6	0.11	3.50855893243	5.27736363636	-2.817	13.6552727273	12.247609091	1	1
-0.95	9.6	0.13	3.52962770343	5.218	-2.60372727272	12.7825363636	11.5285090909	1	1
-0.95	9.6	0.15	3.54199970685	5.178	-2.44881818182	12.2366181818	11.0477727273	1	1
-0.95	9.6	0.175543	3.5442	5.1332	-2.3206	11.9263	10.9514	2	1
-0.95	9.6	0.210355	3.5548	5.0909	-2.1576	11.4076	10.4594	2	1
-0.95	9.6	0.234658	3.56	5.0636	-2.0618	11.1158	10.1805	2	1
-0.95	9.6	0.254311	3.5637	5.0432	-1.9917	10.9058	9.9796	2	2
-0.95	9.6	0.274731	3.5671	5.0246	-1.926	10.7107	9.7931	2	2
-0.95	9.6	0.291129	3.5696	5.0095	-1.8757	10.5625	9.6513	2	2
-0.95	9.6	0.30201	3.5712	4.998	-1.8417	10.4632	9.5562	2	2
-0.95	9.6	0.309178	3.5722	4.9896	-1.8191	10.3974	9.4933	2	2
-0.95	9.6	0.314504	3.573	4.983	-1.8021	10.3487	9.4465	2	2
-0.95	9.6	0.318616	3.5736	4.9777	-1.7888	10.3109	9.4103	2	2
-0.95	9.6	0.322065	3.574	4.9732	-1.7779	10.2794	9.3801	2	2
-0.95	9.6	0.325375	3.5745	4.9691	-1.7676	10.2497	9.3518	2	2
-0.95	9.6	0.329296	3.575	4.9651	-1.7562	10.2166	9.3202	2	2
-0.95	9.6	0.335016	3.5757	4.9603	-1.7408	10.1715	9.277	2	2
-0.95	9.6	0.349544	3.5782	4.9484	-1.7016	10.0523	9.1638	2	2
-0.95	9.6	0.411475	3.5908	4.8864	-1.5175	9.4918	8.6423	2	2
-0.95	9.6	0.424471	3.5942	4.8691	-1.473	9.3536	8.5148	2	2
-0.95	9.6	0.435944	3.5975	4.8538	-1.4331	9.2291	8.4009	2	2
