# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:23 2017.
# Content of file: isochrone tables with [Fe/H] = 0.1.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 4.73 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
0.1	9.675	0.1	3.44519015671	5.242	-3.07727272727	15.9512181819	14.0788181818	1	1
0.1	9.675	0.11	3.46118623012	5.21327272727	-2.94	15.2070363636	13.4632909091	1	1
0.1	9.675	0.13	3.48045365869	5.164	-2.742	14.2789090909	12.6824727272	1	1
0.1	9.675	0.15	3.4941555452	5.124	-2.592	13.6104545454	12.1159636364	1	1
0.1	9.675	0.181115	3.5085	5.0828	-2.3997	12.8133	11.7156	2	1
0.1	9.675	0.218872	3.5143	5.0375	-2.2484	12.3528	11.28	2	1
0.1	9.675	0.244909	3.5181	5.0098	-2.157	12.0751	11.0174	2	1
0.1	9.675	0.269991	3.5215	4.9863	-2.0776	11.8345	10.7897	2	2
0.1	9.675	0.290492	3.5242	4.9682	-2.017	11.6516	10.6165	2	2
0.1	9.675	0.302284	3.5256	4.9566	-1.9823	11.548	10.5182	2	2
0.1	9.675	0.309282	3.5265	4.9488	-1.9612	11.486	10.4591	2	2
0.1	9.675	0.314326	3.527	4.9426	-1.9456	11.4408	10.4161	2	2
0.1	9.675	0.318042	3.5275	4.9377	-1.9339	11.4072	10.3839	2	2
0.1	9.675	0.32069	3.5277	4.9345	-1.9261	11.3853	10.3627	2	2
0.1	9.675	0.322714	3.528	4.9317	-1.9193	11.3647	10.3433	2	2
0.1	9.675	0.325057	3.5283	4.9281	-1.9113	11.342	10.3216	2	2
0.1	9.675	0.327565	3.5286	4.9244	-1.9034	11.3195	10.3	2	2
0.1	9.675	0.330727	3.5289	4.9211	-1.8945	11.2937	10.2753	2	2
0.1	9.675	0.334603	3.5292	4.9189	-1.8861	11.2693	10.252	2	2
0.1	9.675	0.34362	3.5305	4.9135	-1.8643	11.2012	10.1881	2	2
0.1	9.675	0.466486	3.552	4.8149	-1.5463	10.1945	9.2429	2	2
0.1	9.675	0.480391	3.5556	4.801	-1.5055	10.0556	9.1124	2	2
0.1	9.675	0.496142	3.5597	4.7858	-1.4598	9.9003	8.9672	2	2
0.1	9.675	0.509681	3.5636	4.7731	-1.42	9.7618	8.8382	2	2
0.1	9.675	0.520644	3.567	4.763	-1.3874	9.6454	8.7299	2	2
0.1	9.675	0.530533	3.5701	4.7541	-1.3576	9.5379	8.63	2	2
0.1	9.675	0.541377	3.5737	4.7443	-1.3249	9.419	8.5191	2	2
0.1	9.675	0.555481	3.5785	4.7323	-1.2823	9.2611	8.372	2	2
0.1	9.675	0.573532	3.5851	4.7172	-1.2269	9.0491	8.1744	2	2
0.1	9.675	0.593908	3.5931	4.7011	-1.1638	8.8038	7.9467	2	2
0.1	9.675	0.613724	3.6013	4.6866	-1.1023	8.5702	7.7307	2	2
0.1	9.675	0.628976	3.6076	4.675	-1.0544	8.39	7.5639	2	2
0.1	9.675	0.652842	3.6184	4.661	-0.981	8.0974	7.2949	2	2
0.1	9.675	0.684704	3.6332	4.6444	-0.8852	7.7184	6.9535	2	2
0.1	9.675	0.711463	3.6461	4.6317	-0.8042	7.401	6.6741	2	2
0.1	9.675	0.739972	3.6603	4.6196	-0.7182	7.0699	6.3904	2	2
0.1	9.675	0.774949	3.6773	4.6048	-0.6148	6.6872	6.0706	2	2
0.1	9.675	0.805137	3.6913	4.5906	-0.5282	6.3823	5.8162	2	2
0.1	9.675	0.820906	3.6979	4.5826	-0.4853	6.2376	5.6943	2	2
0.1	9.675	0.833497	3.703	4.576	-0.4518	6.1264	5.6001	2	2
0.1	9.675	0.844852	3.7075	4.5697	-0.4215	6.0282	5.5163	2	2
0.1	9.675	0.85554	3.7117	4.5634	-0.393	5.9367	5.4381	2	2
0.1	9.675	0.8656	3.7156	4.5571	-0.3658	5.851	5.3643	2	2
0.1	9.675	0.875238	3.7194	4.5506	-0.3396	5.7696	5.2937	2	2
0.1	9.675	0.884725	3.7231	4.5442	-0.3139	5.6906	5.2249	2	2
0.1	9.675	0.891509	3.7256	4.5393	-0.2956	5.635	5.1761	2	2
0.1	9.675	0.898229	3.7281	4.5342	-0.2774	5.5808	5.1281	2	2
0.1	9.675	0.904903	3.7305	4.5292	-0.2594	5.5277	5.081	2	2
0.1	9.675	0.911538	3.7328	4.5238	-0.2417	5.4756	5.0348	2	2
0.1	9.675	0.918099	3.7351	4.5186	-0.2241	5.4244	4.9892	2	2
0.1	9.675	0.924587	3.7373	4.5132	-0.2069	5.3744	4.9447	2	2
0.1	9.675	0.930991	3.7394	4.5077	-0.1898	5.3254	4.9009	2	2
0.1	9.675	0.937302	3.7415	4.5022	-0.1731	5.2777	4.8581	2	2
0.1	9.675	0.943499	3.7434	4.4966	-0.1566	5.2312	4.8162	2	2
0.1	9.675	0.949581	3.7453	4.4909	-0.1406	5.1858	4.7753	2	2
