# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:19 2017.
# Content of file: isochrone tables with [Fe/H] = -0.2.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 1.58 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-0.2	9.2	0.1	3.45687612778	5.266	-3.05545454546	15.5763818182	13.7346363637	1	1
-0.2	9.2	0.11	3.47418157136	5.23345454546	-2.91	14.7866545455	13.1171454545	1	1
-0.2	9.2	0.13	3.49420379128	5.182	-2.706	13.8444545455	12.3442363636	1	1
-0.2	9.2	0.15	3.50714676184	5.142	-2.556	13.2147272727	11.8103454545	1	1
-0.2	9.2	0.212468	3.524	5.0649	-2.2516	12.1449	11.1169	2	1
-0.2	9.2	0.271273	3.5336	5.0145	-2.0563	11.5332	10.538	2	2
-0.2	9.2	0.300181	3.538	4.9927	-1.972	11.2705	10.2884	2	2
-0.2	9.2	0.309773	3.5394	4.9837	-1.9435	11.1824	10.2042	2	2
-0.2	9.2	0.313379	3.5399	4.9785	-1.9309	11.1447	10.1678	2	2
-0.2	9.2	0.317127	3.5404	4.9715	-1.9169	11.1051	10.1294	2	2
-0.2	9.2	0.320244	3.5409	4.9647	-1.9037	11.067	10.0928	2	2
-0.2	9.2	0.322732	3.541	4.9579	-1.8931	11.0397	10.0654	2	2
-0.2	9.2	0.323426	3.5412	4.9558	-1.8891	11.0277	10.0538	2	2
-0.2	9.2	0.324413	3.5413	4.9535	-1.8846	11.0148	10.0409	2	2
-0.2	9.2	0.326763	3.5414	4.9498	-1.8761	10.9906	10.0166	2	2
-0.2	9.2	0.396775	3.5537	4.8905	-1.6882	10.3948	9.4534	2	2
-0.2	9.2	0.439632	3.5617	4.8526	-1.5712	10.0198	9.0984	2	2
-0.2	9.2	0.454039	3.5651	4.8367	-1.5281	9.8774	8.9634	2	2
-0.2	9.2	0.468139	3.5687	4.8215	-1.4852	9.7345	8.8288	2	2
-0.2	9.2	0.481537	3.5724	4.8072	-1.4439	9.5946	8.6974	2	2
-0.2	9.2	0.49324	3.5758	4.7948	-1.4072	9.4687	8.5796	2	2
-0.2	9.2	0.50359	3.579	4.7839	-1.3743	9.3551	8.4733	2	2
-0.2	9.2	0.513683	3.5824	4.7737	-1.3421	9.2434	8.369	2	2
-0.2	9.2	0.524554	3.5862	4.7633	-1.3077	9.1228	8.2564	2	2
-0.2	9.2	0.536754	3.5905	4.752	-1.2691	8.9851	8.1277	2	2
-0.2	9.2	0.549805	3.5952	4.7401	-1.2275	8.8375	7.9895	2	2
-0.2	9.2	0.562867	3.6004	4.7285	-1.1853	8.6937	7.8561	2	2
-0.2	9.2	0.570349	3.6041	4.7132	-1.1438	8.57	7.7332	2	2
-0.2	9.2	0.603346	3.6201	4.6954	-1.0397	8.1721	7.3774	2	2
-0.2	9.2	0.722092	3.6724	4.6481	-0.715	7.0058	6.3848	2	2
-0.2	9.2	0.784549	3.7004	4.6236	-0.5428	6.3941	5.8675	2	2
-0.2	9.2	0.806465	3.7108	4.6147	-0.4792	6.1757	5.6845	2	2
-0.2	9.2	0.840592	3.7267	4.6009	-0.3816	5.8557	5.4132	2	2
-0.2	9.2	0.904107	3.7511	4.5665	-0.2158	5.3767	4.9899	2	2
-0.2	9.2	0.933384	3.7617	4.5499	-0.1419	5.1653	4.802	2	2
