# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:13 2017.
# Content of file: isochrone tables with [Fe/H] = -0.7.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 5.31 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-0.7	9.725	0.1	3.47797204724	5.302	-3.00818181818	14.8505272727	13.1373636364	1	1
-0.7	9.725	0.11	3.49668003252	5.26418181818	-2.852	14.0502727273	12.5383818182	1	1
-0.7	9.725	0.13	3.51758671478	5.208	-2.64054545454	13.1311272727	11.7937818182	1	1
-0.7	9.725	0.15	3.5298543022	5.168	-2.48836363636	12.5601636364	11.3016363636	1	1
-0.7	9.725	0.174649	3.5339	5.1247	-2.3562	12.1681	11.1724	2	1
-0.7	9.725	0.207103	3.5428	5.083	-2.2047	11.6834	10.7126	2	1
-0.7	9.725	0.230703	3.548	5.0554	-2.1092	11.3843	10.4277	2	1
-0.7	9.725	0.248822	3.5516	5.036	-2.0427	11.1796	10.2318	2	1
-0.7	9.725	0.265896	3.5547	5.0195	-1.9853	11.0045	10.0639	2	2
-0.7	9.725	0.281926	3.5572	5.0047	-1.9344	10.8505	9.9161	2	2
-0.7	9.725	0.295029	3.5593	4.992	-1.8937	10.7288	9.7992	2	2
-0.7	9.725	0.304375	3.5607	4.982	-1.8645	10.6423	9.716	2	2
-0.7	9.725	0.310948	3.5616	4.9745	-1.8439	10.5815	9.6575	2	2
-0.7	9.725	0.315961	3.5624	4.9687	-1.8283	10.5359	9.6135	2	2
-0.7	9.725	0.319928	3.5629	4.964	-1.8159	10.4997	9.5786	2	2
-0.7	9.725	0.323409	3.5634	4.9599	-1.8052	10.4681	9.5483	2	2
-0.7	9.725	0.327037	3.564	4.9561	-1.7945	10.4365	9.5178	2	2
-0.7	9.725	0.331671	3.5646	4.9521	-1.7817	10.3984	9.4812	2	2
-0.7	9.725	0.339119	3.5657	4.9472	-1.7628	10.3405	9.4259	2	2
-0.7	9.725	0.361792	3.5698	4.9272	-1.6992	10.1422	9.2368	2	2
-0.7	9.725	0.40219	3.5781	4.8853	-1.5773	9.7631	8.8782	2	2
-0.7	9.725	0.425656	3.5838	4.8571	-1.5013	9.5259	8.6565	2	2
-0.7	9.725	0.437714	3.5872	4.8415	-1.4602	9.3945	8.5337	2	2
-0.7	9.725	0.451037	3.5911	4.8246	-1.4143	9.2475	8.3973	2	2
-0.7	9.725	0.46458	3.5956	4.8075	-1.3666	9.0935	8.2555	2	2
-0.7	9.725	0.477571	3.6002	4.7913	-1.3199	8.9414	8.1166	2	2
-0.7	9.725	0.489734	3.605	4.7768	-1.2755	8.7964	7.9852	2	2
-0.7	9.725	0.501052	3.6097	4.764	-1.2337	8.659	7.8619	2	2
-0.7	9.725	0.511895	3.6148	4.7526	-1.1929	8.5237	7.7419	2	2
-0.7	9.725	0.523242	3.6205	4.7419	-1.1495	8.3768	7.6135	2	2
