# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:09 2017.
# Content of file: isochrone tables with [Fe/H] = -1.0.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 12.59 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-1.0	10.1	0.1	3.4920869698	5.32	-2.97	14.324	12.7577272727	1	1
-1.0	10.1	0.11	3.51093471241	5.28	-2.81	13.5762727273	12.1894545455	1	1
-1.0	10.1	0.13	3.53203590116	5.22	-2.59636363636	12.7128181818	11.4754545455	1	1
-1.0	10.1	0.15	3.54442878778	5.18	-2.44090909091	12.1719090909	10.997	1	1
-1.0	10.1	0.178276	3.548	5.1194	-2.2849	11.7901	10.8237	2	1
-1.0	10.1	0.19228	3.5528	5.0978	-2.2114	11.5565	10.602	2	1
-1.0	10.1	0.204881	3.5563	5.0788	-2.1508	11.3701	10.4243	2	1
-1.0	10.1	0.217112	3.5592	5.0615	-2.0968	11.2069	10.2682	2	1
-1.0	10.1	0.229688	3.5619	5.0455	-2.0456	11.0533	10.1212	2	1
-1.0	10.1	0.243141	3.5645	5.0298	-1.9947	10.9021	9.9766	2	1
-1.0	10.1	0.258953	3.5672	5.0134	-1.9398	10.7392	9.8209	2	2
-1.0	10.1	0.278327	3.5704	4.9958	-1.8787	10.5592	9.6491	2	2
-1.0	10.1	0.295199	3.5728	4.9817	-1.8289	10.4132	9.5096	2	2
-1.0	10.1	0.306192	3.5744	4.9728	-1.7979	10.3221	9.4229	2	2
-1.0	10.1	0.313603	3.5755	4.9675	-1.7781	10.2643	9.368	2	2
-1.0	10.1	0.318676	3.5761	4.9638	-1.7646	10.2248	9.3303	2	2
-1.0	10.1	0.322467	3.5767	4.961	-1.7544	10.1947	9.3018	2	2
-1.0	10.1	0.325681	3.5772	4.9585	-1.7457	10.1687	9.2772	2	2
-1.0	10.1	0.328788	3.5776	4.9559	-1.7371	10.1432	9.253	2	2
-1.0	10.1	0.332237	3.5782	4.953	-1.7276	10.115	9.2264	2	2
-1.0	10.1	0.336081	3.5788	4.9496	-1.7169	10.0833	9.1965	2	2
-1.0	10.1	0.340537	3.5794	4.9454	-1.7043	10.0463	9.1614	2	2
-1.0	10.1	0.346291	3.5802	4.9397	-1.6879	9.9984	9.116	2	2
-1.0	10.1	0.359337	3.5824	4.9263	-1.6499	9.8861	9.0101	2	2
-1.0	10.1	0.396887	3.5906	4.8827	-1.5303	9.522	8.672	2	2
-1.0	10.1	0.414463	3.5952	4.8599	-1.4705	9.338	8.5028	2	2
-1.0	10.1	0.426329	3.5986	4.8433	-1.4278	9.206	8.3822	2	2
-1.0	10.1	0.437057	3.602	4.8279	-1.388	9.0818	8.2694	2	2
-1.0	10.1	0.447678	3.6056	4.8129	-1.3479	8.9552	8.1552	2	2
-1.0	10.1	0.458119	3.6096	4.7984	-1.3075	8.8269	8.0402	2	2
-1.0	10.1	0.46803	3.6138	4.7849	-1.2682	8.7002	7.9276	2	2
-1.0	10.1	0.477164	3.6179	4.7727	-1.2311	8.5788	7.8205	2	2
-1.0	10.1	0.48621	3.6224	4.7612	-1.1937	8.4556	7.7126	2	2
