# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:24 2017.
# Content of file: isochrone tables with [Fe/H] = 0.2.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 8.91 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
0.2	9.95	0.1	3.44129483302	5.234	-3.08454545454	16.0761636364	14.1935454545	1	1
0.2	9.95	0.11	3.4568544497	5.20654545454	-2.95	15.3471636363	13.5786727273	1	1
0.2	9.95	0.13	3.47587028116	5.158	-2.754	14.4237272727	12.7952181818	1	1
0.2	9.95	0.15	3.48982513966	5.118	-2.604	13.7423636363	12.2178363637	1	1
0.2	9.95	0.179189	3.5047	5.0741	-2.4109	12.9211	11.8049	2	1
0.2	9.95	0.202662	3.5084	5.042	-2.3106	12.6191	11.5186	2	1
0.2	9.95	0.220727	3.5108	5.0184	-2.24	12.4099	11.3197	2	1
0.2	9.95	0.237061	3.513	4.9991	-2.1806	12.2326	11.1515	2	1
0.2	9.95	0.253366	3.5152	4.9813	-2.1253	12.0679	10.995	2	2
0.2	9.95	0.273377	3.5178	4.962	-2.0627	11.8809	10.8178	2	2
0.2	9.95	0.291557	3.5201	4.9453	-2.0087	11.7198	10.665	2	2
0.2	9.95	0.302906	3.5214	4.9357	-1.9773	11.6266	10.5767	2	2
0.2	9.95	0.309809	3.5222	4.9304	-1.959	11.5719	10.5249	2	2
0.2	9.95	0.314953	3.5227	4.9254	-1.9446	11.5301	10.485	2	2
0.2	9.95	0.318691	3.5232	4.9215	-1.934	11.499	10.4553	2	2
0.2	9.95	0.321189	3.5232	4.9208	-1.9301	11.4894	10.4457	2	2
0.2	9.95	0.323632	3.5238	4.9192	-1.9226	11.4637	10.4222	2	2
0.2	9.95	0.325889	3.524	4.9151	-1.9144	11.441	10.4004	2	2
0.2	9.95	0.328048	3.5243	4.9159	-1.9112	11.4292	10.3896	2	2
0.2	9.95	0.331181	3.5246	4.9131	-1.903	11.4051	10.3668	2	2
0.2	9.95	0.335268	3.5252	4.9111	-1.8937	11.3767	10.3399	2	2
0.2	9.95	0.342473	3.5261	4.9071	-1.8771	11.3268	10.2928	2	2
0.2	9.95	0.408504	3.537	4.8533	-1.7057	10.7896	9.7884	2	2
0.2	9.95	0.475797	3.5498	4.7954	-1.5276	10.2311	9.2666	2	2
0.2	9.95	0.494334	3.5547	4.7785	-1.4744	10.0538	9.1012	2	2
0.2	9.95	0.509333	3.559	4.7647	-1.4304	9.9033	8.9612	2	2
0.2	9.95	0.522188	3.5629	4.7529	-1.392	9.7691	8.8365	2	2
0.2	9.95	0.533798	3.5667	4.7424	-1.357	9.6431	8.72	2	2
0.2	9.95	0.545306	3.5705	4.7319	-1.322	9.5152	8.6015	2	2
0.2	9.95	0.557969	3.5748	4.7204	-1.2833	9.3727	8.4694	2	2
0.2	9.95	0.572692	3.58	4.7076	-1.2381	9.2011	8.3102	2	2
0.2	9.95	0.589071	3.5864	4.6936	-1.1868	8.9977	8.1217	2	2
0.2	9.95	0.606316	3.5934	4.6798	-1.1321	8.7759	7.9168	2	2
0.2	9.95	0.623374	3.6008	4.6669	-1.0776	8.5568	7.715	2	2
0.2	9.95	0.639319	3.608	4.6555	-1.0265	8.3478	7.5218	2	2
0.2	9.95	0.653729	3.6146	4.6455	-0.9805	8.1615	7.3491	2	2
0.2	9.95	0.667905	3.6212	4.6361	-0.9355	7.9836	7.1855	2	2
0.2	9.95	0.682856	3.6285	4.6271	-0.8879	7.7915	7.0109	2	2
0.2	9.95	0.698486	3.6362	4.6183	-0.838	7.5886	6.8284	2	2
