# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:22 2017.
# Content of file: isochrone tables with [Fe/H] = 0.05.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 2.11 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
0.05	9.325	0.1	3.44713781855	5.246	-3.07363636364	15.8887454546	14.0214545455	1	1
0.05	9.325	0.11	3.46335212032	5.21663636364	-2.935	15.1369727273	13.4056	1	1
0.05	9.325	0.13	3.48274534746	5.167	-2.736	14.2065	12.6261	1	1
0.05	9.325	0.15	3.49632074798	5.127	-2.586	13.5445	12.0650272727	1	1
0.05	9.325	0.209848	3.5149	5.0554	-2.2834	12.4182	11.3489	2	1
0.05	9.325	0.261712	3.5224	5.0082	-2.1101	11.8856	10.846	2	2
0.05	9.325	0.296182	3.5271	4.9808	-2.0099	11.5785	10.556	2	2
0.05	9.325	0.308107	3.5285	4.9693	-1.975	11.4739	10.4568	2	2
0.05	9.325	0.314235	3.5293	4.9614	-1.9557	11.4177	10.4031	2	2
0.05	9.325	0.318133	3.5298	4.9553	-1.9422	11.3785	10.3657	2	2
0.05	9.325	0.320925	3.5301	4.9498	-1.9319	11.3504	10.3384	2	2
0.05	9.325	0.322646	3.5303	4.9462	-1.925	11.3308	10.3196	2	2
0.05	9.325	0.324366	3.5304	4.9427	-1.9184	11.3125	10.302	2	2
0.05	9.325	0.325763	3.5307	4.9397	-1.9129	11.297	10.2869	2	2
0.05	9.325	0.327422	3.5308	4.9367	-1.9067	11.28	10.2703	2	2
0.05	9.325	0.330762	3.5311	4.9328	-1.8967	11.2514	10.2428	2	2
0.05	9.325	0.395163	3.5417	4.8821	-1.731	10.7265	9.749	2	2
0.05	9.325	0.409112	3.5443	4.8687	-1.6923	10.6034	9.6326	2	2
0.05	9.325	0.473755	3.5566	4.815	-1.5218	10.0535	9.1157	2	2
0.05	9.325	0.489124	3.5604	4.7999	-1.4774	9.9037	8.9753	2	2
0.05	9.325	0.502728	3.5641	4.787	-1.4378	9.7664	8.8472	2	2
0.05	9.325	0.513981	3.5674	4.7767	-1.4046	9.6489	8.7379	2	2
0.05	9.325	0.523858	3.5706	4.7679	-1.3751	9.5432	8.6394	2	2
0.05	9.325	0.534035	3.5739	4.7592	-1.3445	9.4317	8.5354	2	2
0.05	9.325	0.546554	3.5781	4.7485	-1.307	9.2941	8.407	2	2
0.05	9.325	0.562664	3.5837	4.7349	-1.2585	9.1125	8.2371	2	2
0.05	9.325	0.581347	3.5906	4.7196	-1.2012	8.898	8.0368	2	2
0.05	9.325	0.60322	3.5994	4.704	-1.1348	8.6469	7.8045	2	2
0.05	9.325	0.61509	3.6044	4.6937	-1.0951	8.4986	7.6643	2	2
0.05	9.325	0.632442	3.6121	4.6819	-1.0397	8.2863	7.4666	2	2
0.05	9.325	0.667095	3.6281	4.6644	-0.9356	7.8794	7.1	2	2
0.05	9.325	0.794481	3.6842	4.614	-0.588	6.6138	6.0208	2	2
0.05	9.325	0.877075	3.7198	4.5808	-0.3675	5.8378	5.3661	2	2
0.05	9.325	0.891646	3.7252	4.5733	-0.3311	5.7257	5.2687	2	2
0.05	9.325	0.906097	3.7304	4.5654	-0.2955	5.6183	5.1745	2	2
0.05	9.325	0.92091	3.7356	4.557	-0.2595	5.5119	5.0806	2	2
0.05	9.325	0.935192	3.7403	4.5485	-0.2251	5.4123	4.9922	2	2
0.05	9.325	0.948955	3.7447	4.5398	-0.1926	5.3188	4.9091	2	2
0.05	9.325	0.962371	3.7488	4.5309	-0.1611	5.2297	4.8294	2	2
0.05	9.325	0.975689	3.7527	4.5217	-0.13	5.1429	4.7515	2	2
