# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:20 2017.
# Content of file: isochrone tables with [Fe/H] = -0.1.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 1.88 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-0.1	9.275	0.1	3.45298080409	5.258	-3.06272727273	15.7013272727	13.8493636364	1	1
-0.1	9.275	0.11	3.46984979094	5.22672727273	-2.92	14.9267818182	13.2325272727	1	1
-0.1	9.275	0.13	3.48962041375	5.176	-2.718	13.9892727273	12.4569818182	1	1
-0.1	9.275	0.15	3.5028163563	5.136	-2.568	13.3466363636	11.9122181818	1	1
-0.1	9.275	0.178498	3.5147	5.1002	-2.3999	12.6725	11.6057	2	1
-0.1	9.275	0.230737	3.5235	5.0425	-2.1954	12.0396	11.0074	2	1
-0.1	9.275	0.281545	3.5312	5.0009	-2.036	11.5439	10.5387	2	2
-0.1	9.275	0.302859	3.5341	4.9839	-1.9747	11.355	10.3594	2	2
-0.1	9.275	0.310167	3.5352	4.9763	-1.9526	11.2875	10.295	2	2
-0.1	9.275	0.315018	3.5358	4.9688	-1.9359	11.2395	10.2488	2	2
-0.1	9.275	0.318548	3.5363	4.962	-1.9221	11.1994	10.2103	2	2
-0.1	9.275	0.321176	3.5365	4.9554	-1.9112	11.1711	10.1823	2	2
-0.1	9.275	0.322201	3.5367	4.9521	-1.9058	11.1555	10.1672	2	2
-0.1	9.275	0.323189	3.5368	4.9498	-1.9013	11.1428	10.1548	2	2
-0.1	9.275	0.32346	3.5368	4.948	-1.8987	11.1356	10.1475	2	2
-0.1	9.275	0.324307	3.5367	4.9456	-1.8944	11.1244	10.1358	2	2
-0.1	9.275	0.377537	3.5457	4.902	-1.754	10.6804	9.7166	2	2
-0.1	9.275	0.443312	3.5573	4.8472	-1.5798	10.1249	9.1924	2	2
-0.1	9.275	0.458895	3.5608	4.8308	-1.5344	9.9749	9.0503	2	2
-0.1	9.275	0.473725	3.5645	4.8153	-1.4904	9.8278	8.9118	2	2
-0.1	9.275	0.487523	3.5682	4.8011	-1.449	9.6865	8.7792	2	2
-0.1	9.275	0.499496	3.5717	4.7891	-1.4125	9.5598	8.6608	2	2
-0.1	9.275	0.509637	3.5748	4.7789	-1.3811	9.4494	8.5578	2	2
-0.1	9.275	0.519461	3.578	4.7695	-1.3505	9.3416	8.4569	2	2
-0.1	9.275	0.530473	3.5818	4.7594	-1.3163	9.2195	8.3428	2	2
-0.1	9.275	0.543856	3.5864	4.7475	-1.275	9.0693	8.2022	2	2
-0.1	9.275	0.559127	3.592	4.7341	-1.2273	8.8949	8.0389	2	2
-0.1	9.275	0.574682	3.598	4.721	-1.1781	8.7209	7.877	2	2
-0.1	9.275	0.577802	3.5992	4.7137	-1.1615	8.6766	7.8309	2	2
-0.1	9.275	0.585989	3.603	4.7046	-1.1291	8.5626	7.7215	2	2
-0.1	9.275	0.617669	3.6179	4.6872	-1.0305	8.1831	7.379	2	2
-0.1	9.275	0.725578	3.6659	4.6434	-0.7321	7.0959	6.4483	2	2
-0.1	9.275	0.822379	3.7085	4.6054	-0.4695	6.1607	5.6579	2	2
-0.1	9.275	0.840441	3.7164	4.5973	-0.4195	5.9944	5.517	2	2
-0.1	9.275	0.862161	3.7259	4.5876	-0.3597	5.8004	5.3519	2	2
-0.1	9.275	0.89874	3.7406	4.5686	-0.2629	5.5121	5.0993	2	2
-0.1	9.275	0.927509	3.7512	4.5524	-0.189	5.2992	4.9106	2	2
-0.1	9.275	0.941459	3.7554	4.5432	-0.1565	5.2091	4.8294	2	2
-0.1	9.275	0.95439	3.7592	4.5341	-0.1264	5.1264	4.7548	2	2
-0.1	9.275	0.967436	3.763	4.5246	-0.0962	5.0442	4.6803	2	2
