# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:23 2017.
# Content of file: isochrone tables with [Fe/H] = 0.15.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 3.16 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
0.15	9.5	0.1	3.44324249486	5.238	-3.08090909091	16.0136909091	14.1361818182	1	1
0.15	9.5	0.11	3.45902033991	5.20990909091	-2.945	15.2771	13.5209818182	1	1
0.15	9.5	0.13	3.47816196993	5.161	-2.748	14.3513181818	12.7388454545	1	1
0.15	9.5	0.15	3.49199034243	5.121	-2.598	13.6764090909	12.1669	1	1
0.15	9.5	0.172681	3.5054	5.0931	-2.4436	12.9812	11.8687	2	1
0.15	9.5	0.221671	3.5128	5.0351	-2.2473	12.387	11.306	2	1
0.15	9.5	0.259149	3.5179	4.9998	-2.1234	12.0106	10.9501	2	2
0.15	9.5	0.28848	3.5217	4.9754	-2.0372	11.7497	10.7033	2	2
0.15	9.5	0.303532	3.5236	4.9612	-1.9934	11.6195	10.5798	2	2
0.15	9.5	0.311194	3.5245	4.954	-1.9717	11.5543	10.5181	2	2
0.15	9.5	0.316576	3.5251	4.9478	-1.9556	11.508	10.4738	2	2
0.15	9.5	0.320392	3.5255	4.9421	-1.9431	11.4726	10.4398	2	2
0.15	9.5	0.323828	3.5259	4.9367	-1.9316	11.4404	10.4089	2	2
0.15	9.5	0.327625	3.5262	4.9312	-1.9194	11.4061	10.376	2	2
0.15	9.5	0.331143	3.5267	4.9272	-1.9092	11.3762	10.3476	2	2
0.15	9.5	0.332462	3.5266	4.9276	-1.9085	11.3756	10.3465	2	2
0.15	9.5	0.33511	3.5273	4.9277	-1.9022	11.3513	10.3247	2	2
0.15	9.5	0.360217	3.5308	4.9034	-1.8344	11.1502	10.1349	2	2
0.15	9.5	0.378783	3.5337	4.8874	-1.7871	11.0052	9.9991	2	2
0.15	9.5	0.469337	3.5501	4.8164	-1.5532	10.2574	9.2977	2	2
0.15	9.5	0.488176	3.5548	4.7991	-1.5001	10.0811	9.1327	2	2
0.15	9.5	0.503181	3.5588	4.7853	-1.457	9.9343	8.9957	2	2
0.15	9.5	0.51567	3.5625	4.7739	-1.4206	9.8072	8.8775	2	2
0.15	9.5	0.525921	3.5656	4.7647	-1.3903	9.6992	8.7772	2	2
0.15	9.5	0.535115	3.5684	4.7564	-1.3629	9.6008	8.6856	2	2
0.15	9.5	0.545588	3.5718	4.7472	-1.3319	9.4884	8.581	2	2
0.15	9.5	0.559918	3.5767	4.7356	-1.289	9.3289	8.4328	2	2
0.15	9.5	0.579383	3.5839	4.7203	-1.2305	9.1015	8.2221	2	2
0.15	9.5	0.602567	3.5929	4.7032	-1.1604	8.821	7.9624	2	2
0.15	9.5	0.613098	3.5963	4.6921	-1.127	8.7152	7.863	2	2
0.15	9.5	0.654626	3.6143	4.6703	-1.0072	8.2256	7.417	2	2
0.15	9.5	0.709017	3.6381	4.6444	-0.8527	7.6079	6.8609	2	2
0.15	9.5	0.733782	3.6495	4.6322	-0.7794	7.3255	6.6101	2	2
0.15	9.5	0.788934	3.6749	4.6093	-0.6226	6.7399	6.1095	2	2
0.15	9.5	0.847913	3.7012	4.585	-0.4601	6.158	5.6213	2	2
0.15	9.5	0.862249	3.7068	4.5779	-0.4236	6.0382	5.5194	2	2
0.15	9.5	0.875459	3.7119	4.5709	-0.3899	5.9299	5.427	2	2
0.15	9.5	0.887564	3.7165	4.5643	-0.359	5.8323	5.343	2	2
0.15	9.5	0.899422	3.7208	4.5574	-0.3289	5.7385	5.2619	2	2
0.15	9.5	0.911534	3.7252	4.5501	-0.2984	5.6452	5.1805	2	2
0.15	9.5	0.923858	3.7294	4.5423	-0.2678	5.5526	5.0992	2	2
0.15	9.5	0.936247	3.7336	4.5341	-0.237	5.4614	5.0188	2	2
0.15	9.5	0.948606	3.7376	4.5255	-0.2066	5.3723	4.9399	2	2
0.15	9.5	0.96094	3.7415	4.5166	-0.1765	5.2853	4.8622	2	2
0.15	9.5	0.973277	3.7452	4.5071	-0.1465	5.1999	4.7857	2	2
0.15	9.5	0.985425	3.7489	4.4974	-0.1171	5.117	4.7112	2	2
0.15	9.5	0.997389	3.7523	4.4874	-0.0882	5.0363	4.6383	2	2
0.15	9.5	1.003757	3.7541	4.4819	-0.0729	4.9939	4.5998	2	2
0.15	9.5	1.010269	3.7558	4.4763	-0.0573	4.9509	4.5608	2	2
0.15	9.5	1.017279	3.7577	4.47	-0.0407	4.9053	4.5192	2	2
0.15	9.5	1.028817	3.7605	4.4592	-0.0137	4.8314	4.4517	2	2
0.15	9.5	1.037551	3.7626	4.4511	0.0065	4.7768	4.4019	2	2
0.15	9.5	1.042275	3.7639	4.4467	0.0179	4.7462	4.3738	2	2
0.15	9.5	1.052475	3.7663	4.4371	0.0415	4.682	4.3149	2	2
0.15	9.5	1.066804	3.7695	4.4225	0.0748	4.592	4.2322	2	2
0.15	9.5	1.073971	3.7711	4.4151	0.0913	4.5482	4.1918	2	2
0.15	9.5	1.075662	3.7715	4.413	0.0959	4.5371	4.1812	2	2
0.15	9.5	1.091538	3.7742	4.3965	0.1294	4.4492	4.0993	2	2
0.15	9.5	1.09843	3.7755	4.389	0.1447	4.4089	4.0617	2	2
0.15	9.5	1.106272	3.7768	4.3801	0.1617	4.3645	4.0199	2	2
0.15	9.5	1.114605	3.7782	4.3708	0.1795	4.3179	3.9761	2	2
0.15	9.5	1.13682	3.7813	4.3465	0.2246	4.2008	3.8659	2	2
0.15	9.5	1.144256	3.7824	4.3382	0.2402	4.1605	3.8281	2	2
0.15	9.5	1.152122	3.7835	4.329	0.2564	4.1191	3.7889	2	2
0.15	9.5	1.160293	3.7844	4.319	0.2732	4.0764	3.7482	2	2
0.15	9.5	1.167539	3.7852	4.31	0.2879	4.0388	3.7123	2	2
0.15	9.5	1.173457	3.7859	4.3026	0.3	4.0083	3.683	2	2
0.15	9.5	1.178529	3.7864	4.2962	0.3104	3.9818	3.6575	2	2
0.15	9.5	1.183133	3.7868	4.2902	0.32	3.9578	3.6342	2	2
