# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:23 2017.
# Content of file: isochrone tables with [Fe/H] = 0.15.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 3.35 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
0.15	9.525	0.1	3.44324249486	5.238	-3.08090909091	16.0136909091	14.1361818182	1	1
0.15	9.525	0.11	3.45902033991	5.20990909091	-2.945	15.2771	13.5209818182	1	1
0.15	9.525	0.13	3.47816196993	5.161	-2.748	14.3513181818	12.7388454545	1	1
0.15	9.525	0.15	3.49199034243	5.121	-2.598	13.6764090909	12.1669	1	1
0.15	9.525	0.209243	3.511	5.0481	-2.2924	12.5232	11.435	2	1
0.15	9.525	0.247823	3.5164	5.009	-2.1579	12.1161	11.0497	2	1
0.15	9.525	0.279331	3.5205	4.9821	-2.0625	11.8267	10.776	2	2
0.15	9.525	0.298667	3.523	4.9649	-2.0064	11.6583	10.6165	2	2
0.15	9.525	0.308148	3.5241	4.9558	-1.9792	11.5772	10.5396	2	2
0.15	9.525	0.314293	3.5248	4.9491	-1.9611	11.5247	10.4896	2	2
0.15	9.525	0.318582	3.5253	4.9432	-1.9475	11.4858	10.4522	2	2
0.15	9.525	0.322172	3.5257	4.9377	-1.9355	11.4523	10.4202	2	2
0.15	9.525	0.325796	3.526	4.9324	-1.9238	11.4192	10.3884	2	2
0.15	9.525	0.328982	3.5264	4.9285	-1.9142	11.3915	10.362	2	2
0.15	9.525	0.330225	3.5264	4.9287	-1.9133	11.3904	10.3603	2	2
0.15	9.525	0.332382	3.527	4.9289	-1.9081	11.3696	10.3419	2	2
0.15	9.525	0.345067	3.5286	4.9162	-1.8733	11.2676	10.2453	2	2
0.15	9.525	0.373858	3.5328	4.8902	-1.7985	11.0425	10.0336	2	2
0.15	9.525	0.431872	3.5432	4.8456	-1.6501	10.5686	9.5894	2	2
0.15	9.525	0.480596	3.5529	4.8055	-1.5209	10.1515	9.1984	2	2
0.15	9.525	0.497097	3.5572	4.7903	-1.4739	9.9929	9.0503	2	2
0.15	9.525	0.510599	3.561	4.7779	-1.4347	9.8575	8.9242	2	2
0.15	9.525	0.521804	3.5643	4.7677	-1.4017	9.741	8.8159	2	2
0.15	9.525	0.531247	3.5672	4.7592	-1.3736	9.6399	8.722	2	2
0.15	9.525	0.540969	3.5703	4.7505	-1.3448	9.5361	8.6252	2	2
0.15	9.525	0.553436	3.5745	4.74	-1.3076	9.3996	8.4984	2	2
0.15	9.525	0.570792	3.5807	4.7262	-1.2555	9.2009	8.3141	2	2
0.15	9.525	0.592609	3.589	4.7096	-1.1896	8.9386	8.0711	2	2
0.15	9.525	0.608428	3.5947	4.6958	-1.1406	8.7607	7.9057	2	2
0.15	9.525	0.626208	3.602	4.6831	-1.0863	8.5494	7.7095	2	2
0.15	9.525	0.679305	3.6252	4.6571	-0.9346	7.9332	7.1515	2	2
0.15	9.525	0.720224	3.6434	4.6374	-0.8171	7.4714	6.7381	2	2
0.15	9.525	0.748769	3.6568	4.6244	-0.7327	7.1439	6.4509	2	2
0.15	9.525	0.812026	3.6859	4.5986	-0.5547	6.4921	5.9009	2	2
0.15	9.525	0.848779	3.7019	4.5827	-0.4548	6.1412	5.6066	2	2
0.15	9.525	0.862636	3.7073	4.5756	-0.4192	6.0252	5.508	2	2
0.15	9.525	0.875237	3.7121	4.5689	-0.3869	5.9214	5.4193	2	2
0.15	9.525	0.886986	3.7165	4.5622	-0.3567	5.8259	5.3372	2	2
0.15	9.525	0.898641	3.7209	4.5554	-0.327	5.7332	5.2569	2	2
0.15	9.525	0.910474	3.7251	4.548	-0.297	5.6414	5.1767	2	2
0.15	9.525	0.922482	3.7293	4.5403	-0.2668	5.5504	5.0969	2	2
0.15	9.525	0.934557	3.7334	4.5321	-0.2366	5.4608	5.0179	2	2
0.15	9.525	0.946605	3.7373	4.5236	-0.2067	5.3734	4.9403	2	2
0.15	9.525	0.958627	3.7411	4.5147	-0.1771	5.2878	4.8638	2	2
0.15	9.525	0.970692	3.7449	4.5052	-0.1475	5.2034	4.7883	2	2
0.15	9.525	0.982624	3.7484	4.4955	-0.1183	5.1211	4.7143	2	2
0.15	9.525	0.989067	3.7503	4.4901	-0.1026	5.077	4.6746	2	2
0.15	9.525	0.995372	3.7521	4.4847	-0.0872	5.0342	4.6358	2	2
0.15	9.525	1.001544	3.7538	4.4791	-0.0721	4.9926	4.598	2	2
0.15	9.525	1.007705	3.7555	4.4736	-0.0572	4.9513	4.5605	2	2
0.15	9.525	1.014083	3.7571	4.4677	-0.0417	4.9092	4.5221	2	2
0.15	9.525	1.020982	3.759	4.4614	-0.0253	4.8642	4.481	2	2
0.15	9.525	1.030946	3.7614	4.4521	-0.002	4.8005	4.4228	2	2
0.15	9.525	1.045035	3.7646	4.438	0.0309	4.7112	4.3409	2	2
0.15	9.525	1.052629	3.7664	4.4306	0.0485	4.6639	4.2975	2	2
0.15	9.525	1.0554	3.7671	4.4277	0.0558	4.645	4.28	2	2
0.15	9.525	1.065892	3.7696	4.4165	0.0806	4.5779	4.2181	2	2
0.15	9.525	1.074009	3.7713	4.4079	0.0995	4.5275	4.1715	2	2
0.15	9.525	1.080045	3.7725	4.4011	0.1137	4.4902	4.1369	2	2
0.15	9.525	1.083877	3.7734	4.3966	0.1227	4.4668	4.115	2	2
0.15	9.525	1.104214	3.7764	4.3744	0.1648	4.3569	4.0118	2	2
0.15	9.525	1.111305	3.7776	4.3664	0.1804	4.3164	3.9739	2	2
0.15	9.525	1.119317	3.7789	4.3572	0.1976	4.2721	3.9322	2	2
0.15	9.525	1.136645	3.7809	4.3365	0.233	4.1806	3.8453	2	2
0.15	9.525	1.144705	3.7819	4.327	0.2496	4.1379	3.8048	2	2
0.15	9.525	1.151759	3.7829	4.3185	0.2642	4.1006	3.7693	2	2
0.15	9.525	1.158393	3.7836	4.3103	0.2778	4.0657	3.7361	2	2
0.15	9.525	1.165228	3.7843	4.3015	0.2919	4.0302	3.7021	2	2
0.15	9.525	1.171504	3.7848	4.2932	0.3048	3.9977	3.6709	2	2
0.15	9.525	1.176848	3.7853	4.2861	0.3158	3.9701	3.6442	2	2
0.15	9.525	1.18147	3.7857	4.2798	0.3254	3.946	3.6208	2	2
0.15	9.525	1.18576	3.7861	4.2737	0.3343	3.9238	3.599	2	2
0.15	9.525	1.189887	3.7864	4.2679	0.3427	3.9024	3.5779	2	2
0.15	9.525	1.193849	3.7866	4.2621	0.3508	3.882	3.5576	2	2
0.15	9.525	1.197692	3.7868	4.2562	0.3587	3.8622	3.5376	2	2
0.15	9.525	1.201635	3.7869	4.2504	0.3668	3.8419	3.5172	2	2
0.15	9.525	1.204361	3.7871	4.2467	0.3722	3.828	3.5032	2	2
0.15	9.525	1.207501	3.7874	4.2427	0.3784	3.8122	3.4876	2	2
0.15	9.525	1.211591	3.7877	4.2376	0.3862	3.7924	3.4677	2	2
0.15	9.525	1.251707	3.7908	4.187	0.4639	3.5937	3.2758	2	3
0.15	9.525	1.255538	3.7907	4.1812	0.4705	3.5774	3.2592	2	3
0.15	9.525	1.260399	3.7906	4.1742	0.4788	3.5568	3.2383	2	3
0.15	9.525	1.268494	3.7903	4.162	0.4926	3.5222	3.2032	2	3
0.15	9.525	1.280628	3.7897	4.1423	0.514	3.4689	3.149	2	3
0.15	9.525	1.291308	3.7895	4.1269	0.532	3.4238	3.1037	2	3
0.15	9.525	1.300466	3.7894	4.1149	0.5471	3.386	3.0659	2	3
0.15	9.525	1.332888	3.7903	4.0707	0.6061	3.2367	2.9191	2	3
0.15	9.525	1.340662	3.7898	4.0595	0.6182	3.2069	2.8887	2	3
0.15	9.525	1.349219	3.7892	4.0462	0.6316	3.1738	2.8548	2	3
0.15	9.525	1.360078	3.7881	4.0278	0.6494	3.1305	2.81	2	3
0.15	9.525	1.371423	3.7869	4.008	0.668	3.0856	2.7636	2	3
0.15	9.525	1.379799	3.7859	3.9933	0.6814	3.054	2.7305	2	3
0.15	9.525	1.387194	3.7849	3.9804	0.6929	3.027	2.7022	2	3
0.15	9.525	1.39396	3.7841	3.9683	0.7035	3.0027	2.6766	2	3
0.15	9.525	1.400115	3.7832	3.9571	0.7132	2.9805	2.6532	2	3
0.15	9.525	1.405605	3.7825	3.9467	0.7221	2.9601	2.6314	2	3
0.15	9.525	1.410251	3.7817	3.9375	0.7302	2.9414	2.6118	2	3
0.15	9.525	1.414008	3.7812	3.9296	0.7373	2.9246	2.5942	2	3
0.15	9.525	1.416956	3.7809	3.9231	0.7436	2.9095	2.5786	2	3
0.15	9.525	1.419138	3.7809	3.9179	0.7488	2.8964	2.5654	2	3
0.15	9.525	1.420834	3.7809	3.9139	0.7535	2.8845	2.5535	2	3
0.15	9.525	1.42216	3.781	3.9103	0.7578	2.8738	2.543	2	3
0.15	9.525	1.423191	3.7811	3.9074	0.7616	2.8637	2.5334	2	3
0.15	9.525	1.424063	3.7813	3.905	0.7652	2.8541	2.5242	2	3
0.15	9.525	1.424793	3.7816	3.9027	0.7686	2.8451	2.5156	2	3
0.15	9.525	1.425404	3.7818	3.9007	0.7719	2.8363	2.5073	2	3
0.15	9.525	1.4257	3.7819	3.8997	0.7737	2.8314	2.5028	2	3
0.15	9.525	1.42599	3.7822	3.8985	0.7756	2.8261	2.4978	2	3
0.15	9.525	1.426274	3.7824	3.8975	0.7775	2.8209	2.493	2	3
0.15	9.525	1.426549	3.7826	3.8964	0.7796	2.8151	2.4876	2	3
0.15	9.525	1.426817	3.7829	3.8953	0.7818	2.809	2.482	2	3
0.15	9.525	1.427075	3.7832	3.8942	0.784	2.8026	2.4761	2	3
0.15	9.525	1.427327	3.7835	3.8931	0.7867	2.7952	2.4695	2	3
0.15	9.525	1.427566	3.7838	3.8919	0.7894	2.7875	2.4624	2	3
0.15	9.525	1.427795	3.7843	3.8905	0.7925	2.7785	2.4541	2	3
0.15	9.525	1.428015	3.7848	3.8892	0.796	2.7687	2.4453	2	3
0.15	9.525	1.428224	3.7853	3.8879	0.7995	2.7583	2.4359	2	3
0.15	9.525	1.428421	3.7859	3.8864	0.8034	2.7472	2.4258	2	3
0.15	9.525	1.428606	3.7865	3.8849	0.8074	2.7354	2.4152	2	3
0.15	9.525	1.428778	3.7872	3.8832	0.8119	2.7231	2.4041	2	3
0.15	9.525	1.428933	3.788	3.8814	0.8166	2.7098	2.3921	2	3
0.15	9.525	1.429072	3.7887	3.8795	0.8218	2.6959	2.3797	2	3
0.15	9.525	1.429197	3.7896	3.8774	0.8272	2.6813	2.3667	2	3
0.15	9.525	1.429308	3.7904	3.8752	0.8328	2.6661	2.3531	2	3
0.15	9.525	1.429415	3.7912	3.8729	0.8386	2.6509	2.3395	2	3
0.15	9.525	1.429495	3.792	3.8704	0.844	2.6368	2.3269	2	3
0.15	9.525	1.429575	3.7926	3.8669	0.85	2.6213	2.3127	2	3
0.15	9.525	1.429634	3.7934	3.8637	0.8564	2.6047	2.2976	2	3
0.15	9.525	1.429695	3.7942	3.8606	0.8625	2.5888	2.2833	2	3
0.15	9.525	1.429728	3.7951	3.8575	0.8692	2.5715	2.2677	2	3
0.15	9.525	1.429751	3.7959	3.8543	0.8758	2.5542	2.252	2	3
0.15	9.525	1.429758	3.7967	3.8509	0.8825	2.5366	2.2361	2	3
0.15	9.525	1.429762	3.7976	3.8479	0.8889	2.5195	2.2207	2	3
0.15	9.525	1.429777	3.7997	3.8401	0.9051	2.476	2.1812	2	3
0.15	9.525	1.429781	3.7997	3.841	0.9046	2.4771	2.1824	2	3
0.15	9.525	1.429784	3.7989	3.8461	0.896	2.4994	2.2031	2	3
0.15	9.525	1.42979	3.7979	3.8491	0.889	2.5179	2.2197	2	3
0.15	9.525	1.429828	3.7968	3.8507	0.883	2.5344	2.2342	2	3
0.15	9.525	1.429901	3.7949	3.845	0.8808	2.5419	2.2382	2	3
0.15	9.525	1.429971	3.7932	3.8379	0.8811	2.543	2.2364	2	3
0.15	9.525	1.430069	3.7909	3.826	0.8845	2.5372	2.2267	2	3
0.15	9.525	1.430212	3.7888	3.8128	0.8889	2.529	2.2146	2	3
0.15	9.525	1.430404	3.7867	3.8002	0.8931	2.5215	2.2035	2	3
