# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:07 2017.
# Content of file: isochrone tables with [Fe/H] = -1.2.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 8.91 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-1.2	9.95	0.1	3.50050753497	5.33333333333	-2.94515151515	14.0424848485	12.555969697	1	1
-1.2	9.95	0.11	3.51957039144	5.28666666667	-2.78333333333	13.333	12.0072121212	1	1
-1.2	9.95	0.13	3.54082333186	5.22666666667	-2.56848484849	12.5081515151	11.3114545455	1	1
-1.2	9.95	0.15	3.55406489804	5.18666666667	-2.41121212121	11.9706363636	10.8296060606	1	1
-1.2	9.95	0.17116	3.5535	5.1429	-2.3042	11.7683	10.8102	2	1
-1.2	9.95	0.189776	3.5599	5.1143	-2.2049	11.458	10.5168	2	1
-1.2	9.95	0.204894	3.5641	5.0919	-2.1324	11.2382	10.3084	2	1
-1.2	9.95	0.218656	3.5674	5.0727	-2.0719	11.0581	10.1373	2	1
-1.2	9.95	0.231956	3.5701	5.0557	-2.0185	10.9001	9.9869	2	1
-1.2	9.95	0.246332	3.5728	5.0389	-1.9647	10.7419	9.8367	2	1
-1.2	9.95	0.264003	3.5758	5.021	-1.9046	10.5662	9.6702	2	2
-1.2	9.95	0.281054	3.5785	5.0055	-1.8515	10.4113	9.5234	2	2
-1.2	9.95	0.295451	3.5805	4.9926	-1.8084	10.2862	9.4051	2	2
-1.2	9.95	0.30522	3.582	4.9839	-1.78	10.2038	9.3273	2	2
-1.2	9.95	0.311612	3.5828	4.9784	-1.7621	10.1522	9.2785	2	2
-1.2	9.95	0.316925	3.5835	4.9742	-1.7478	10.1109	9.2395	2	2
-1.2	9.95	0.321102	3.5841	4.971	-1.7368	10.0787	9.2091	2	2
-1.2	9.95	0.324718	3.5845	4.9683	-1.7272	10.051	9.183	2	2
-1.2	9.95	0.328635	3.5851	4.9655	-1.7169	10.021	9.1548	2	2
-1.2	9.95	0.333334	3.5858	4.9621	-1.7047	9.9855	9.1215	2	2
-1.2	9.95	0.339412	3.5866	4.9579	-1.6892	9.94	9.0789	2	2
-1.2	9.95	0.347269	3.5877	4.9517	-1.6685	9.8802	9.0233	2	2
-1.2	9.95	0.380508	3.5943	4.9162	-1.5679	9.5777	8.7424	2	2
-1.2	9.95	0.41069	3.601	4.8817	-1.4724	9.2885	8.478	2	2
-1.2	9.95	0.426857	3.6054	4.8611	-1.4173	9.1189	8.3245	2	2
-1.2	9.95	0.434992	3.6084	4.8486	-1.3853	9.0181	8.2339	2	2
-1.2	9.95	0.446228	3.6122	4.8334	-1.3436	8.887	8.1166	2	2
-1.2	9.95	0.457461	3.6165	4.8185	-1.3009	8.751	7.9958	2	2
-1.2	9.95	0.469051	3.6214	4.8036	-1.2556	8.6043	7.8667	2	2
-1.2	9.95	0.481314	3.6271	4.7886	-1.2065	8.4431	7.726	2	2
-1.2	9.95	0.492898	3.633	4.7756	-1.1593	8.2864	7.5901	2	2
-1.2	9.95	0.504489	3.6394	4.7638	-1.1121	8.1267	7.4526	2	2
-1.2	9.95	0.515257	3.646	4.7544	-1.0675	7.9717	7.3211	2	2
-1.2	9.95	0.525229	3.6524	4.747	-1.0257	7.8237	7.197	2	2
-1.2	9.95	0.534737	3.6588	4.7407	-0.986	7.6825	7.0794	2	2
-1.2	9.95	0.543848	3.6649	4.735	-0.9483	7.5493	6.9685	2	2
-1.2	9.95	0.552797	3.6712	4.7297	-0.9113	7.4202	6.8611	2	2
-1.2	9.95	0.562128	3.6776	4.7245	-0.8728	7.2882	6.751	2	2
-1.2	9.95	0.572008	3.6845	4.719	-0.8323	7.1514	6.636	2	2
-1.2	9.95	0.582405	3.6917	4.7132	-0.7899	7.0121	6.5176	2	2
-1.2	9.95	0.593161	3.6989	4.7066	-0.7465	6.8734	6.399	2	2
-1.2	9.95	0.598415	3.7024	4.7032	-0.7254	6.8074	6.3422	2	2
-1.2	9.95	0.603628	3.7057	4.6997	-0.7046	6.743	6.2861	2	2
-1.2	9.95	0.608808	3.7091	4.6962	-0.6839	6.6801	6.2303	2	2
-1.2	9.95	0.613967	3.7123	4.6922	-0.6635	6.6187	6.1756	2	2
-1.2	9.95	0.619115	3.7155	4.6885	-0.643	6.5582	6.122	2	2
-1.2	9.95	0.624258	3.7187	4.6845	-0.6227	6.4986	6.0692	2	2
-1.2	9.95	0.629416	3.7218	4.6803	-0.6024	6.4398	6.0168	2	2
-1.2	9.95	0.634603	3.725	4.676	-0.582	6.3812	5.9643	2	2
-1.2	9.95	0.639827	3.7281	4.6714	-0.5616	6.3236	5.9123	2	2
-1.2	9.95	0.645099	3.7312	4.6667	-0.5409	6.2654	5.8601	2	2
-1.2	9.95	0.650449	3.7343	4.6616	-0.5201	6.2074	5.808	2	2
-1.2	9.95	0.65584	3.7373	4.6564	-0.4991	6.1491	5.7556	2	2
-1.2	9.95	0.661216	3.7402	4.6508	-0.4783	6.092	5.704	2	2
-1.2	9.95	0.666539	3.7431	4.6454	-0.4576	6.0356	5.6529	2	2
-1.2	9.95	0.671754	3.7459	4.6394	-0.4374	5.9813	5.6035	2	2
-1.2	9.95	0.676821	3.7486	4.6337	-0.4177	5.9285	5.5553	2	2
-1.2	9.95	0.681711	3.7511	4.6277	-0.3988	5.8784	5.5096	2	2
-1.2	9.95	0.686396	3.7534	4.6222	-0.3806	5.83	5.4653	2	2
-1.2	9.95	0.690858	3.7556	4.6162	-0.3634	5.7848	5.4238	2	2
-1.2	9.95	0.695108	3.7577	4.6108	-0.3468	5.7412	5.3837	2	2
-1.2	9.95	0.699169	3.7595	4.6052	-0.3311	5.7	5.3458	2	2
-1.2	9.95	0.703059	3.7614	4.5998	-0.3158	5.6603	5.3091	2	2
-1.2	9.95	0.706815	3.7632	4.5946	-0.3011	5.6219	5.2737	2	2
-1.2	9.95	0.710457	3.7649	4.5892	-0.2867	5.5847	5.2393	2	2
-1.2	9.95	0.714017	3.7666	4.5842	-0.2725	5.548	5.2055	2	2
-1.2	9.95	0.717507	3.7682	4.5789	-0.2587	5.5124	5.1725	2	2
-1.2	9.95	0.720954	3.7699	4.5737	-0.245	5.4768	5.1397	2	2
-1.2	9.95	0.724377	3.7714	4.5684	-0.2314	5.4418	5.1073	2	2
