# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:25 2017.
# Content of file: isochrone tables with [Fe/H] = 0.3.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 11.89 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
0.3	10.075	0.1	3.43739950932	5.226	-3.09181818182	16.201109091	14.3082727273	1	1
0.3	10.075	0.11	3.45252266929	5.19981818182	-2.96	15.4872909091	13.6940545454	1	1
0.3	10.075	0.13	3.47128690364	5.152	-2.766	14.5685454546	12.9079636363	1	1
0.3	10.075	0.15	3.48549473411	5.112	-2.616	13.8742727272	12.3197090909	1	1
0.3	10.075	0.184117	3.5017	5.055	-2.3919	12.9375	11.8076	2	1
0.3	10.075	0.200659	3.5042	5.0314	-2.3207	12.7256	11.6063	2	1
0.3	10.075	0.215879	3.5062	5.0104	-2.26	12.5475	11.4364	2	1
0.3	10.075	0.231014	3.5083	4.9917	-2.2038	12.3815	11.2784	2	1
0.3	10.075	0.246377	3.5103	4.9743	-2.1503	12.2237	11.1285	2	1
0.3	10.075	0.265238	3.5126	4.9548	-2.0892	12.0431	10.9569	2	2
0.3	10.075	0.285865	3.5151	4.9357	-2.0274	11.8603	10.7833	2	2
0.3	10.075	0.300272	3.5169	4.9252	-1.9888	11.7446	10.6738	2	2
0.3	10.075	0.308601	3.5179	4.9193	-1.9671	11.68	10.6127	2	2
0.3	10.075	0.314061	3.5182	4.9172	-1.9561	11.649	10.5828	2	2
0.3	10.075	0.318131	3.5189	4.9158	-1.946	11.615	10.5516	2	2
0.3	10.075	0.321052	3.5192	4.9116	-1.9366	11.5886	10.5263	2	2
0.3	10.075	0.323117	3.5195	4.9131	-1.934	11.5785	10.5172	2	2
0.3	10.075	0.325204	3.5198	4.9104	-1.9276	11.5602	10.4998	2	2
0.3	10.075	0.327262	3.5201	4.9094	-1.9227	11.545	10.4855	2	2
0.3	10.075	0.330319	3.5205	4.9069	-1.9147	11.5213	10.4631	2	2
0.3	10.075	0.334758	3.5209	4.9037	-1.9038	11.4888	10.4323	2	2
0.3	10.075	0.341484	3.5217	4.8993	-1.8878	11.4417	10.3876	2	2
0.3	10.075	0.377882	3.5267	4.8714	-1.7968	11.1664	10.1285	2	2
0.3	10.075	0.448309	3.5391	4.8106	-1.6114	10.5942	9.5937	2	2
0.3	10.075	0.474643	3.5452	4.7879	-1.5394	10.3631	9.3793	2	2
0.3	10.075	0.494147	3.5504	4.771	-1.4841	10.1811	9.2103	2	2
0.3	10.075	0.510056	3.5551	4.7569	-1.4377	10.0254	9.0658	2	2
0.3	10.075	0.523849	3.5594	4.7446	-1.3965	9.8844	8.9351	2	2
0.3	10.075	0.536284	3.5635	4.7334	-1.3589	9.7511	8.8121	2	2
0.3	10.075	0.54852	3.5676	4.7224	-1.3213	9.6153	8.687	2	2
0.3	10.075	0.56114	3.5721	4.7112	-1.2824	9.4713	8.5543	2	2
0.3	10.075	0.5743	3.5768	4.6993	-1.2415	9.3166	8.4118	2	2
0.3	10.075	0.588136	3.5821	4.6871	-1.1982	9.146	8.2545	2	2
0.3	10.075	0.602265	3.5876	4.675	-1.1534	8.9613	8.0841	2	2
0.3	10.075	0.616341	3.5935	4.6634	-1.1084	8.7722	7.9098	2	2
0.3	10.075	0.630042	3.5995	4.6526	-1.0642	8.5885	7.7409	2	2
0.3	10.075	0.643095	3.6054	4.6427	-1.0218	8.4106	7.5766	2	2
0.3	10.075	0.655326	3.6109	4.6339	-0.9822	8.2402	7.4187	2	2
0.3	10.075	0.666475	3.6163	4.6261	-0.9459	8.0859	7.2757	2	2
0.3	10.075	0.67708	3.6214	4.6189	-0.9112	7.9418	7.1427	2	2
0.3	10.075	0.683372	3.6245	4.6148	-0.8906	7.8565	7.0643	2	2
0.3	10.075	0.689815	3.6277	4.6106	-0.8696	7.7691	6.9843	2	2
0.3	10.075	0.696516	3.6312	4.6063	-0.8475	7.6776	6.9011	2	2
0.3	10.075	0.703549	3.6346	4.6019	-0.8245	7.5826	6.8152	2	2
0.3	10.075	0.710918	3.6385	4.5973	-0.8002	7.4831	6.7255	2	2
0.3	10.075	0.718491	3.6424	4.5925	-0.7752	7.3814	6.6344	2	2
0.3	10.075	0.726102	3.6464	4.5878	-0.75	7.2806	6.5448	2	2
0.3	10.075	0.733579	3.6503	4.583	-0.7253	7.1828	6.4584	2	2
0.3	10.075	0.740747	3.6539	4.5783	-0.7018	7.0924	6.3792	2	2
0.3	10.075	0.747492	3.6574	4.5741	-0.6798	7.0078	6.3059	2	2
0.3	10.075	0.753768	3.6604	4.5698	-0.6595	6.9316	6.24	2	2
0.3	10.075	0.759681	3.6635	4.5659	-0.6404	6.86	6.1788	2	2
0.3	10.075	0.765278	3.6661	4.5619	-0.6223	6.7936	6.122	2	2
0.3	10.075	0.770612	3.6688	4.5581	-0.6048	6.7302	6.068	2	2
0.3	10.075	0.775733	3.6713	4.5543	-0.5882	6.67	6.0169	2	2
0.3	10.075	0.780707	3.6738	4.5505	-0.5718	6.6116	5.9674	2	2
0.3	10.075	0.785582	3.6761	4.5466	-0.5557	6.5546	5.9191	2	2
0.3	10.075	0.7904	3.6784	4.5427	-0.5397	6.4984	5.8715	2	2
0.3	10.075	0.7952	3.6808	4.5387	-0.5238	6.4426	5.8243	2	2
0.3	10.075	0.800013	3.6831	4.5344	-0.5077	6.3871	5.7773	2	2
0.3	10.075	0.804807	3.6854	4.5302	-0.4916	6.3318	5.7305	2	2
0.3	10.075	0.809572	3.6876	4.5258	-0.4756	6.2772	5.6843	2	2
0.3	10.075	0.814308	3.6899	4.5213	-0.4596	6.2233	5.6384	2	2
0.3	10.075	0.819002	3.6921	4.5168	-0.4438	6.1703	5.5933	2	2
0.3	10.075	0.823644	3.6942	4.5121	-0.4281	6.1182	5.5489	2	2
0.3	10.075	0.82824	3.6963	4.5074	-0.4126	6.0672	5.5052	2	2
0.3	10.075	0.832782	3.6984	4.5025	-0.3972	6.0172	5.4624	2	2
0.3	10.075	0.837253	3.7003	4.4976	-0.3822	5.9685	5.4204	2	2
0.3	10.075	0.841643	3.7022	4.4927	-0.3673	5.9211	5.3795	2	2
0.3	10.075	0.845949	3.704	4.4876	-0.3527	5.8748	5.3393	2	2
0.3	10.075	0.849948	3.7057	4.4829	-0.3392	5.8321	5.3021	2	2
0.3	10.075	0.853859	3.7074	4.4781	-0.326	5.7906	5.2658	2	2
0.3	10.075	0.857697	3.7089	4.4732	-0.313	5.75	5.2303	2	2
0.3	10.075	0.861456	3.7105	4.4684	-0.3001	5.7105	5.1956	2	2
