# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:21 2017.
# Content of file: isochrone tables with [Fe/H] = 0.0.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 1.58 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
0.0	9.2	0.1	3.4490854804	5.25	-3.07	15.8262727273	13.9640909091	1	1
0.0	9.2	0.11	3.46551801053	5.22	-2.93	15.0669090909	13.3479090909	1	1
0.0	9.2	0.13	3.48503703622	5.17	-2.73	14.1340909091	12.5697272727	1	1
0.0	9.2	0.15	3.49848595075	5.13	-2.58	13.4785454545	12.0140909091	1	1
0.0	9.2	0.170515	3.5104	5.108	-2.4451	12.8745	11.7869	2	1
0.0	9.2	0.22399	3.5187	5.0447	-2.2295	12.2173	11.1647	2	1
0.0	9.2	0.280663	3.5269	4.9983	-2.052	11.669	10.6469	2	2
0.0	9.2	0.305486	3.5303	4.9784	-1.9811	11.4514	10.441	2	2
0.0	9.2	0.313518	3.5313	4.9702	-1.9573	11.38	10.373	2	2
0.0	9.2	0.317054	3.5317	4.9651	-1.9455	11.3454	10.3398	2	2
0.0	9.2	0.320177	3.5321	4.9594	-1.934	11.3134	10.309	2	2
0.0	9.2	0.32282	3.5325	4.9538	-1.9235	11.2832	10.28	2	2
0.0	9.2	0.325309	3.5326	4.9483	-1.9139	11.2577	10.2549	2	2
0.0	9.2	0.327017	3.5329	4.9451	-1.9074	11.239	10.237	2	2
0.0	9.2	0.329355	3.5331	4.9417	-1.8997	11.2168	10.2155	2	2
0.0	9.2	0.333747	3.5335	4.9367	-1.8866	11.1789	10.179	2	2
0.0	9.2	0.407784	3.5462	4.8767	-1.6934	10.5655	9.6016	2	2
0.0	9.2	0.454287	3.5548	4.8374	-1.5701	10.1705	9.2295	2	2
