# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:17 2017.
# Content of file: isochrone tables with [Fe/H] = -0.35.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 2.99 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-0.35	9.475	0.1	3.46271911332	5.278	-3.04454545455	15.3889636363	13.5625454546	1	1
-0.35	9.475	0.11	3.48067924198	5.24354545455	-2.895	14.5764636364	12.9440727273	1	1
-0.35	9.475	0.13	3.50107885757	5.191	-2.688	13.6272272727	12.1751181818	1	1
-0.35	9.475	0.15	3.51364237016	5.151	-2.538	13.0168636364	11.6575363636	1	1
-0.35	9.475	0.211673	3.5292	5.0692	-2.2354	11.9931	10.9864	2	1
-0.35	9.475	0.254063	3.5372	5.028	-2.0833	11.5141	10.5321	2	2
-0.35	9.475	0.282147	3.5417	5.0051	-1.9969	11.2449	10.2756	2	2
-0.35	9.475	0.297666	3.544	4.9912	-1.9499	11.1005	10.1373	2	2
-0.35	9.475	0.306584	3.5454	4.9807	-1.9212	11.0141	10.054	2	2
-0.35	9.475	0.312231	3.5462	4.973	-1.9023	10.958	9.9999	2	2
-0.35	9.475	0.31629	3.5468	4.967	-1.8885	10.9173	9.9606	2	2
-0.35	9.475	0.319236	3.5472	4.9623	-1.8779	10.8865	9.9309	2	2
-0.35	9.475	0.321454	3.5475	4.9585	-1.8697	10.8625	9.9076	2	2
-0.35	9.475	0.323627	3.5479	4.9545	-1.8616	10.839	9.8847	2	2
-0.35	9.475	0.327137	3.5485	4.9491	-1.8493	10.8025	9.8496	2	2
-0.35	9.475	0.331103	3.5489	4.9431	-1.8363	10.7663	9.8143	2	2
-0.35	9.475	0.383223	3.5588	4.8963	-1.6869	10.2918	9.3603	2	2
-0.35	9.475	0.43531	3.5686	4.8507	-1.5461	9.8397	8.9338	2	2
-0.35	9.475	0.448979	3.572	4.8347	-1.5033	9.7	8.8015	2	2
-0.35	9.475	0.463226	3.5758	4.8185	-1.4582	9.5506	8.6609	2	2
-0.35	9.475	0.476844	3.5798	4.8031	-1.4142	9.4033	8.5226	2	2
-0.35	9.475	0.488836	3.5836	4.7894	-1.3745	9.2699	8.3979	2	2
-0.35	9.475	0.5001	3.5874	4.7769	-1.3369	9.143	8.2798	2	2
-0.35	9.475	0.51126	3.5914	4.7652	-1.2998	9.0171	8.1631	2	2
-0.35	9.475	0.522237	3.5954	4.7542	-1.2633	8.8922	8.0474	2	2
-0.35	9.475	0.533086	3.5996	4.7436	-1.2271	8.7664	7.9308	2	2
-0.35	9.475	0.544088	3.604	4.7332	-1.19	8.6404	7.8149	2	2
-0.35	9.475	0.556354	3.6093	4.7226	-1.1485	8.5002	7.6875	2	2
-0.35	9.475	0.558117	3.6105	4.7159	-1.1328	8.4661	7.6556	2	2
-0.35	9.475	0.580679	3.6219	4.7013	-1.0562	8.1863	7.4064	2	2
-0.35	9.475	0.610009	3.6374	4.6867	-0.9596	7.8234	7.0915	2	2
-0.35	9.475	0.674927	3.6689	4.6606	-0.7677	7.1185	6.4992	2	2
-0.35	9.475	0.696118	3.6806	4.653	-0.6999	6.8716	6.2957	2	2
-0.35	9.475	0.720589	3.6937	4.6436	-0.6226	6.5981	6.0699	2	2
-0.35	9.475	0.748148	3.7079	4.6322	-0.5375	6.3117	5.83	2	2
-0.35	9.475	0.778378	3.7223	4.6181	-0.4474	6.0275	5.5849	2	2
-0.35	9.475	0.810142	3.7363	4.6006	-0.356	5.7577	5.3475	2	2
-0.35	9.475	0.835176	3.7463	4.5848	-0.2868	5.5631	5.174	2	2
-0.35	9.475	0.853216	3.7528	4.5726	-0.2396	5.4328	5.0563	2	2
-0.35	9.475	0.868146	3.7578	4.562	-0.2011	5.328	4.9616	2	2
-0.35	9.475	0.880764	3.7619	4.5521	-0.1685	5.2403	4.8817	2	2
-0.35	9.475	0.891897	3.7654	4.5425	-0.1395	5.1632	4.811	2	2
-0.35	9.475	0.902342	3.7685	4.533	-0.1124	5.0913	4.745	2	2
-0.35	9.475	0.912722	3.7715	4.5232	-0.0855	5.0205	4.6798	2	2
-0.35	9.475	0.923069	3.7746	4.5133	-0.0589	4.9507	4.6156	2	2
-0.35	9.475	0.929903	3.7765	4.5066	-0.0413	4.9049	4.5733	2	2
-0.35	9.475	0.936586	3.7783	4.5002	-0.0242	4.8602	4.532	2	2
-0.35	9.475	0.942786	3.7801	4.4938	-0.0081	4.8187	4.4936	2	2
-0.35	9.475	0.945526	3.781	4.491	0.0	4.7992	4.4753	2	2
-0.35	9.475	0.950416	3.7824	4.4859	0.0131	4.7655	4.4438	2	2
-0.35	9.475	0.95668	3.7841	4.4797	0.0291	4.7237	4.4052	2	2
-0.35	9.475	0.962704	3.7859	4.4736	0.0447	4.6835	4.368	2	2
-0.35	9.475	0.969154	3.7875	4.4672	0.061	4.6414	4.3289	2	2
-0.35	9.475	0.975443	3.7892	4.4607	0.0768	4.6004	4.2908	2	2
-0.35	9.475	0.981237	3.7908	4.4547	0.0917	4.562	4.2551	2	2
-0.35	9.475	0.982259	3.7924	4.4532	0.101	4.5389	4.2343	2	2
-0.35	9.475	0.986318	3.7938	4.449	0.1127	4.509	4.2067	2	2
-0.35	9.475	0.99066	3.7952	4.4444	0.1247	4.4779	4.1782	2	2
-0.35	9.475	0.99543	3.7966	4.4392	0.1377	4.445	4.1478	2	2
-0.35	9.475	1.000519	3.798	4.4337	0.1511	4.4109	4.1161	2	2
-0.35	9.475	1.005609	3.7993	4.428	0.1643	4.377	4.0847	2	2
-0.35	9.475	1.01053	3.8006	4.4225	0.177	4.3444	4.0543	2	2
-0.35	9.475	1.015208	3.8018	4.4172	0.1892	4.3133	4.0253	2	2
-0.35	9.475	1.019658	3.803	4.4119	0.201	4.2836	3.9974	2	2
-0.35	9.475	1.02392	3.804	4.4068	0.2122	4.2548	3.9702	2	2
-0.35	9.475	1.028041	3.8051	4.4017	0.2231	4.2267	3.9437	2	2
-0.35	9.475	1.033364	3.8062	4.3953	0.2366	4.1923	3.9112	2	2
-0.35	9.475	1.037416	3.8073	4.3903	0.2475	4.1647	3.8851	2	2
-0.35	9.475	1.041707	3.8083	4.3852	0.2585	4.1362	3.8581	2	2
-0.35	9.475	1.046935	3.8094	4.3791	0.2714	4.1035	3.827	2	2
-0.35	9.475	1.052804	3.8108	4.3729	0.2852	4.0679	3.7933	2	2
-0.35	9.475	1.090932	3.8156	4.3287	0.363	3.8679	3.6027	2	2
-0.35	9.475	1.097196	3.8165	4.3208	0.3766	3.8333	3.5697	2	2
-0.35	9.475	1.107907	3.8172	4.3064	0.3981	3.7789	3.5168	2	2
-0.35	9.475	1.120153	3.8178	4.2886	0.4224	3.7176	3.457	2	2
-0.35	9.475	1.129946	3.8185	4.2755	0.4416	3.669	3.4098	2	2
-0.35	9.475	1.137877	3.8192	4.2657	0.4573	3.629	3.3713	2	2
-0.35	9.475	1.144644	3.8199	4.2571	0.471	3.5942	3.3378	2	2
-0.35	9.475	1.150534	3.8204	4.2488	0.4833	3.5631	3.3078	2	2
-0.35	9.475	1.155971	3.8207	4.2405	0.4949	3.5338	3.2791	2	2
-0.35	9.475	1.161196	3.8209	4.2322	0.5061	3.5057	3.2516	2	2
-0.35	9.475	1.166235	3.8212	4.2242	0.5168	3.4787	3.2252	2	2
-0.35	9.475	1.171078	3.8214	4.2165	0.5269	3.4531	3.2001	2	2
-0.35	9.475	1.175686	3.8216	4.2094	0.5366	3.4291	3.1766	2	2
-0.35	9.475	1.179915	3.8218	4.203	0.5453	3.4073	3.1553	2	2
-0.35	9.475	1.183771	3.822	4.1974	0.5531	3.3876	3.1358	2	2
-0.35	9.475	1.187281	3.8221	4.1921	0.5603	3.3696	3.1183	2	2
-0.35	9.475	1.190526	3.8224	4.1873	0.5669	3.3529	3.102	2	2
-0.35	9.475	1.193597	3.8225	4.1827	0.5733	3.337	3.0864	2	3
-0.35	9.475	1.196592	3.8226	4.178	0.5796	3.3214	3.0712	2	3
-0.35	9.475	1.201598	3.8228	4.1705	0.5899	3.2956	3.0459	2	3
-0.35	9.475	1.204349	3.8229	4.166	0.5957	3.2815	3.032	2	3
-0.35	9.475	1.207155	3.823	4.1615	0.6016	3.2671	3.0179	2	3
-0.35	9.475	1.210114	3.8231	4.1568	0.6079	3.252	3.0031	2	3
-0.35	9.475	1.21329	3.8233	4.1519	0.6145	3.2355	2.9871	2	3
-0.35	9.475	1.216806	3.8235	4.1469	0.6218	3.2173	2.9692	2	3
-0.35	9.475	1.220865	3.8238	4.1413	0.6303	3.1962	2.9489	2	3
-0.35	9.475	1.225761	3.8243	4.1349	0.6403	3.1707	2.9242	2	3
-0.35	9.475	1.248564	3.8257	4.098	0.6912	3.0414	2.7979	2	3
-0.35	9.475	1.267101	3.8271	4.0667	0.7346	2.9314	2.6906	2	3
-0.35	9.475	1.269251	3.8277	4.0633	0.7414	2.9139	2.6742	2	3
-0.35	9.475	1.270697	3.8285	4.061	0.7469	2.8994	2.661	2	3
-0.35	9.475	1.271727	3.8292	4.0594	0.7518	2.8866	2.6494	2	3
-0.35	9.475	1.272384	3.8299	4.0582	0.7561	2.8751	2.6392	2	3
