# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:23 2017.
# Content of file: isochrone tables with [Fe/H] = 0.15.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 1.58 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
0.15	9.2	0.1	3.44324249486	5.238	-3.08090909091	16.0136909091	14.1361818182	1	1
0.15	9.2	0.11	3.45902033991	5.20990909091	-2.945	15.2771	13.5209818182	1	1
0.15	9.2	0.13	3.47816196993	5.161	-2.748	14.3513181818	12.7388454545	1	1
0.15	9.2	0.15	3.49199034243	5.121	-2.598	13.6764090909	12.1669	1	1
0.15	9.2	0.175956	3.506	5.0919	-2.4329	12.9444	11.8349	2	1
0.15	9.2	0.235847	3.5147	5.0262	-2.2056	12.2588	11.1851	2	1
0.15	9.2	0.288451	3.5216	4.984	-2.0468	11.7744	10.7277	2	2
0.15	9.2	0.310897	3.5244	4.9638	-1.9825	11.5817	10.545	2	2
0.15	9.2	0.321045	3.5255	4.9519	-1.952	11.4936	10.4609	2	2
0.15	9.2	0.328993	3.5264	4.9423	-1.9283	11.4253	10.3958	2	2
0.15	9.2	0.331161	3.5267	4.9411	-1.9229	11.4077	10.3794	2	2
0.15	9.2	0.33334	3.5267	4.9396	-1.9188	11.3977	10.3693	2	2
0.15	9.2	0.337004	3.5276	4.9388	-1.9098	11.3661	10.3406	2	2
0.15	9.2	0.345324	3.5285	4.9274	-1.8848	11.2953	10.2727	2	2
0.15	9.2	0.355222	3.5299	4.9166	-1.8569	11.213	10.1949	2	2
0.15	9.2	0.370696	3.5322	4.903	-1.8167	11.0906	10.08	2	2
0.15	9.2	0.429253	3.5424	4.8561	-1.6653	10.6103	9.6295	2	2
0.15	9.2	0.468389	3.5501	4.8236	-1.5618	10.2783	9.3182	2	2
0.15	9.2	0.485806	3.5543	4.8076	-1.5129	10.116	9.1665	2	2
0.15	9.2	0.500686	3.5582	4.794	-1.4704	9.9722	9.0322	2	2
0.15	9.2	0.513158	3.5617	4.7826	-1.4343	9.8472	8.9158	2	2
0.15	9.2	0.523407	3.5647	4.7734	-1.4044	9.7411	8.8172	2	2
0.15	9.2	0.532213	3.5674	4.7654	-1.3785	9.6487	8.7312	2	2
0.15	9.2	0.541609	3.5703	4.7572	-1.3508	9.5492	8.6385	2	2
0.15	9.2	0.554338	3.5747	4.7468	-1.313	9.4098	8.509	2	2
0.15	9.2	0.572356	3.5811	4.7328	-1.2594	9.2044	8.3185	2	2
0.15	9.2	0.595461	3.5898	4.7158	-1.1905	8.9301	8.0645	2	2
0.15	9.2	0.610258	3.595	4.7023	-1.1446	8.7633	7.908	2	2
0.15	9.2	0.675487	3.6221	4.6715	-0.9655	8.0544	7.2717	2	2
0.15	9.2	0.719286	3.6408	4.6505	-0.8432	7.5724	6.8383	2	2
0.15	9.2	0.747319	3.6533	4.637	-0.7623	7.2614	6.5608	2	2
0.15	9.2	0.85233	3.6981	4.596	-0.4838	6.2666	5.7145	2	2
0.15	9.2	0.906495	3.7205	4.574	-0.343	5.776	5.2974	2	2
0.15	9.2	0.921608	3.7257	4.5663	-0.3074	5.6667	5.2024	2	2
0.15	9.2	0.936608	3.7306	4.5583	-0.2726	5.5623	5.111	2	2
0.15	9.2	0.950565	3.7351	4.5505	-0.2409	5.4671	5.0275	2	2
0.15	9.2	0.964897	3.7395	4.5423	-0.2083	5.3714	4.943	2	2
0.15	9.2	0.979615	3.744	4.5333	-0.1749	5.2751	4.8574	2	2
0.15	9.2	0.994541	3.7484	4.524	-0.1415	5.1798	4.7723	2	2
0.15	9.2	1.009339	3.7526	4.5142	-0.1086	5.0873	4.6894	2	2
0.15	9.2	1.024285	3.7567	4.5039	-0.0757	4.9958	4.6069	2	2
0.15	9.2	1.04306	3.7615	4.4908	-0.0352	4.8838	4.5057	2	2
0.15	9.2	1.071584	3.7683	4.4696	0.0251	4.7187	4.3559	2	2
0.15	9.2	1.087792	3.7723	4.4565	0.0604	4.6242	4.2695	2	2
0.15	9.2	1.135999	3.7819	4.419	0.1545	4.3749	4.0398	2	2
0.15	9.2	1.15563	3.7854	4.4028	0.192	4.2782	3.9498	2	2
0.15	9.2	1.188449	3.7914	4.3752	0.255	4.114	3.7965	2	2
0.15	9.2	1.250282	3.8028	4.3238	0.3743	3.8062	3.5071	2	2
0.15	9.2	1.355757	3.8183	4.2461	0.5487	3.3571	3.0904	2	2
0.15	9.2	1.392937	3.8222	4.2147	0.6074	3.2075	2.9477	2	2
0.15	9.2	1.421561	3.8269	4.1908	0.66	3.0719	2.8203	2	2
0.15	9.2	1.460246	3.8319	4.1591	0.7243	2.9073	2.6656	2	2
0.15	9.2	1.471133	3.8328	4.1496	0.7408	2.865	2.6256	2	2
0.15	9.2	1.479646	3.8335	4.1419	0.7536	2.8325	2.5945	2	2
0.15	9.2	1.486979	3.834	4.1351	0.7645	2.8048	2.568	2	2
0.15	9.2	1.494033	3.8343	4.1283	0.7749	2.7785	2.5425	2	2
0.15	9.2	1.499939	3.8345	4.122	0.7832	2.7574	2.5218	2	2
0.15	9.2	1.506509	3.8347	4.1152	0.7929	2.7329	2.4978	2	2
0.15	9.2	1.51223	3.8346	4.1084	0.801	2.7125	2.4773	2	2
0.15	9.2	1.519161	3.8347	4.101	0.811	2.6871	2.4525	2	2
0.15	9.2	1.526535	3.8349	4.0932	0.8216	2.6603	2.4262	2	2
0.15	9.2	1.534155	3.8351	4.0852	0.8325	2.6328	2.3991	2	2
0.15	9.2	1.541862	3.8353	4.077	0.8435	2.6051	2.3718	2	3
0.15	9.2	1.54992	3.8354	4.0685	0.8548	2.5764	2.3436	2	3
0.15	9.2	1.557765	3.8355	4.0602	0.8657	2.5489	2.3164	2	3
0.15	9.2	1.566185	3.8356	4.0513	0.8774	2.5192	2.2871	2	3
0.15	9.2	1.574432	3.8358	4.0423	0.8891	2.4899	2.2582	2	3
0.15	9.2	1.582226	3.8357	4.0334	0.8998	2.4629	2.2311	2	3
0.15	9.2	1.59045	3.8355	4.0238	0.9111	2.4344	2.2026	2	3
0.15	9.2	1.598517	3.8353	4.0141	0.9223	2.4064	2.1744	2	3
0.15	9.2	1.606805	3.8351	4.0039	0.9337	2.3778	2.1455	2	3
0.15	9.2	1.615213	3.8347	3.9932	0.9452	2.3489	2.1161	2	3
0.15	9.2	1.623768	3.8343	3.9822	0.9569	2.3197	2.0863	2	3
0.15	9.2	1.632353	3.8339	3.971	0.9685	2.2907	2.0565	2	3
0.15	9.2	1.64093	3.8333	3.9595	0.98	2.2621	2.027	2	3
0.15	9.2	1.649452	3.8327	3.9478	0.9913	2.2338	1.9978	2	3
0.15	9.2	1.658035	3.832	3.9359	1.0026	2.2058	1.9685	2	3
0.15	9.2	1.666635	3.8312	3.9236	1.0139	2.1779	1.9394	2	3
0.15	9.2	1.67524	3.8302	3.9111	1.025	2.1505	1.9104	2	3
0.15	9.2	1.683775	3.8292	3.8982	1.0359	2.1236	1.8818	2	3
0.15	9.2	1.688816	3.8285	3.8904	1.0423	2.1079	1.8649	2	3
0.15	9.2	1.693808	3.8278	3.8825	1.0486	2.0924	1.8482	2	3
0.15	9.2	1.698724	3.8271	3.8745	1.0549	2.0772	1.8318	2	3
0.15	9.2	1.703624	3.8263	3.8664	1.061	2.0622	1.8154	2	3
0.15	9.2	1.708522	3.8254	3.8583	1.067	2.0476	1.7993	2	3
0.15	9.2	1.713424	3.8245	3.8501	1.0731	2.0331	1.7833	2	3
0.15	9.2	1.718309	3.8236	3.8417	1.079	2.0188	1.7674	2	3
0.15	9.2	1.723216	3.8227	3.8332	1.0849	2.0047	1.7516	2	3
0.15	9.2	1.728147	3.8216	3.8245	1.0907	1.9906	1.7359	2	3
0.15	9.2	1.733091	3.8205	3.8157	1.0966	1.9768	1.7201	2	3
0.15	9.2	1.738073	3.8194	3.8067	1.1024	1.9629	1.7044	2	3
0.15	9.2	1.743094	3.8183	3.7975	1.1082	1.9492	1.6887	2	3
0.15	9.2	1.74813	3.8171	3.7882	1.114	1.9356	1.673	2	3
0.15	9.2	1.753157	3.8159	3.7789	1.1196	1.9223	1.6575	2	3
0.15	9.2	1.75816	3.8146	3.7695	1.1253	1.9092	1.6422	2	3
0.15	9.2	1.763126	3.8133	3.76	1.1309	1.8963	1.6271	2	3
0.15	9.2	1.768061	3.812	3.7504	1.1363	1.8836	1.612	2	3
0.15	9.2	1.772983	3.8108	3.7409	1.1418	1.8709	1.5971	2	3
0.15	9.2	1.777895	3.8094	3.7313	1.1473	1.8583	1.5821	2	3
0.15	9.2	1.782786	3.8081	3.7217	1.153	1.8452	1.5668	2	3
0.15	9.2	1.787647	3.8068	3.712	1.1588	1.8319	1.5513	2	3
0.15	9.2	1.79244	3.8057	3.7025	1.1648	1.8178	1.5351	2	3
0.15	9.2	1.796959	3.8047	3.6935	1.171	1.8031	1.5188	2	3
0.15	9.2	1.800988	3.8041	3.6854	1.1772	1.7882	1.5028	2	3
0.15	9.2	1.804364	3.8036	3.6788	1.1831	1.7736	1.4875	2	3
0.15	9.2	1.806987	3.8035	3.6738	1.1886	1.7598	1.4737	2	3
0.15	9.2	1.809046	3.8037	3.6698	1.1936	1.7469	1.4611	2	3
0.15	9.2	1.810691	3.804	3.6669	1.1984	1.7347	1.4496	2	3
0.15	9.2	1.811997	3.8045	3.6647	1.2028	1.7232	1.4389	2	3
0.15	9.2	1.81306	3.8051	3.663	1.2069	1.7123	1.429	2	3
0.15	9.2	1.813321	3.8053	3.6626	1.2081	1.7093	1.4263	2	3
0.15	9.2	1.813582	3.8055	3.6623	1.2094	1.706	1.4233	2	3
0.15	9.2	1.813842	3.8057	3.6619	1.2106	1.7027	1.4205	2	3
0.15	9.2	1.814103	3.8058	3.6616	1.2118	1.6995	1.4176	2	3
0.15	9.2	1.814362	3.806	3.6611	1.213	1.6961	1.4146	2	3
0.15	9.2	1.814621	3.8064	3.6609	1.2145	1.692	1.411	2	3
0.15	9.2	1.81488	3.8067	3.6606	1.216	1.6882	1.4076	2	3
0.15	9.2	1.815138	3.807	3.6603	1.2175	1.6842	1.4041	2	3
0.15	9.2	1.815395	3.8073	3.6601	1.2191	1.6798	1.4003	2	3
0.15	9.2	1.815651	3.8077	3.6598	1.2209	1.675	1.3963	2	3
0.15	9.2	1.815906	3.8081	3.6596	1.2226	1.6702	1.3921	2	3
0.15	9.2	1.816161	3.8085	3.6596	1.2246	1.6649	1.3876	2	3
0.15	9.2	1.816414	3.809	3.6595	1.2266	1.6594	1.383	2	3
0.15	9.2	1.816664	3.8095	3.6595	1.2288	1.6534	1.3779	2	3
0.15	9.2	1.816913	3.8101	3.6595	1.2313	1.6467	1.3723	2	3
0.15	9.2	1.81716	3.8107	3.6596	1.2338	1.6398	1.3666	2	3
0.15	9.2	1.817404	3.8115	3.6599	1.2366	1.6321	1.3602	2	3
0.15	9.2	1.817644	3.8122	3.6603	1.2395	1.6241	1.3537	2	3
0.15	9.2	1.817879	3.8132	3.6608	1.2427	1.6152	1.3464	2	3
0.15	9.2	1.818108	3.8143	3.6615	1.2463	1.6053	1.3385	2	3
0.15	9.2	1.818329	3.8155	3.6625	1.2502	1.5946	1.33	2	3
0.15	9.2	1.818542	3.8168	3.6637	1.2544	1.5828	1.3208	2	3
0.15	9.2	1.818743	3.8183	3.6651	1.259	1.57	1.3107	2	3
0.15	9.2	1.818931	3.82	3.667	1.2639	1.5562	1.3	2	3
0.15	9.2	1.819101	3.8218	3.6689	1.2693	1.5412	1.2883	2	3
0.15	9.2	1.819256	3.8238	3.6712	1.2749	1.5256	1.2763	2	3
0.15	9.2	1.819396	3.8258	3.6735	1.2809	1.5092	1.2638	2	3
0.15	9.2	1.81952	3.828	3.6762	1.287	1.4924	1.2508	2	3
0.15	9.2	1.819632	3.8302	3.679	1.2933	1.475	1.2377	2	3
0.15	9.2	1.819729	3.8325	3.6816	1.2997	1.4574	1.2242	2	3
0.15	9.2	1.819814	3.8347	3.6841	1.3063	1.4394	1.2103	2	3
0.15	9.2	1.819889	3.8371	3.6865	1.313	1.4212	1.1963	2	3
0.15	9.2	1.819956	3.8393	3.689	1.3197	1.403	1.1822	2	3
0.15	9.2	1.82002	3.8417	3.6914	1.3265	1.3845	1.168	2	3
0.15	9.2	1.820085	3.844	3.694	1.3333	1.3663	1.1542	2	3
0.15	9.2	1.820166	3.8455	3.6975	1.3357	1.3595	1.1501	2	3
0.15	9.2	1.820218	3.8454	3.7007	1.3323	1.368	1.1585	2	3
0.15	9.2	1.820247	3.8445	3.7024	1.327	1.3818	1.1706	2	3
0.15	9.2	1.82027	3.8437	3.7033	1.3229	1.3926	1.1798	2	3
0.15	9.2	1.820296	3.8429	3.7038	1.3191	1.4023	1.1882	2	3
0.15	9.2	1.820323	3.8419	3.7034	1.3154	1.4122	1.1962	2	3
0.15	9.2	1.820355	3.8404	3.7009	1.3119	1.4218	1.2031	2	3
0.15	9.2	1.820406	3.8375	3.6911	1.3104	1.4271	1.2036	2	3
0.15	9.2	1.82048	3.8345	3.6753	1.3143	1.4189	1.1901	2	3
