# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:25 2017.
# Content of file: isochrone tables with [Fe/H] = 0.3.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 4.22 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
0.3	9.625	0.1	3.43739950932	5.226	-3.09181818182	16.201109091	14.3082727273	1	1
0.3	9.625	0.11	3.45252266929	5.19981818182	-2.96	15.4872909091	13.6940545454	1	1
0.3	9.625	0.13	3.47128690364	5.152	-2.766	14.5685454546	12.9079636363	1	1
0.3	9.625	0.15	3.48549473411	5.112	-2.616	13.8742727272	12.3197090909	1	1
0.3	9.625	0.206234	3.5048	5.0398	-2.3147	12.7009	11.5842	2	1
0.3	9.625	0.239115	3.5093	5.004	-2.1971	12.35	11.251	2	1
0.3	9.625	0.264311	3.5125	4.9798	-2.1164	12.1096	11.023	2	2
0.3	9.625	0.286443	3.5151	4.9595	-2.0504	11.9145	10.8376	2	2
0.3	9.625	0.300887	3.5169	4.9475	-2.0101	11.7946	10.7241	2	2
0.3	9.625	0.309835	3.5179	4.9396	-1.9855	11.7221	10.6551	2	2
0.3	9.625	0.316256	3.5186	4.9327	-1.9669	11.6688	10.6042	2	2
0.3	9.625	0.321494	3.5191	4.926	-1.9508	11.6235	10.5608	2	2
0.3	9.625	0.325434	3.5196	4.9216	-1.9395	11.5907	10.5295	2	2
0.3	9.625	0.326629	3.5193	4.9236	-1.9411	11.5978	10.5356	2	2
0.3	9.625	0.328228	3.5201	4.9274	-1.9394	11.5833	10.5241	2	2
0.3	9.625	0.332407	3.5205	4.9217	-1.9266	11.5476	10.4899	2	2
0.3	9.625	0.337302	3.5209	4.9148	-1.9116	11.5071	10.4506	2	2
0.3	9.625	0.351803	3.5228	4.9026	-1.8745	11.3963	10.3461	2	2
0.3	9.625	0.359177	3.5232	4.9014	-1.8641	11.3685	10.3189	2	2
0.3	9.625	0.488819	3.5467	4.7943	-1.5249	10.3105	9.3318	2	2
0.3	9.625	0.498056	3.5501	4.7864	-1.4973	10.2122	9.2413	2	2
0.3	9.625	0.51338	3.5545	4.7735	-1.4538	10.0656	9.1051	2	2
0.3	9.625	0.525577	3.5582	4.763	-1.4184	9.9441	8.9926	2	2
0.3	9.625	0.536513	3.5616	4.7537	-1.3863	9.8311	8.8882	2	2
0.3	9.625	0.547284	3.5651	4.7444	-1.3545	9.7177	8.7835	2	2
0.3	9.625	0.559309	3.569	4.7343	-1.3193	9.5902	8.6657	2	2
0.3	9.625	0.574433	3.5742	4.7224	-1.2747	9.4235	8.5121	2	2
0.3	9.625	0.593939	3.5815	4.7077	-1.2169	9.1954	8.3023	2	2
0.3	9.625	0.617661	3.5906	4.691	-1.1468	8.9006	8.0312	2	2
0.3	9.625	0.642064	3.6004	4.6746	-1.0742	8.599	7.7536	2	2
0.3	9.625	0.655522	3.6056	4.6646	-1.034	8.4348	7.6004	2	2
0.3	9.625	0.743179	3.6452	4.6235	-0.7812	7.3708	6.6314	2	2
0.3	9.625	0.778737	3.6603	4.6077	-0.6846	7.0006	6.3084	2	2
0.3	9.625	0.798901	3.6692	4.5987	-0.6288	6.791	6.1288	2	2
0.3	9.625	0.815894	3.6769	4.5913	-0.5808	6.6137	5.9791	2	2
0.3	9.625	0.834312	3.6853	4.5827	-0.5292	6.4286	5.8242	2	2
0.3	9.625	0.846903	3.6905	4.5764	-0.4953	6.3111	5.7257	2	2
0.3	9.625	0.858384	3.6951	4.5703	-0.4649	6.2073	5.6383	2	2
0.3	9.625	0.869458	3.6995	4.5643	-0.4358	6.1094	5.5555	2	2
0.3	9.625	0.88038	3.7038	4.558	-0.407	6.0143	5.475	2	2
0.3	9.625	0.891381	3.708	4.5514	-0.3782	5.9206	5.3948	2	2
0.3	9.625	0.902503	3.7121	4.5444	-0.3493	5.8276	5.3151	2	2
0.3	9.625	0.913811	3.7162	4.5369	-0.32	5.7352	5.2355	2	2
0.3	9.625	0.925247	3.7202	4.529	-0.2905	5.6438	5.1561	2	2
0.3	9.625	0.936777	3.7242	4.5207	-0.261	5.5536	5.0771	2	2
0.3	9.625	0.943714	3.7265	4.5155	-0.2434	5.5002	5.0301	2	2
0.3	9.625	0.950534	3.7287	4.5102	-0.226	5.4484	4.9842	2	2
0.3	9.625	0.957231	3.7309	4.5049	-0.2089	5.3981	4.9395	2	2
0.3	9.625	0.963822	3.7329	4.4995	-0.1923	5.3491	4.8958	2	2
0.3	9.625	0.970294	3.735	4.4941	-0.176	5.3014	4.8533	2	2
0.3	9.625	0.976638	3.7369	4.4887	-0.1599	5.2551	4.8118	2	2
0.3	9.625	0.982846	3.7388	4.4834	-0.1444	5.2102	4.7715	2	2
0.3	9.625	0.988906	3.7405	4.4779	-0.1292	5.1665	4.7325	2	2
0.3	9.625	0.994789	3.7422	4.4726	-0.1144	5.1245	4.6947	2	2
0.3	9.625	1.000506	3.7439	4.4671	-0.1001	5.0839	4.6581	2	2
0.3	9.625	1.005801	3.7454	4.462	-0.0867	5.0464	4.624	2	2
0.3	9.625	1.01065	3.7467	4.4572	-0.0745	5.0119	4.5928	2	2
0.3	9.625	1.01524	3.748	4.4524	-0.0627	4.9792	4.5631	2	2
0.3	9.625	1.019799	3.7491	4.4476	-0.0511	4.9469	4.5335	2	2
0.3	9.625	1.024552	3.7504	4.4426	-0.0391	4.9136	4.5031	2	2
0.3	9.625	1.029823	3.7518	4.437	-0.026	4.8774	4.4701	2	2
0.3	9.625	1.037071	3.7534	4.4294	-0.0085	4.8292	4.4259	2	2
0.3	9.625	1.046109	3.7555	4.4198	0.013	4.7706	4.3721	2	2
0.3	9.625	1.054923	3.7574	4.4109	0.0335	4.7148	4.3208	2	2
0.3	9.625	1.072114	3.7611	4.3921	0.0738	4.6051	4.2196	2	2
0.3	9.625	1.095813	3.7658	4.3633	0.1309	4.4525	4.0776	2	2
0.3	9.625	1.107993	3.7677	4.3493	0.1577	4.3808	4.0106	2	2
0.3	9.625	1.115246	3.7689	4.3403	0.1739	4.3383	3.9706	2	2
0.3	9.625	1.125172	3.7696	4.3254	0.1955	4.2841	3.9179	2	2
0.3	9.625	1.133308	3.7704	4.3147	0.2125	4.2399	3.8755	2	2
0.3	9.625	1.145895	3.7714	4.2984	0.2375	4.1755	3.8135	2	2
0.3	9.625	1.185476	3.7733	4.2438	0.3143	3.9801	3.6227	2	2
0.3	9.625	1.201751	3.7736	4.221	0.3445	3.9039	3.5474	2	2
0.3	9.625	1.213233	3.7736	4.2034	0.3659	3.8504	3.4941	2	3
0.3	9.625	1.21928	3.7735	4.1938	0.3772	3.8227	3.4662	2	3
0.3	9.625	1.225582	3.7733	4.1839	0.3888	3.7942	3.4375	2	3
0.3	9.625	1.23235	3.7732	4.1733	0.401	3.7638	3.4069	2	3
0.3	9.625	1.239756	3.7729	4.1613	0.4146	3.7305	3.3732	2	3
0.3	9.625	1.247509	3.7727	4.1484	0.4288	3.6955	3.3377	2	3
0.3	9.625	1.25508	3.7722	4.1356	0.4427	3.6619	3.3033	2	3
0.3	9.625	1.262134	3.7717	4.1236	0.4553	3.6314	3.2719	2	3
0.3	9.625	1.268491	3.7713	4.1128	0.4662	3.6049	3.2447	2	3
0.3	9.625	1.274032	3.7707	4.1034	0.4753	3.5831	3.2219	2	3
0.3	9.625	1.278763	3.7702	4.0953	0.4828	3.5654	3.203	2	3
0.3	9.625	1.283036	3.7696	4.0879	0.4896	3.5498	3.1864	2	3
0.3	9.625	1.286969	3.769	4.0808	0.4955	3.5359	3.1714	2	3
0.3	9.625	1.290634	3.7684	4.0742	0.5011	3.5234	3.1577	2	3
0.3	9.625	1.294118	3.7678	4.0677	0.5062	3.5119	3.1449	2	3
0.3	9.625	1.297488	3.7672	4.0614	0.5111	3.5008	3.1325	2	3
0.3	9.625	1.300778	3.7666	4.0551	0.516	3.4899	3.1204	2	3
0.3	9.625	1.303998	3.766	4.0489	0.521	3.479	3.1082	2	3
0.3	9.625	1.307134	3.7654	4.0426	0.5259	3.4679	3.0958	2	3
0.3	9.625	1.310121	3.7649	4.0365	0.531	3.4564	3.0832	2	3
0.3	9.625	1.312793	3.7646	4.031	0.536	3.4447	3.0707	2	3
0.3	9.625	1.315052	3.7643	4.0261	0.5408	3.433	3.0587	2	3
0.3	9.625	1.316957	3.7643	4.0219	0.5454	3.4219	3.0474	2	3
0.3	9.625	1.318626	3.7643	4.0181	0.5498	3.411	3.0364	2	3
0.3	9.625	1.321533	3.7644	4.0124	0.5566	3.3935	3.0192	2	3
0.3	9.625	1.322719	3.7645	4.0096	0.5605	3.3836	3.0097	2	3
0.3	9.625	1.323707	3.7647	4.007	0.564	3.3744	3.0007	2	3
0.3	9.625	1.32462	3.7649	4.0047	0.5676	3.3651	2.9919	2	3
0.3	9.625	1.325545	3.7652	4.0026	0.5711	3.3556	2.983	2	3
0.3	9.625	1.326552	3.7654	4.0003	0.5749	3.3458	2.9737	2	3
