# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:16 2017.
# Content of file: isochrone tables with [Fe/H] = -0.45.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 8.41 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-0.45	9.925	0.1	3.46661443701	5.286	-3.03727272728	15.2640181818	13.4478181819	1	1
-0.45	9.925	0.11	3.48501102239	5.25027272728	-2.885	14.4363363637	12.8286909091	1	1
-0.45	9.925	0.13	3.5056622351	5.197	-2.676	13.4824090909	12.0623727273	1	1
-0.45	9.925	0.15	3.51797277571	5.157	-2.526	12.8849545455	11.5556636363	1	1
-0.45	9.925	0.178101	3.526	5.1074	-2.3614	12.328	11.3111	2	1
-0.45	9.925	0.20239	3.5314	5.074	-2.2509	11.9801	10.9812	2	1
-0.45	9.925	0.221015	3.5352	5.0495	-2.1729	11.7359	10.7491	2	1
-0.45	9.925	0.237236	3.5384	5.0302	-2.1098	11.5379	10.5607	2	1
-0.45	9.925	0.252451	3.5413	5.0135	-2.0549	11.3669	10.3979	2	2
-0.45	9.925	0.268789	3.544	4.9978	-2.0009	11.2001	10.2382	2	2
-0.45	9.925	0.283889	3.5466	4.9841	-1.9537	11.0553	10.0996	2	2
-0.45	9.925	0.295974	3.5484	4.9727	-1.9166	10.9423	9.991	2	2
-0.45	9.925	0.304744	3.5498	4.9638	-1.8897	10.8609	9.9126	2	2
-0.45	9.925	0.311215	3.5507	4.9573	-1.8702	10.8024	9.8562	2	2
-0.45	9.925	0.316187	3.5514	4.9522	-1.8555	10.7583	9.8138	2	2
-0.45	9.925	0.320157	3.552	4.9482	-1.8436	10.7225	9.7793	2	2
-0.45	9.925	0.323689	3.5524	4.9449	-1.8335	10.6923	9.7502	2	2
-0.45	9.925	0.327051	3.5529	4.9418	-1.8241	10.6635	9.7224	2	2
-0.45	9.925	0.331061	3.5536	4.9384	-1.813	10.6299	9.6902	2	2
-0.45	9.925	0.336275	3.5544	4.9347	-1.7996	10.5883	9.6503	2	2
-0.45	9.925	0.343278	3.5553	4.9297	-1.7814	10.5322	9.5966	2	2
-0.45	9.925	0.365315	3.5593	4.9104	-1.72	10.34	9.4132	2	2
-0.45	9.925	0.416189	3.5698	4.8575	-1.5673	9.8544	8.9512	2	2
-0.45	9.925	0.431298	3.5736	4.8395	-1.5189	9.6981	8.803	2	2
-0.45	9.925	0.44454	3.5772	4.8233	-1.4755	9.5566	8.6695	2	2
-0.45	9.925	0.458025	3.581	4.8068	-1.4305	9.4091	8.5306	2	2
-0.45	9.925	0.471251	3.5852	4.7904	-1.3853	9.2596	8.3908	2	2
-0.45	9.925	0.483682	3.5894	4.775	-1.3417	9.115	8.2561	2	2
-0.45	9.925	0.495822	3.5938	4.7605	-1.2987	8.9729	8.1247	2	2
-0.45	9.925	0.507373	3.5982	4.7472	-1.2578	8.8367	7.9994	2	2
-0.45	9.925	0.517917	3.6025	4.7356	-1.22	8.7096	7.883	2	2
-0.45	9.925	0.528372	3.607	4.7245	-1.1822	8.5814	7.7664	2	2
-0.45	9.925	0.539334	3.612	4.7134	-1.1423	8.4458	7.644	2	2
-0.45	9.925	0.551594	3.618	4.702	-1.0972	8.2914	7.5061	2	2
-0.45	9.925	0.56545	3.6253	4.6906	-1.0459	8.1117	7.3476	2	2
-0.45	9.925	0.580136	3.6338	4.6806	-0.9906	7.9139	7.1761	2	2
-0.45	9.925	0.594813	3.6428	4.6721	-0.9352	7.7103	7.003	2	2
-0.45	9.925	0.60896	3.6516	4.6645	-0.8821	7.5129	6.838	2	2
-0.45	9.925	0.622486	3.6602	4.6579	-0.8318	7.3255	6.6831	2	2
-0.45	9.925	0.635627	3.6686	4.6517	-0.7831	7.1455	6.5352	2	2
-0.45	9.925	0.648542	3.6767	4.6454	-0.7357	6.9737	6.3939	2	2
-0.45	9.925	0.661108	3.6843	4.6385	-0.6901	6.8132	6.2612	2	2
-0.45	9.925	0.667023	3.6878	4.6351	-0.6688	6.7398	6.2002	2	2
-0.45	9.925	0.672925	3.6912	4.6315	-0.6477	6.668	6.14	2	2
-0.45	9.925	0.678794	3.6946	4.6278	-0.6266	6.5978	6.081	2	2
-0.45	9.925	0.684623	3.6979	4.624	-0.606	6.5292	6.023	2	2
-0.45	9.925	0.690397	3.701	4.6202	-0.5855	6.4625	5.9661	2	2
-0.45	9.925	0.696109	3.7042	4.6161	-0.5653	6.3974	5.9104	2	2
-0.45	9.925	0.701744	3.7074	4.6121	-0.5454	6.3342	5.856	2	2
-0.45	9.925	0.707307	3.7104	4.608	-0.526	6.2729	5.8027	2	2
-0.45	9.925	0.712788	3.7132	4.6038	-0.5068	6.2133	5.7507	2	2
-0.45	9.925	0.71819	3.716	4.5995	-0.4879	6.1554	5.7001	2	2
-0.45	9.925	0.723508	3.7187	4.5952	-0.4695	6.0992	5.651	2	2
-0.45	9.925	0.728756	3.7214	4.5908	-0.4512	6.0446	5.603	2	2
-0.45	9.925	0.733934	3.7241	4.5863	-0.4333	5.9913	5.5561	2	2
-0.45	9.925	0.739041	3.7266	4.5818	-0.4156	5.9393	5.51	2	2
-0.45	9.925	0.744094	3.7291	4.5771	-0.3981	5.8882	5.4648	2	2
-0.45	9.925	0.749084	3.7315	4.5722	-0.3807	5.8383	5.4203	2	2
-0.45	9.925	0.754023	3.7338	4.5674	-0.3637	5.7892	5.3764	2	2
-0.45	9.925	0.758904	3.736	4.5622	-0.3467	5.741	5.3332	2	2
-0.45	9.925	0.763744	3.7382	4.557	-0.3298	5.6936	5.2906	2	2
-0.45	9.925	0.768515	3.7403	4.5515	-0.3131	5.6469	5.2486	2	2
-0.45	9.925	0.773233	3.7425	4.5461	-0.2966	5.601	5.2072	2	2
-0.45	9.925	0.7779	3.7446	4.5404	-0.2802	5.5559	5.1664	2	2
-0.45	9.925	0.782506	3.7465	4.5347	-0.2639	5.5116	5.1261	2	2
-0.45	9.925	0.787061	3.7485	4.5289	-0.2479	5.468	5.0861	2	2
-0.45	9.925	0.791563	3.7503	4.5228	-0.2321	5.4249	5.0468	2	2
-0.45	9.925	0.795998	3.7521	4.5168	-0.2165	5.3827	5.0082	2	2
-0.45	9.925	0.800368	3.7538	4.5108	-0.2011	5.3414	4.9702	2	2
-0.45	9.925	0.80468	3.7555	4.5047	-0.186	5.3008	4.9328	2	2
-0.45	9.925	0.808927	3.7571	4.4985	-0.1711	5.2612	4.8962	2	2
-0.45	9.925	0.813102	3.7586	4.4922	-0.1565	5.2224	4.8603	2	2
-0.45	9.925	0.817718	3.7602	4.4851	-0.1405	5.1798	4.8209	2	2
-0.45	9.925	0.822277	3.7618	4.4781	-0.1247	5.1381	4.782	2	2
-0.45	9.925	0.826773	3.7633	4.4709	-0.1091	5.0971	4.7439	2	2
-0.45	9.925	0.831198	3.7647	4.4636	-0.0937	5.0567	4.7062	2	2
-0.45	9.925	0.835544	3.7662	4.4563	-0.0786	5.017	4.6691	2	2
-0.45	9.925	0.839806	3.7675	4.4489	-0.0636	4.978	4.6325	2	2
-0.45	9.925	0.843975	3.7687	4.4413	-0.0488	4.9395	4.5964	2	2
-0.45	9.925	0.848046	3.7699	4.4337	-0.0342	4.9018	4.5607	2	2
-0.45	9.925	0.852012	3.7711	4.4261	-0.0199	4.8646	4.5258	2	2
