# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:06 2017.
# Content of file: isochrone tables with [Fe/H] = -1.25.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 5.96 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-1.25	9.775	0.1	3.50261267626	5.33666666667	-2.93893939394	13.9721060606	12.505530303	1	1
-1.25	9.775	0.11	3.5217293112	5.28833333333	-2.77666666667	13.2721818182	11.9616515152	1	1
-1.25	9.775	0.13	3.54302018953	5.22833333333	-2.56151515152	12.4569848485	11.2704545455	1	1
-1.25	9.775	0.15	3.5564739256	5.18833333333	-2.40378787878	11.9203181818	10.7877575757	1	1
-1.25	9.775	0.194408	3.563	5.1156	-2.1834	11.3737	10.4395	2	1
-1.25	9.775	0.213727	3.568	5.0893	-2.0962	11.1115	10.1913	2	1
-1.25	9.775	0.22994	3.5715	5.0688	-2.03	10.9159	10.0057	2	1
-1.25	9.775	0.245721	3.5745	5.0503	-1.9707	10.7417	9.8406	2	1
-1.25	9.775	0.263222	3.5775	5.0325	-1.911	10.5672	9.6755	2	2
-1.25	9.775	0.27993	3.58	5.0169	-1.8584	10.4142	9.5309	2	2
-1.25	9.775	0.293906	3.5822	5.0038	-1.8157	10.2906	9.4143	2	2
-1.25	9.775	0.303487	3.5835	4.9942	-1.7867	10.2069	9.3353	2	2
-1.25	9.775	0.309873	3.5844	4.9875	-1.7676	10.152	9.2834	2	2
-1.25	9.775	0.314816	3.5849	4.9824	-1.753	10.1104	9.244	2	2
-1.25	9.775	0.319039	3.5855	4.9782	-1.7408	10.0755	9.2111	2	2
-1.25	9.775	0.322745	3.586	4.9746	-1.7303	10.0456	9.1827	2	2
