# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:20 2017.
# Content of file: isochrone tables with [Fe/H] = -0.1.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 2.99 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-0.1	9.475	0.1	3.45298080409	5.258	-3.06272727273	15.7013272727	13.8493636364	1	1
-0.1	9.475	0.11	3.46984979094	5.22672727273	-2.92	14.9267818182	13.2325272727	1	1
-0.1	9.475	0.13	3.48962041375	5.176	-2.718	13.9892727273	12.4569818182	1	1
-0.1	9.475	0.15	3.5028163563	5.136	-2.568	13.3466363636	11.9122181818	1	1
-0.1	9.475	0.17704	3.5144	5.1	-2.4031	12.6846	11.6167	2	1
-0.1	9.475	0.22265	3.5222	5.0476	-2.2199	12.1174	11.0806	2	1
-0.1	9.475	0.263677	3.5287	5.0098	-2.0829	11.692	10.6784	2	2
-0.1	9.475	0.291111	3.5325	4.9874	-2.0019	11.4425	10.442	2	2
-0.1	9.475	0.303237	3.5342	4.9754	-1.9653	11.3314	10.3362	2	2
-0.1	9.475	0.310134	3.5351	4.9663	-1.9428	11.2654	10.2728	2	2
-0.1	9.475	0.314482	3.5357	4.9598	-1.928	11.222	10.2311	2	2
-0.1	9.475	0.317615	3.5361	4.9548	-1.9172	11.1905	10.2007	2	2
-0.1	9.475	0.319812	3.5364	4.951	-1.909	11.167	10.1781	2	2
-0.1	9.475	0.321257	3.5366	4.9479	-1.9031	11.15	10.1617	2	2
-0.1	9.475	0.32271	3.5368	4.9444	-1.8969	11.1327	10.1449	2	2
-0.1	9.475	0.325831	3.5374	4.9389	-1.8853	11.0984	10.1121	2	2
-0.1	9.475	0.32832	3.5374	4.9331	-1.8756	11.0737	10.0875	2	2
-0.1	9.475	0.345639	3.5402	4.9194	-1.8269	10.9178	9.9369	2	2
-0.1	9.475	0.45353	3.5596	4.8319	-1.5457	10.0167	9.0891	2	2
-0.1	9.475	0.469286	3.5634	4.8153	-1.4991	9.862	8.9432	2	2
-0.1	9.475	0.484159	3.5673	4.7999	-1.4547	9.7109	8.8015	2	2
-0.1	9.475	0.497126	3.571	4.7869	-1.4152	9.5741	8.6735	2	2
