# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:23 2017.
# Content of file: isochrone tables with [Fe/H] = 0.1.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 2.24 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
0.1	9.35	0.1	3.44519015671	5.242	-3.07727272727	15.9512181819	14.0788181818	1	1
0.1	9.35	0.11	3.46118623012	5.21327272727	-2.94	15.2070363636	13.4632909091	1	1
0.1	9.35	0.13	3.48045365869	5.164	-2.742	14.2789090909	12.6824727272	1	1
0.1	9.35	0.15	3.4941555452	5.124	-2.592	13.6104545454	12.1159636364	1	1
0.1	9.35	0.198281	3.5113	5.0649	-2.3313	12.6027	11.5169	2	1
0.1	9.35	0.249329	3.5187	5.0145	-2.152	12.0558	10.9998	2	1
0.1	9.35	0.291065	3.5242	4.9817	-2.0297	11.6817	10.6467	2	2
0.1	9.35	0.307056	3.5261	4.9664	-1.9831	11.5426	10.5147	2	2
0.1	9.35	0.314393	3.527	4.9581	-1.9611	11.478	10.4531	2	2
0.1	9.35	0.318652	3.5274	4.9528	-1.9483	11.4411	10.4178	2	2
0.1	9.35	0.32173	3.5279	4.9491	-1.9385	11.412	10.3903	2	2
0.1	9.35	0.32474	3.5282	4.9442	-1.9284	11.3837	10.3631	2	2
0.1	9.35	0.327406	3.5285	4.9395	-1.919	11.3573	10.3377	2	2
0.1	9.35	0.330926	3.5289	4.9344	-1.9077	11.3251	10.3068	2	2
0.1	9.35	0.336186	3.5296	4.9282	-1.8924	11.2807	10.2646	2	2
0.1	9.35	0.34308	3.5306	4.9218	-1.874	11.2256	10.2125	2	2
0.1	9.35	0.357079	3.5326	4.91	-1.8378	11.1146	10.108	2	2
0.1	9.35	0.36866	3.5345	4.9001	-1.8074	11.0209	10.0199	2	2
0.1	9.35	0.47313	3.5537	4.816	-1.535	10.1463	9.1985	2	2
0.1	9.35	0.489341	3.5578	4.8005	-1.4886	9.9909	9.0529	2	2
0.1	9.35	0.503339	3.5615	4.7874	-1.4481	9.8515	8.9229	2	2
0.1	9.35	0.515084	3.565	4.7767	-1.4137	9.7305	8.8103	2	2
0.1	9.35	0.524738	3.5679	4.7679	-1.3851	9.6281	8.7151	2	2
0.1	9.35	0.533938	3.5708	4.7598	-1.3578	9.5294	8.623	2	2
0.1	9.35	0.54508	3.5745	4.7502	-1.3245	9.408	8.51	2	2
0.1	9.35	0.560568	3.5798	4.7376	-1.2781	9.2347	8.3486	2	2
0.1	9.35	0.580468	3.5872	4.7218	-1.218	9.0024	8.1324	2	2
0.1	9.35	0.602434	3.5958	4.7054	-1.1513	8.7442	7.8929	2	2
0.1	9.35	0.619206	3.6023	4.6925	-1.0999	8.5572	7.7194	2	2
0.1	9.35	0.66336	3.6212	4.6703	-0.9741	8.0554	7.2653	2	2
0.1	9.35	0.689452	3.6329	4.6562	-0.8963	7.7565	6.9943	2	2
0.1	9.35	0.735213	3.6541	4.6362	-0.7633	7.242	6.5419	2	2
0.1	9.35	0.872164	3.7135	4.5824	-0.3962	5.9367	5.4429	2	2
0.1	9.35	0.886048	3.7188	4.5756	-0.3614	5.8272	5.3487	2	2
0.1	9.35	0.899573	3.7237	4.5683	-0.3279	5.7238	5.259	2	2
0.1	9.35	0.913617	3.7287	4.5605	-0.2937	5.6207	5.1685	2	2
0.1	9.35	0.927274	3.7333	4.5527	-0.261	5.5231	5.0825	2	2
0.1	9.35	0.941118	3.7379	4.5443	-0.2279	5.4257	4.9968	2	2
0.1	9.35	0.954774	3.7423	4.5356	-0.1956	5.3322	4.9136	2	2
0.1	9.35	0.96816	3.7463	4.5267	-0.1641	5.2425	4.8336	2	2
0.1	9.35	0.981515	3.7503	4.5174	-0.1331	5.1549	4.755	2	2
0.1	9.35	0.995043	3.7542	4.5076	-0.1018	5.0676	4.6765	2	2
0.1	9.35	1.00865	3.7579	4.4972	-0.0706	4.9814	4.5985	2	2
0.1	9.35	1.023137	3.7617	4.4857	-0.0376	4.8912	4.5165	2	2
0.1	9.35	1.042097	3.7666	4.4704	0.005	4.7754	4.411	2	2
0.1	9.35	1.059565	3.7707	4.4554	0.0435	4.6721	4.3165	2	2
0.1	9.35	1.073901	3.7739	4.4422	0.0757	4.5866	4.2378	2	2
0.1	9.35	1.109475	3.7804	4.4096	0.1475	4.3984	4.0623	2	2
0.1	9.35	1.115946	3.7816	4.4034	0.1615	4.3617	4.0285	2	2
0.1	9.35	1.122192	3.7829	4.3973	0.1751	4.3265	3.9959	2	2
0.1	9.35	1.128407	3.7842	4.3912	0.1883	4.292	3.9638	2	2
0.1	9.35	1.134358	3.7853	4.3855	0.2011	4.2589	3.9333	2	2
0.1	9.35	1.139724	3.7864	4.3803	0.2125	4.2296	3.9059	2	2
0.1	9.35	1.144658	3.7873	4.3753	0.223	4.2027	3.8805	2	2
0.1	9.35	1.152049	3.7887	4.3681	0.2385	4.1629	3.8428	2	2
