# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:26 2017.
# Content of file: isochrone tables with [Fe/H] = 0.4.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 1.78 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
0.4	9.25	0.1	3.43350418563	5.218	-3.09909090909	16.3260545455	14.423	1	1
0.4	9.25	0.11	3.44819088887	5.19309090909	-2.97	15.6274181818	13.8094363636	1	1
0.4	9.25	0.13	3.46670352611	5.146	-2.778	14.7133636364	13.0207090909	1	1
0.4	9.25	0.15	3.48116432857	5.106	-2.628	14.0061818181	12.4215818182	1	1
0.4	9.25	0.207782	3.5012	5.0349	-2.322	12.7875	11.6555	2	1
0.4	9.25	0.268426	3.5092	4.9823	-2.1258	12.1967	11.0957	2	2
0.4	9.25	0.300994	3.5131	4.9555	-2.0334	11.9221	10.8352	2	2
0.4	9.25	0.318155	3.5149	4.9356	-1.9818	11.7748	10.6943	2	2
0.4	9.25	0.333074	3.5165	4.9167	-1.9367	11.6475	10.5723	2	2
0.4	9.25	0.337889	3.5172	4.9153	-1.9263	11.6139	10.541	2	2
0.4	9.25	0.339391	3.517	4.9204	-1.9307	11.6271	10.5533	2	2
0.4	9.25	0.342056	3.5181	4.9276	-1.9298	11.6105	10.5409	2	2
0.4	9.25	0.352532	3.5192	4.9182	-1.9031	11.5336	10.4677	2	2
0.4	9.25	0.367186	3.5209	4.9005	-1.8607	11.4129	10.3525	2	2
0.4	9.25	0.392556	3.5245	4.8758	-1.7928	11.2117	10.1624	2	2
0.4	9.25	0.429455	3.5308	4.8461	-1.6989	10.9228	9.8927	2	2
0.4	9.25	0.462285	3.5375	4.8197	-1.6136	10.6546	9.6439	2	2
0.4	9.25	0.485462	3.5431	4.8012	-1.5513	10.4549	9.4591	2	2
0.4	9.25	0.503628	3.5479	4.7865	-1.5014	10.2921	9.3083	2	2
0.4	9.25	0.518333	3.5521	4.7747	-1.4602	10.1561	9.1824	2	2
0.4	9.25	0.530854	3.5559	4.7646	-1.4247	10.0367	9.0719	2	2
0.4	9.25	0.542862	3.5597	4.755	-1.3902	9.9187	8.9632	2	2
0.4	9.25	0.556012	3.5641	4.7449	-1.3521	9.783	8.8386	2	2
0.4	9.25	0.570679	3.5691	4.734	-1.3096	9.6265	8.6952	2	2
0.4	9.25	0.586743	3.5745	4.7218	-1.2642	9.4565	8.5392	2	2
0.4	9.25	0.605507	3.5808	4.708	-1.2113	9.2497	8.3492	2	2
0.4	9.25	0.63026	3.5896	4.6909	-1.1418	8.9592	8.0823	2	2
0.4	9.25	0.687768	3.6139	4.663	-0.9799	8.2438	7.428	2	2
0.4	9.25	0.82327	3.6715	4.6072	-0.6152	6.7628	6.1076	2	2
0.4	9.25	0.85357	3.6841	4.5948	-0.536	6.458	5.8423	2	2
0.4	9.25	0.86741	3.6895	4.5889	-0.5014	6.3367	5.7404	2	2
0.4	9.25	0.880744	3.6945	4.5829	-0.4686	6.2233	5.645	2	2
0.4	9.25	0.894484	3.6997	4.5766	-0.4351	6.1098	5.5491	2	2
0.4	9.25	0.90889	3.7049	4.5697	-0.4005	5.9945	5.4513	2	2
0.4	9.25	0.92357	3.71	4.5623	-0.3655	5.8807	5.3544	2	2
0.4	9.25	0.93829	3.715	4.5546	-0.3309	5.77	5.2595	2	2
0.4	9.25	0.953014	3.7198	4.5465	-0.2967	5.6628	5.1666	2	2
0.4	9.25	0.967954	3.7246	4.538	-0.2624	5.5571	5.0742	2	2
0.4	9.25	0.983346	3.7293	4.5288	-0.2274	5.4512	4.9813	2	2
0.4	9.25	0.998945	3.7339	4.5191	-0.1924	5.3464	4.8889	2	2
