# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:16 2017.
# Content of file: isochrone tables with [Fe/H] = -0.4.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 1.68 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-0.4	9.225	0.1	3.46466677517	5.282	-3.04090909091	15.3264909091	13.5051818182	1	1
-0.4	9.225	0.11	3.48284513219	5.24690909091	-2.89	14.5064	12.8863818182	1	1
-0.4	9.225	0.13	3.50337054633	5.194	-2.682	13.5548181818	12.1187454545	1	1
-0.4	9.225	0.15	3.51580757293	5.154	-2.532	12.9509090909	11.6066	1	1
-0.4	9.225	0.188412	3.5263	5.0992	-2.3292	12.2568	11.2399	2	1
-0.4	9.225	0.244718	3.5373	5.0427	-2.1146	11.5777	10.5964	2	1
-0.4	9.225	0.286719	3.5444	5.0106	-1.9844	11.1687	10.2069	2	2
-0.4	9.225	0.304186	3.5471	4.9959	-1.9327	11.0088	10.0537	2	2
-0.4	9.225	0.311882	3.5483	4.987	-1.9082	10.9346	9.9822	2	2
-0.4	9.225	0.317015	3.549	4.9795	-1.8907	10.8833	9.9325	2	2
-0.4	9.225	0.320786	3.5496	4.973	-1.8767	10.8424	9.893	2	2
-0.4	9.225	0.323766	3.55	4.9669	-1.8653	10.8107	9.862	2	2
-0.4	9.225	0.325975	3.5503	4.9627	-1.8567	10.7856	9.8377	2	2
-0.4	9.225	0.328699	3.5507	4.9585	-1.8472	10.7578	9.8104	2	2
-0.4	9.225	0.332629	3.5512	4.9533	-1.8343	10.7196	9.7734	2	2
-0.4	9.225	0.358325	3.5558	4.9293	-1.7614	10.4911	9.5555	2	2
-0.4	9.225	0.419233	3.5674	4.8744	-1.5909	9.9501	9.0417	2	2
-0.4	9.225	0.434235	3.5711	4.8573	-1.5443	9.7983	8.8973	2	2
-0.4	9.225	0.447328	3.5744	4.8422	-1.5029	9.663	8.7696	2	2
-0.4	9.225	0.460583	3.578	4.8269	-1.4604	9.5228	8.6377	2	2
-0.4	9.225	0.473572	3.5818	4.8118	-1.4179	9.3821	8.5056	2	2
-0.4	9.225	0.485499	3.5855	4.798	-1.3783	9.2501	8.3823	2	2
-0.4	9.225	0.496764	3.5894	4.7853	-1.3406	9.124	8.265	2	2
-0.4	9.225	0.507649	3.5932	4.7737	-1.3042	9.002	8.1521	2	2
-0.4	9.225	0.517958	3.597	4.7632	-1.2697	8.8852	8.0444	2	2
-0.4	9.225	0.527758	3.6007	4.7536	-1.2368	8.7729	7.9408	2	2
-0.4	9.225	0.537625	3.6047	4.7441	-1.2034	8.6602	7.8374	2	2
-0.4	9.225	0.54525	3.608	4.7355	-1.1746	8.5693	7.7541	2	2
-0.4	9.225	0.551806	3.6114	4.727	-1.1458	8.4803	7.6731	2	2
-0.4	9.225	0.57404	3.6224	4.7127	-1.0708	8.2084	7.432	2	2
-0.4	9.225	0.612074	3.641	4.6946	-0.9528	7.778	7.0617	2	2
-0.4	9.225	0.666367	3.6671	4.673	-0.7942	7.2041	6.5781	2	2
-0.4	9.225	0.690073	3.6803	4.665	-0.7177	6.9253	6.348	2	2
-0.4	9.225	0.727238	3.6997	4.6518	-0.6032	6.5284	6.0176	2	2
-0.4	9.225	0.79666	3.7302	4.6191	-0.4088	5.9282	5.4995	2	2
-0.4	9.225	0.89106	3.7673	4.5681	-0.1575	5.2082	4.8605	2	2
-0.4	9.225	0.904717	3.7712	4.5575	-0.125	5.1227	4.782	2	2
-0.4	9.225	0.916821	3.7747	4.5478	-0.0959	5.046	4.7117	2	2
-0.4	9.225	0.930009	3.7784	4.5374	-0.0643	4.9636	4.6359	2	2
-0.4	9.225	0.942997	3.782	4.5268	-0.0335	4.8837	4.5624	2	2
-0.4	9.225	0.956055	3.7854	4.516	-0.0028	4.8043	4.4891	2	2
-0.4	9.225	0.968873	3.7888	4.5053	0.0273	4.727	4.4175	2	2
-0.4	9.225	0.981191	3.792	4.4948	0.056	4.6539	4.3495	2	2
-0.4	9.225	0.992895	3.7951	4.4846	0.0842	4.5822	4.2831	2	2
-0.4	9.225	1.007199	3.7987	4.4723	0.1173	4.4975	4.2045	2	2
-0.4	9.225	1.013	3.8008	4.4664	0.1342	4.4554	4.1655	2	2
-0.4	9.225	1.032092	3.8052	4.4499	0.1765	4.3471	4.0645	2	2
-0.4	9.225	1.054395	3.8097	4.4308	0.222	4.2309	3.9564	2	2
-0.4	9.225	1.068122	3.8128	4.4187	0.2523	4.1538	3.8837	2	2
-0.4	9.225	1.09125	3.8174	4.3984	0.2998	4.0315	3.7693	2	2
-0.4	9.225	1.123714	3.8224	4.3713	0.3584	3.8817	3.6291	2	2
-0.4	9.225	1.133343	3.8242	4.3629	0.3772	3.8337	3.5843	2	2
-0.4	9.225	1.141705	3.8257	4.3559	0.3937	3.7917	3.5452	2	2
-0.4	9.225	1.149335	3.8272	4.3492	0.4089	3.7529	3.5089	2	2
-0.4	9.225	1.157183	3.8287	4.3426	0.4245	3.7129	3.4716	2	2
-0.4	9.225	1.186215	3.8353	4.3229	0.4814	3.5672	3.3377	2	2
-0.4	9.225	1.193707	3.8368	4.3171	0.4962	3.5298	3.3029	2	2
-0.4	9.225	1.228058	3.8453	4.3011	0.5573	3.3735	3.1613	2	2
-0.4	9.225	1.239872	3.8476	4.2932	0.5788	3.3193	3.1109	2	2
-0.4	9.225	1.248757	3.8492	4.2867	0.5948	3.2788	3.0733	2	2
-0.4	9.225	1.256023	3.8504	4.2808	0.608	3.2456	3.0421	2	2
-0.4	9.225	1.262805	3.8515	4.2752	0.6203	3.2141	3.0125	2	2
-0.4	9.225	1.27064	3.8528	4.2689	0.6347	3.1776	2.9783	2	2
-0.4	9.225	1.331172	3.8663	4.2254	0.7539	2.8725	2.6973	2	2
-0.4	9.225	1.336409	3.8669	4.2203	0.7633	2.8484	2.6745	2	2
-0.4	9.225	1.343794	3.8681	4.2146	0.776	2.816	2.6441	2	2
-0.4	9.225	1.408302	3.8813	4.1737	0.8916	2.521	2.3726	2	3
-0.4	9.225	1.426439	3.884	4.158	0.9236	2.4397	2.2963	2	3
-0.4	9.225	1.440709	3.8856	4.1435	0.949	2.3752	2.235	2	3
