# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:13 2017.
# Content of file: isochrone tables with [Fe/H] = -0.7.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 10.59 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-0.7	10.025	0.1	3.47797204724	5.302	-3.00818181818	14.8505272727	13.1373636364	1	1
-0.7	10.025	0.11	3.49668003252	5.26418181818	-2.852	14.0502727273	12.5383818182	1	1
-0.7	10.025	0.13	3.51758671478	5.208	-2.64054545454	13.1311272727	11.7937818182	1	1
-0.7	10.025	0.15	3.5298543022	5.168	-2.48836363636	12.5601636364	11.3016363636	1	1
-0.7	10.025	0.188146	3.5381	5.0983	-2.28	11.9251	10.9418	2	1
-0.7	10.025	0.204764	3.5425	5.0745	-2.2018	11.6782	10.7071	2	1
-0.7	10.025	0.219251	3.5459	5.0549	-2.1391	11.4823	10.5203	2	1
-0.7	10.025	0.232888	3.5488	5.0378	-2.0842	11.3127	10.3583	2	1
-0.7	10.025	0.246133	3.5514	5.0227	-2.0346	11.1603	10.2124	2	1
-0.7	10.025	0.260686	3.554	5.0079	-1.9844	11.0076	10.0658	2	2
-0.7	10.025	0.276567	3.5567	4.993	-1.9332	10.853	9.9174	2	2
-0.7	10.025	0.291503	3.5591	4.9796	-1.8876	10.7158	9.7858	2	2
-0.7	10.025	0.302904	3.5607	4.9694	-1.8537	10.6149	9.6888	2	2
-0.7	10.025	0.310653	3.5619	4.9626	-1.8315	10.5486	9.6252	2	2
-0.7	10.025	0.316385	3.5627	4.9579	-1.8156	10.5013	9.5797	2	2
-0.7	10.025	0.320658	3.5633	4.9543	-1.8037	10.4657	9.5456	2	2
-0.7	10.025	0.324146	3.5638	4.9512	-1.7938	10.4359	9.517	2	2
-0.7	10.025	0.327543	3.5643	4.9483	-1.7844	10.4074	9.4897	2	2
-0.7	10.025	0.331256	3.565	4.9453	-1.7742	10.3766	9.4603	2	2
-0.7	10.025	0.335574	3.5656	4.9419	-1.7625	10.341	9.4261	2	2
-0.7	10.025	0.34089	3.5664	4.9375	-1.7479	10.2971	9.3841	2	2
-0.7	10.025	0.345349	3.5671	4.9333	-1.7352	10.2593	9.3477	2	2
-0.7	10.025	0.381367	3.5741	4.8965	-1.6277	9.9232	9.0277	2	2
-0.7	10.025	0.412624	3.5813	4.86	-1.5281	9.614	8.7377	2	2
-0.7	10.025	0.426235	3.5849	4.8421	-1.4816	9.4671	8.6004	2	2
-0.7	10.025	0.43776	3.5883	4.8266	-1.4411	9.3383	8.4805	2	2
-0.7	10.025	0.449816	3.592	4.8105	-1.398	9.2005	8.3528	2	2
-0.7	10.025	0.462121	3.5962	4.7941	-1.3533	9.0559	8.2196	2	2
-0.7	10.025	0.473924	3.6005	4.7785	-1.3093	8.9134	8.0893	2	2
-0.7	10.025	0.484962	3.6049	4.7644	-1.2675	8.7773	7.9658	2	2
-0.7	10.025	0.49518	3.6093	4.7517	-1.2283	8.649	7.8505	2	2
-0.7	10.025	0.504895	3.6138	4.7403	-1.1905	8.5245	7.7393	2	2
-0.7	10.025	0.51479	3.6186	4.7293	-1.1515	8.3948	7.6244	2	2
