# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:15 2017.
# Content of file: isochrone tables with [Fe/H] = -0.5.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 3.35 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-0.5	9.525	0.1	3.46856209886	5.29	-3.03363636364	15.2015454545	13.3904545455	1	1
-0.5	9.525	0.11	3.4871769126	5.25363636364	-2.88	14.3662727273	12.771	1	1
-0.5	9.525	0.13	3.50795392386	5.2	-2.67	13.41	12.006	1	1
-0.5	9.525	0.15	3.52013797848	5.16	-2.52	12.819	11.5047272727	1	1
-0.5	9.525	0.183235	3.5287	5.1075	-2.3387	12.2246	11.2169	2	1
-0.5	9.525	0.225569	3.5379	5.0592	-2.1634	11.6685	10.6894	2	1
-0.5	9.525	0.257487	3.544	5.029	-2.051	11.315	10.3528	2	2
-0.5	9.525	0.28046	3.5478	5.0099	-1.9795	11.0932	10.1405	2	2
-0.5	9.525	0.29563	3.5502	4.9959	-1.9329	10.9505	10.0036	2	2
-0.5	9.525	0.305038	3.5517	4.9855	-1.903	10.8602	9.9166	2	2
-0.5	9.525	0.311413	3.5526	4.9774	-1.8822	10.7984	9.8569	2	2
-0.5	9.525	0.316044	3.5533	4.9712	-1.8667	10.7527	9.8128	2	2
-0.5	9.525	0.319697	3.5539	4.9658	-1.8543	10.7165	9.7777	2	2
-0.5	9.525	0.322833	3.5543	4.9611	-1.8437	10.6853	9.7475	2	2
-0.5	9.525	0.325986	3.5547	4.9568	-1.8333	10.6548	9.718	2	2
-0.5	9.525	0.329788	3.5553	4.9522	-1.8216	10.6202	9.6847	2	2
-0.5	9.525	0.335276	3.5561	4.947	-1.8061	10.5735	9.6396	2	2
-0.5	9.525	0.34474	3.5575	4.9392	-1.7805	10.4952	9.5646	2	2
-0.5	9.525	0.411983	3.5709	4.8764	-1.5866	9.8805	8.9792	2	2
-0.5	9.525	0.428035	3.5747	4.8576	-1.5357	9.7175	8.8247	2	2
-0.5	9.525	0.440903	3.5781	4.8419	-1.4938	9.5824	8.6971	2	2
-0.5	9.525	0.454794	3.582	4.8252	-1.4481	9.4337	8.5573	2	2
-0.5	9.525	0.468476	3.5862	4.8088	-1.4022	9.283	8.4162	2	2
-0.5	9.525	0.481375	3.5904	4.7934	-1.358	9.1375	8.2808	2	2
-0.5	9.525	0.493654	3.5947	4.7792	-1.3156	8.9978	8.1517	2	2
-0.5	9.525	0.50513	3.599	4.7665	-1.2759	8.8663	8.031	2	2
-0.5	9.525	0.515024	3.6029	4.7561	-1.2413	8.751	7.926	2	2
-0.5	9.525	0.5241	3.6067	4.7469	-1.2092	8.6433	7.8284	2	2
-0.5	9.525	0.533745	3.611	4.7378	-1.1751	8.5277	7.7244	2	2
-0.5	9.525	0.545724	3.6165	4.7273	-1.1329	8.3839	7.5962	2	2
-0.5	9.525	0.561578	3.6244	4.7152	-1.0769	8.1899	7.4253	2	2
-0.5	9.525	0.580481	3.6347	4.7033	-1.0093	7.9493	7.217	2	2
-0.5	9.525	0.600625	3.6463	4.6929	-0.9378	7.6885	6.9961	2	2
-0.5	9.525	0.620301	3.658	4.685	-0.8692	7.4327	6.7841	2	2
-0.5	9.525	0.641704	3.6709	4.6781	-0.7959	7.1608	6.5616	2	2
-0.5	9.525	0.667663	3.6857	4.6685	-0.71	6.8546	6.3095	2	2
-0.5	9.525	0.697316	3.7015	4.6561	-0.6153	6.5356	6.042	2	2
-0.5	9.525	0.72829	3.717	4.6416	-0.52	6.2334	5.7818	2	2
-0.5	9.525	0.758448	3.731	4.6252	-0.4299	5.9644	5.546	2	2
-0.5	9.525	0.784119	3.7421	4.6092	-0.3552	5.7509	5.3566	2	2
-0.5	9.525	0.803839	3.7499	4.5958	-0.2998	5.5967	5.2183	2	2
-0.5	9.525	0.819861	3.7558	4.5843	-0.256	5.4777	5.1106	2	2
-0.5	9.525	0.833448	3.7606	4.574	-0.2196	5.3794	5.0212	2	2
-0.5	9.525	0.845221	3.7646	4.5644	-0.188	5.2952	4.9443	2	2
-0.5	9.525	0.855727	3.768	4.5552	-0.1597	5.2202	4.8755	2	2
-0.5	9.525	0.865419	3.771	4.546	-0.1334	5.1511	4.8119	2	2
-0.5	9.525	0.872246	3.7731	4.5392	-0.1148	5.1025	4.767	2	2
-0.5	9.525	0.87898	3.7752	4.5324	-0.0965	5.0548	4.7229	2	2
-0.5	9.525	0.885632	3.7772	4.5254	-0.0784	5.0078	4.6794	2	2
-0.5	9.525	0.892205	3.7791	4.5186	-0.0606	4.9617	4.6367	2	2
-0.5	9.525	0.898691	3.781	4.5117	-0.043	4.9164	4.5947	2	2
-0.5	9.525	0.90509	3.7828	4.505	-0.0258	4.872	4.5536	2	2
