# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:18 2017.
# Content of file: isochrone tables with [Fe/H] = -0.3.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 10.0 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-0.3	10.0	0.1	3.46077145148	5.274	-3.04818181818	15.4514363636	13.6199090909	1	1
-0.3	10.0	0.11	3.47851335177	5.24018181818	-2.9	14.6465272727	13.0017636364	1	1
-0.3	10.0	0.13	3.4987871688	5.188	-2.694	13.6996363636	12.2314909091	1	1
-0.3	10.0	0.15	3.51147716739	5.148	-2.544	13.0828181818	11.7084727273	1	1
-0.3	10.0	0.184803	3.5226	5.0905	-2.342	12.3633	11.332	2	1
-0.3	10.0	0.204956	3.5265	5.0623	-2.2531	12.0865	11.0697	2	1
-0.3	10.0	0.221202	3.5296	5.0406	-2.1861	11.8787	10.8723	2	1
-0.3	10.0	0.236152	3.5324	5.0225	-2.1284	11.6987	10.7014	2	1
-0.3	10.0	0.251222	3.535	5.0057	-2.0742	11.531	10.542	2	2
-0.3	10.0	0.268821	3.5379	4.9887	-2.0166	11.3533	10.373	2	2
-0.3	10.0	0.285171	3.5403	4.9742	-1.9664	11.1991	10.2258	2	2
-0.3	10.0	0.296985	3.5421	4.9629	-1.9304	11.0893	10.1206	2	2
-0.3	10.0	0.305472	3.5434	4.9545	-1.9047	11.0115	10.0458	2	2
-0.3	10.0	0.311672	3.5442	4.9484	-1.8864	10.9562	9.9928	2	2
-0.3	10.0	0.316507	3.545	4.9434	-1.8718	10.912	9.9504	2	2
-0.3	10.0	0.320299	3.5454	4.9396	-1.861	10.8801	9.9195	2	2
-0.3	10.0	0.323424	3.5459	4.9369	-1.8523	10.8534	9.894	2	2
-0.3	10.0	0.32654	3.5463	4.9336	-1.843	10.8259	9.8676	2	2
-0.3	10.0	0.330043	3.5469	4.9311	-1.834	10.7977	9.8407	2	2
-0.3	10.0	0.334349	3.5474	4.9279	-1.8227	10.7634	9.8078	2	2
-0.3	10.0	0.339944	3.5482	4.9244	-1.8088	10.7204	9.7668	2	2
