# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:10 2017.
# Content of file: isochrone tables with [Fe/H] = -0.9.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 3.98 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-0.9	9.6	0.1	3.48738199561	5.314	-2.98272727273	14.4995090909	12.8842727273	1	1
-0.9	9.6	0.11	3.50618315245	5.27472727273	-2.824	13.7342727273	12.3057636364	1	1
-0.9	9.6	0.13	3.5272195057	5.216	-2.61109090909	12.8522545454	11.5815636364	1	1
-0.9	9.6	0.15	3.53957062592	5.176	-2.45672727273	12.3013272727	11.0985454545	1	1
-0.9	9.6	0.177473	3.5427	5.1288	-2.3173	11.9396	10.9625	2	1
-0.9	9.6	0.212654	3.5531	5.0865	-2.1553	11.4239	10.4731	2	1
-0.9	9.6	0.237019	3.5582	5.0597	-2.0605	11.134	10.196	2	1
-0.9	9.6	0.256782	3.562	5.0396	-1.9911	10.925	9.9959	2	2
-0.9	9.6	0.276786	3.5652	5.0215	-1.9271	10.7344	9.8135	2	2
-0.9	9.6	0.292554	3.5676	5.0068	-1.8786	10.5914	9.6766	2	2
-0.9	9.6	0.302966	3.5692	4.9957	-1.8461	10.4959	9.585	2	2
-0.9	9.6	0.309866	3.5701	4.9875	-1.8241	10.4321	9.5239	2	2
-0.9	9.6	0.315019	3.5709	4.981	-1.8077	10.3847	9.4784	2	2
-0.9	9.6	0.31903	3.5715	4.9758	-1.7947	10.3476	9.4427	2	2
-0.9	9.6	0.322449	3.5719	4.9713	-1.7839	10.3162	9.4126	2	2
-0.9	9.6	0.325797	3.5724	4.9672	-1.7735	10.2862	9.3837	2	2
