# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:26 2017.
# Content of file: isochrone tables with [Fe/H] = 0.35.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 10.0 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
0.35	10.0	0.1	3.43545184748	5.222	-3.09545454545	16.2635818183	14.3656363636	1	1
0.35	10.0	0.11	3.45035677908	5.19645454545	-2.965	15.5573545454	13.7517454545	1	1
0.35	10.0	0.13	3.46899521487	5.149	-2.772	14.6409545455	12.9643363636	1	1
0.35	10.0	0.15	3.48332953134	5.109	-2.622	13.9402272727	12.3706454546	1	1
0.35	10.0	0.184212	3.4998	5.0536	-2.398	12.9905	11.8519	2	1
0.35	10.0	0.202697	3.5025	5.0279	-2.3198	12.7578	11.6308	2	1
0.35	10.0	0.219193	3.5047	5.0061	-2.2553	12.5683	11.4501	2	1
0.35	10.0	0.235021	3.5068	4.9871	-2.1976	12.3985	11.2885	2	1
0.35	10.0	0.251	3.5088	4.9696	-2.1434	12.2388	11.1364	2	2
0.35	10.0	0.270186	3.5112	4.9503	-2.0823	12.0583	10.9651	2	2
0.35	10.0	0.289233	3.5135	4.9323	-2.0258	11.8928	10.8075	2	2
0.35	10.0	0.302034	3.515	4.9238	-1.9924	11.7924	10.7126	2	2
0.35	10.0	0.309971	3.5159	4.9186	-1.9722	11.7324	10.6559	2	2
0.35	10.0	0.315406	3.5166	4.9144	-1.9582	11.6909	10.6165	2	2
0.35	10.0	0.318727	3.5164	4.9143	-1.9538	11.6808	10.6062	2	2
0.35	10.0	0.32156	3.5173	4.9138	-1.946	11.6524	10.5807	2	2
0.35	10.0	0.323791	3.5175	4.9092	-1.9376	11.6295	10.5585	2	2
0.35	10.0	0.325459	3.5178	4.9114	-1.9365	11.6232	10.5531	2	2
0.35	10.0	0.327597	3.518	4.9083	-1.9297	11.6042	10.5349	2	2
0.35	10.0	0.329923	3.5183	4.9077	-1.9247	11.5884	10.5202	2	2
0.35	10.0	0.334095	3.5188	4.9046	-1.9144	11.5582	10.4915	2	2
0.35	10.0	0.340797	3.5195	4.9002	-1.8984	11.5109	10.4468	2	2
0.35	10.0	0.45521	3.5378	4.8068	-1.6053	10.6168	9.6094	2	2
0.35	10.0	0.47836	3.5435	4.7873	-1.542	10.4119	9.4202	2	2
0.35	10.0	0.497789	3.5488	4.7711	-1.4874	10.2329	9.2544	2	2
0.35	10.0	0.513269	3.5534	4.7579	-1.4427	10.0838	9.1161	2	2
