# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:11 2017.
# Content of file: isochrone tables with [Fe/H] = -0.85.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 1.88 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-0.85	9.275	0.1	3.48502950852	5.311	-2.98909090909	14.5872636364	12.9475454545	1	1
-0.85	9.275	0.11	3.50380737247	5.27209090909	-2.831	13.8132727273	12.3639181818	1	1
-0.85	9.275	0.13	3.52481130797	5.214	-2.61845454545	12.9219727273	11.6346181818	1	1
-0.85	9.275	0.15	3.53714154499	5.174	-2.46463636364	12.3660363636	11.1493181818	1	1
-0.85	9.275	0.19353	3.5453	5.1101	-2.2521	11.7546	10.7857	2	1
-0.85	9.275	0.239189	3.5562	5.0644	-2.0704	11.1847	10.2432	2	1
-0.85	9.275	0.27531	3.5626	5.0343	-1.9533	10.8298	9.9037	2	2
-0.85	9.275	0.298052	3.5661	5.0149	-1.8848	10.6257	9.7082	2	2
-0.85	9.275	0.308884	3.5678	5.0031	-1.8511	10.5264	9.613	2	2
-0.85	9.275	0.315107	3.5686	4.9951	-1.8307	10.4674	9.5562	2	2
-0.85	9.275	0.319343	3.5692	4.9888	-1.8162	10.4257	9.5162	2	2
-0.85	9.275	0.322652	3.5697	4.9833	-1.8045	10.3923	9.4839	2	2
-0.85	9.275	0.325738	3.5701	4.9783	-1.7935	10.3612	9.4539	2	2
-0.85	9.275	0.329216	3.5706	4.9731	-1.7819	10.3276	9.4216	2	2
-0.85	9.275	0.334041	3.5712	4.9671	-1.767	10.284	9.3797	2	2
-0.85	9.275	0.347706	3.5737	4.9535	-1.727	10.1619	9.2631	2	2
-0.85	9.275	0.387913	3.5817	4.9141	-1.6089	9.7996	8.923	2	2
-0.85	9.275	0.4234	3.5893	4.8771	-1.5013	9.4685	8.6147	2	2
-0.85	9.275	0.433179	3.5922	4.8638	-1.467	9.3598	8.5142	2	2
-0.85	9.275	0.444561	3.5956	4.8493	-1.4277	9.2353	8.3998	2	2
-0.85	9.275	0.457313	3.5997	4.8332	-1.3829	9.093	8.2699	2	2
