# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:10 2017.
# Content of file: isochrone tables with [Fe/H] = -0.95.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 5.31 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-0.95	9.725	0.1	3.48973448271	5.317	-2.97636363636	14.4117545455	12.821	1	1
-0.95	9.725	0.11	3.50855893243	5.27736363636	-2.817	13.6552727273	12.247609091	1	1
-0.95	9.725	0.13	3.52962770343	5.218	-2.60372727272	12.7825363636	11.5285090909	1	1
-0.95	9.725	0.15	3.54199970685	5.178	-2.44881818182	12.2366181818	11.0477727273	1	1
-0.95	9.725	0.197514	3.5515	5.1038	-2.2112	11.5752	10.6188	2	1
-0.95	9.725	0.220176	3.5571	5.0755	-2.1132	11.2731	10.3307	2	1
-0.95	9.725	0.237655	3.5607	5.0551	-2.0451	11.0675	10.1341	2	1
-0.95	9.725	0.254036	3.5638	5.0376	-1.9864	10.8922	9.9662	2	2
-0.95	9.725	0.271627	3.5667	5.0207	-1.9287	10.7208	9.8023	2	2
-0.95	9.725	0.287656	3.5692	5.0058	-1.879	10.5742	9.6621	2	2
-0.95	9.725	0.299564	3.5709	4.994	-1.8423	10.4668	9.5594	2	2
-0.95	9.725	0.307609	3.5722	4.9852	-1.8174	10.3945	9.4901	2	2
-0.95	9.725	0.313525	3.573	4.9786	-1.7993	10.3422	9.4401	2	2
-0.95	9.725	0.318039	3.5735	4.9736	-1.7856	10.3025	9.402	2	2
-0.95	9.725	0.321759	3.574	4.9693	-1.7743	10.27	9.3709	2	2
-0.95	9.725	0.325274	3.5746	4.9656	-1.7639	10.2399	9.3421	2	2
-0.95	9.725	0.32935	3.5751	4.9619	-1.7525	10.2068	9.3106	2	2
-0.95	9.725	0.335463	3.576	4.9578	-1.737	10.1607	9.2668	2	2
-0.95	9.725	0.346979	3.5778	4.9493	-1.7069	10.0697	9.1806	2	2
-0.95	9.725	0.384539	3.585	4.912	-1.5963	9.7337	8.8662	2	2
-0.95	9.725	0.418988	3.593	4.8718	-1.4864	9.3968	8.5542	2	2
-0.95	9.725	0.431407	3.5965	4.8555	-1.4433	9.2629	8.4313	2	2
-0.95	9.725	0.443806	3.6003	4.8391	-1.3995	9.1253	8.306	2	2
-0.95	9.725	0.456865	3.6047	4.8222	-1.3524	8.9755	8.1707	2	2
-0.95	9.725	0.469843	3.6095	4.8058	-1.3043	8.8208	8.0323	2	2
-0.95	9.725	0.482248	3.6147	4.7907	-1.2572	8.6677	7.8964	2	2
-0.95	9.725	0.494669	3.6204	4.7766	-1.2096	8.5107	7.7582	2	2
-0.95	9.725	0.507773	3.6269	4.7634	-1.1588	8.341	7.6103	2	2
-0.95	9.725	0.521812	3.6347	4.7513	-1.1035	8.1511	7.4473	2	2
-0.95	9.725	0.535765	3.6431	4.7412	-1.0485	7.9564	7.2825	2	2
-0.95	9.725	0.548549	3.651	4.7333	-0.9987	7.7789	7.1334	2	2
-0.95	9.725	0.559542	3.6579	4.7273	-0.9562	7.6271	7.007	2	2
-0.95	9.725	0.569253	3.6644	4.7229	-0.9188	7.4924	6.8956	2	2
-0.95	9.725	0.578795	3.6708	4.719	-0.8823	7.3611	6.7876	2	2
-0.95	9.725	0.589573	3.6779	4.7151	-0.8417	7.2173	6.6689	2	2
-0.95	9.725	0.602835	3.6864	4.7099	-0.7926	7.0481	6.5283	2	2
-0.95	9.725	0.618611	3.6962	4.7026	-0.7351	6.8569	6.3675	2	2
-0.95	9.725	0.635455	3.7063	4.6942	-0.6745	6.6639	6.2014	2	2
-0.95	9.725	0.652567	3.7162	4.6847	-0.6141	6.4794	6.0396	2	2
-0.95	9.725	0.669667	3.7256	4.6743	-0.5549	6.3051	5.8853	2	2
-0.95	9.725	0.686216	3.7342	4.6633	-0.4985	6.1437	5.7414	2	2
-0.95	9.725	0.701287	3.7418	4.6521	-0.4478	6.0024	5.6146	2	2
-0.95	9.725	0.714576	3.7481	4.6413	-0.4035	5.8816	5.5055	2	2
-0.95	9.725	0.720808	3.7509	4.6359	-0.383	5.8261	5.4552	2	2
-0.95	9.725	0.726817	3.7536	4.6305	-0.3632	5.7731	5.407	2	2
-0.95	9.725	0.732611	3.7562	4.6252	-0.3442	5.7223	5.3608	2	2
-0.95	9.725	0.738215	3.7587	4.6198	-0.3259	5.6739	5.3165	2	2
-0.95	9.725	0.743669	3.761	4.6146	-0.3081	5.6268	5.2736	2	2
-0.95	9.725	0.748986	3.7631	4.6091	-0.2908	5.5818	5.2322	2	2
-0.95	9.725	0.754222	3.7653	4.6037	-0.2738	5.5372	5.1913	2	2
-0.95	9.725	0.759433	3.7673	4.5981	-0.2571	5.4937	5.1513	2	2
-0.95	9.725	0.764657	3.7694	4.5926	-0.2402	5.45	5.1113	2	2
-0.95	9.725	0.769888	3.7714	4.5868	-0.2235	5.4068	5.0715	2	2
-0.95	9.725	0.775156	3.7735	4.5808	-0.2064	5.3632	5.0314	2	2
-0.95	9.725	0.780474	3.7754	4.5747	-0.1894	5.3195	4.9911	2	2
-0.95	9.725	0.785842	3.7774	4.5684	-0.1723	5.2754	4.9503	2	2
-0.95	9.725	0.791246	3.7794	4.5621	-0.1549	5.2308	4.9091	2	2
-0.95	9.725	0.796676	3.7814	4.5555	-0.1375	5.1862	4.8675	2	2
-0.95	9.725	0.802106	3.7834	4.5491	-0.1201	5.1411	4.8256	2	2
-0.95	9.725	0.807511	3.7852	4.5424	-0.1028	5.0967	4.7843	2	2
-0.95	9.725	0.812853	3.7872	4.5358	-0.0857	5.0528	4.7435	2	2
-0.95	9.725	0.818111	3.7891	4.5294	-0.0688	5.0094	4.7033	2	2
-0.95	9.725	0.823278	3.791	4.5228	-0.0522	4.9672	4.6642	2	2
-0.95	9.725	0.828359	3.7928	4.5165	-0.0357	4.9252	4.6255	2	2
-0.95	9.725	0.833353	3.7945	4.5098	-0.0197	4.8845	4.5877	2	2
-0.95	9.725	0.838261	3.7963	4.5036	-0.0037	4.8438	4.5503	2	2
-0.95	9.725	0.843085	3.7978	4.4968	0.0118	4.8043	4.5135	2	2
-0.95	9.725	0.847839	3.7996	4.4905	0.0273	4.7648	4.477	2	2
-0.95	9.725	0.852518	3.801	4.4836	0.0424	4.7265	4.4411	2	2
-0.95	9.725	0.857126	3.8025	4.4771	0.0576	4.6881	4.4053	2	2
-0.95	9.725	0.861662	3.8039	4.4702	0.0722	4.6507	4.3702	2	2
-0.95	9.725	0.866129	3.8055	4.4636	0.0869	4.6134	4.3352	2	2
-0.95	9.725	0.870528	3.8067	4.4566	0.1012	4.5771	4.3009	2	2
-0.95	9.725	0.875589	3.8082	4.4485	0.1179	4.5347	4.2612	2	2
-0.95	9.725	0.880539	3.8096	4.4404	0.1342	4.4933	4.2221	2	2
-0.95	9.725	0.885366	3.8111	4.4325	0.1502	4.4525	4.1837	2	2
-0.95	9.725	0.890067	3.8124	4.4246	0.1658	4.4131	4.1465	2	2
-0.95	9.725	0.894632	3.8137	4.4167	0.181	4.3742	4.1098	2	2
-0.95	9.725	0.899069	3.8149	4.4089	0.1959	4.3367	4.0743	2	2
-0.95	9.725	0.903399	3.8162	4.4011	0.2105	4.2994	4.0391	2	2
-0.95	9.725	0.907629	3.8172	4.3934	0.2247	4.2633	4.0048	2	2
-0.95	9.725	0.911779	3.8184	4.3859	0.2389	4.2272	3.9706	2	2
-0.95	9.725	0.915851	3.8195	4.3782	0.2527	4.192	3.9373	2	2
-0.95	9.725	0.919864	3.8206	4.3707	0.2665	4.1569	3.9041	2	2
-0.95	9.725	0.923829	3.8215	4.363	0.28	4.1225	3.8715	2	2
-0.95	9.725	0.927754	3.8226	4.3555	0.2936	4.0878	3.8386	2	2
-0.95	9.725	0.931644	3.8236	4.3478	0.3069	4.0539	3.8063	2	2
-0.95	9.725	0.935505	3.8246	4.3405	0.3204	4.0194	3.7736	2	2
-0.95	9.725	0.939327	3.8256	4.3328	0.3336	3.9859	3.7417	2	2
-0.95	9.725	0.943096	3.8266	4.3255	0.3469	3.9517	3.7094	2	2
-0.95	9.725	0.946804	3.8277	4.3181	0.36	3.9184	3.6778	2	2
-0.95	9.725	0.950449	3.8285	4.3107	0.3729	3.8854	3.6465	2	2
-0.95	9.725	0.954019	3.8297	4.3038	0.3859	3.8522	3.6151	2	2
-0.95	9.725	0.957472	3.8307	4.2965	0.3985	3.8202	3.5847	2	2
-0.95	9.725	0.96081	3.8317	4.2898	0.411	3.7879	3.5543	2	2
-0.95	9.725	0.964038	3.8327	4.2829	0.4231	3.7569	3.5249	2	2
-0.95	9.725	0.967159	3.8337	4.2765	0.4353	3.7257	3.4957	2	2
-0.95	9.725	0.970187	3.8347	4.2698	0.447	3.6956	3.4672	2	2
-0.95	9.725	0.973132	3.8357	4.2634	0.4587	3.6657	3.439	2	2
-0.95	9.725	0.976003	3.8366	4.257	0.47	3.6365	3.4114	2	2
-0.95	9.725	0.9788	3.8374	4.2504	0.4813	3.6077	3.3842	2	2
-0.95	9.725	0.981526	3.8382	4.2437	0.4924	3.5792	3.3572	2	2
-0.95	9.725	0.984163	3.8389	4.2369	0.5033	3.5513	3.3307	2	2
-0.95	9.725	0.985492	3.8393	4.2333	0.5088	3.5372	3.3171	2	2
-0.95	9.725	0.986825	3.8396	4.2295	0.5145	3.5227	3.3033	2	2
-0.95	9.725	0.988164	3.8399	4.2258	0.5201	3.5082	3.2894	2	2
-0.95	9.725	0.989508	3.8403	4.2219	0.5259	3.4935	3.2753	2	2
-0.95	9.725	0.990857	3.8405	4.2179	0.5317	3.4786	3.261	2	2
-0.95	9.725	0.992211	3.8409	4.2138	0.5376	3.4635	3.2465	2	2
-0.95	9.725	0.993567	3.8412	4.2096	0.5436	3.4481	3.2317	2	2
-0.95	9.725	0.994929	3.8415	4.2054	0.5496	3.4327	3.2169	2	2
-0.95	9.725	0.996293	3.8418	4.201	0.5557	3.4171	3.2018	2	2
-0.95	9.725	0.99766	3.842	4.1964	0.562	3.4012	3.1865	2	2
-0.95	9.725	0.999029	3.8423	4.1918	0.5682	3.3853	3.1711	2	2
-0.95	9.725	1.000401	3.8425	4.1871	0.5745	3.3692	3.1555	2	2
-0.95	9.725	1.001773	3.8428	4.1822	0.5809	3.3529	3.1396	2	2
-0.95	9.725	1.003145	3.8429	4.1772	0.5873	3.3365	3.1237	2	2
-0.95	9.725	1.004518	3.8431	4.1722	0.5939	3.3198	3.1075	2	2
-0.95	9.725	1.005892	3.8433	4.1669	0.6004	3.3031	3.0912	2	2
-0.95	9.725	1.007266	3.8435	4.1616	0.607	3.2862	3.0747	2	2
-0.95	9.725	1.008638	3.8437	4.1561	0.6137	3.2692	3.0581	2	2
-0.95	9.725	1.010006	3.8439	4.1505	0.6205	3.252	3.0413	2	2
-0.95	9.725	1.011372	3.8439	4.1447	0.6272	3.2348	3.0242	2	2
-0.95	9.725	1.012737	3.844	4.1387	0.6341	3.2173	3.007	2	2
-0.95	9.725	1.014098	3.8441	4.1325	0.641	3.1998	2.9896	2	2
-0.95	9.725	1.015454	3.844	4.126	0.648	3.1821	2.972	2	2
-0.95	9.725	1.016808	3.844	4.1193	0.655	3.1643	2.9543	2	2
-0.95	9.725	1.018155	3.8439	4.1125	0.6621	3.1463	2.9362	2	3
-0.95	9.725	1.019497	3.8438	4.1055	0.6692	3.1282	2.9181	2	3
-0.95	9.725	1.020831	3.8436	4.0982	0.6764	3.11	2.8997	2	3
-0.95	9.725	1.022157	3.8434	4.0906	0.6837	3.0917	2.8812	2	3
-0.95	9.725	1.023473	3.8431	4.0828	0.691	3.0733	2.8625	2	3
-0.95	9.725	1.024777	3.8428	4.0747	0.6984	3.0548	2.8436	2	3
-0.95	9.725	1.026069	3.8424	4.0663	0.7058	3.0363	2.8245	2	3
-0.95	9.725	1.02735	3.8419	4.0576	0.7132	3.0177	2.8053	2	3
-0.95	9.725	1.028616	3.8414	4.0486	0.7206	2.999	2.7859	2	3
-0.95	9.725	1.029868	3.8409	4.0392	0.7282	2.9803	2.7664	2	3
-0.95	9.725	1.031105	3.8401	4.0294	0.7357	2.9615	2.7466	2	3
-0.95	9.725	1.032325	3.8393	4.0193	0.7433	2.9428	2.7267	2	3
-0.95	9.725	1.033529	3.8385	4.0087	0.7509	2.9241	2.7067	2	3
-0.95	9.725	1.034714	3.8375	3.9977	0.7585	2.9053	2.6865	2	3
-0.95	9.725	1.035878	3.8364	3.9862	0.7662	2.8866	2.666	2	3
-0.95	9.725	1.037024	3.8353	3.9743	0.7738	2.8679	2.6455	2	3
-0.95	9.725	1.03815	3.8339	3.9617	0.7815	2.8493	2.6248	2	3
-0.95	9.725	1.039253	3.8324	3.9487	0.7891	2.8308	2.6039	2	3
-0.95	9.725	1.040336	3.8308	3.935	0.7968	2.8124	2.583	2	3
-0.95	9.725	1.041396	3.829	3.9206	0.8045	2.7942	2.562	2	3
-0.95	9.725	1.042434	3.827	3.9055	0.8121	2.7763	2.5408	2	3
-0.95	9.725	1.043451	3.8249	3.8897	0.8197	2.7585	2.5196	2	3
-0.95	9.725	1.044445	3.8225	3.8731	0.8272	2.7411	2.4983	2	3
-0.95	9.725	1.045421	3.8199	3.8554	0.8346	2.7242	2.4771	2	3
-0.95	9.725	1.04638	3.8169	3.8367	0.842	2.7078	2.4559	2	3
-0.95	9.725	1.047327	3.8136	3.8166	0.8489	2.6924	2.4351	2	3
-0.95	9.725	1.047921	3.8112	3.8028	0.8535	2.6828	2.4214	2	3
-0.95	9.725	1.048511	3.8086	3.7884	0.8578	2.6738	2.4081	2	3
-0.95	9.725	1.049098	3.8058	3.7734	0.8618	2.6659	2.395	2	3
-0.95	9.725	1.049682	3.8027	3.7578	0.8654	2.6589	2.3829	2	3
-0.95	9.725	1.050258	3.7995	3.7417	0.8688	2.6534	2.3719	2	3
-0.95	9.725	1.050826	3.7959	3.7248	0.8714	2.6497	2.3623	2	3
-0.95	9.725	1.051387	3.7919	3.7073	0.8735	2.648	2.3543	2	3
-0.95	9.725	1.051942	3.7877	3.6894	0.8747	2.6492	2.3487	2	3
-0.95	9.725	1.052487	3.7832	3.6715	0.8748	2.6541	2.3467	2	3
-0.95	9.725	1.05302	3.7785	3.6539	0.8738	2.6622	2.3474	2	3
-0.95	9.725	1.053537	3.7738	3.6374	0.8717	2.6721	2.3492	2	3
-0.95	9.725	1.054016	3.7693	3.6221	0.8692	2.6821	2.3505	2	3
-0.95	9.725	1.054462	3.7651	3.608	0.8666	2.6928	2.3534	2	3
-0.95	9.725	1.054886	3.7611	3.5949	0.8641	2.7037	2.3577	2	3
-0.95	9.725	1.055314	3.7573	3.5821	0.8619	2.7144	2.3618	2	3
-0.95	9.725	1.055776	3.7533	3.5672	0.8612	2.7218	2.3623	2	3
-0.95	9.725	1.05628	3.7494	3.5506	0.8622	2.725	2.3588	2	3
-0.95	9.725	1.056761	3.7462	3.5335	0.8668	2.7183	2.3467	2	3
-0.95	9.725	1.057167	3.7437	3.5178	0.8724	2.7087	2.3325	2	3
-0.95	9.725	1.057516	3.7419	3.5035	0.8795	2.6943	2.3148	2	3
-0.95	9.725	1.057975	3.7398	3.4843	0.8908	2.6697	2.2868	2	3
-0.95	9.725	1.058422	3.738	3.4644	0.9035	2.6415	2.2553	2	3
-0.95	9.725	1.05886	3.7363	3.4443	0.9171	2.6105	2.2214	2	3
-0.95	9.725	1.059291	3.735	3.4246	0.9317	2.5769	2.1855	2	3
-0.95	9.725	1.059717	3.7337	3.4051	0.9464	2.5426	2.149	2	3
-0.95	9.725	1.060139	3.7328	3.386	0.9618	2.5062	2.1109	2	3
-0.95	9.725	1.060559	3.7317	3.3664	0.9773	2.47	2.0726	2	3
-0.95	9.725	1.060976	3.7308	3.3469	0.993	2.4327	2.0337	2	3
-0.95	9.725	1.06139	3.73	3.328	1.0091	2.3943	1.9939	2	3
-0.95	9.725	1.061802	3.7292	3.3089	1.0253	2.3559	1.9539	2	3
-0.95	9.725	1.062214	3.7285	3.2897	1.0417	2.3166	1.9134	2	3
-0.95	9.725	1.062622	3.7278	3.2706	1.0583	2.2766	1.8722	2	3
-0.95	9.725	1.063025	3.7272	3.2515	1.0753	2.2357	1.8303	2	3
-0.95	9.725	1.063426	3.7266	3.232	1.0924	2.1943	1.7877	2	3
-0.95	9.725	1.063824	3.7259	3.2119	1.1098	2.1526	1.7448	2	3
-0.95	9.725	1.064217	3.7253	3.192	1.1276	2.1096	1.7008	2	3
-0.95	9.725	1.064606	3.7247	3.1717	1.1455	2.0664	1.6565	2	3
-0.95	9.725	1.064989	3.724	3.151	1.1639	2.0218	1.6109	2	3
-0.95	9.725	1.065355	3.7235	3.1294	1.1833	1.9751	1.5631	2	3
-0.95	9.725	1.065707	3.7229	3.1069	1.2035	1.9264	1.5133	2	3
-0.95	9.725	1.066047	3.7222	3.0838	1.2241	1.8763	1.4622	2	3
-0.95	9.725	1.066376	3.7215	3.06	1.2454	1.825	1.4098	2	3
-0.95	9.725	1.066698	3.7209	3.0357	1.267	1.7729	1.3566	2	3
-0.95	9.725	1.067006	3.7201	3.0108	1.2891	1.7196	1.302	2	3
-0.95	9.725	1.067307	3.7193	2.9855	1.3115	1.6657	1.247	2	3
-0.95	9.725	1.0676	3.7186	2.9597	1.3343	1.6113	1.1911	2	3
-0.95	9.725	1.067882	3.7177	2.9332	1.3573	1.556	1.1343	2	3
-0.95	9.725	1.068155	3.7168	2.9065	1.3807	1.5001	1.077	2	3
-0.95	9.725	1.06842	3.7159	2.8793	1.4044	1.4436	1.0188	2	3
-0.95	9.725	1.068676	3.7149	2.8517	1.4283	1.3865	0.9601	2	3
-0.95	9.725	1.068922	3.714	2.8237	1.4525	1.3288	0.9006	2	3
-0.95	9.725	1.069161	3.7129	2.7952	1.477	1.2709	0.8407	2	3
-0.95	9.725	1.06939	3.7119	2.7665	1.5016	1.2125	0.7801	2	3
-0.95	9.725	1.06961	3.7108	2.7375	1.5265	1.1536	0.719	2	3
-0.95	9.725	1.069824	3.7097	2.7082	1.5515	1.0944	0.6576	2	3
-0.95	9.725	1.069859	3.7096	2.7032	1.5557	1.0844	0.6471	2	3
-0.95	9.725	1.069893	3.7094	2.6982	1.56	1.0742	0.6366	2	3
-0.95	9.725	1.069928	3.7092	2.6932	1.5643	1.0641	0.626	2	3
-0.95	9.725	1.069962	3.709	2.6882	1.5686	1.0539	0.6156	2	3
-0.95	9.725	1.069998	3.7088	2.6832	1.5729	1.0437	0.605	2	3
-0.95	9.725	1.070032	3.7086	2.678	1.5773	1.0335	0.5944	2	3
-0.95	9.725	1.070066	3.7084	2.6729	1.5817	1.0232	0.5836	2	3
-0.95	9.725	1.0701	3.7082	2.6677	1.586	1.0128	0.5728	2	3
-0.95	9.725	1.070134	3.7081	2.6626	1.5904	1.0024	0.5621	2	3
-0.95	9.725	1.070168	3.7079	2.6574	1.5948	0.9921	0.5514	2	3
-0.95	9.725	1.070502	3.7058	2.6036	1.6405	0.8849	0.4399	2	3
-0.95	9.725	1.070804	3.7036	2.5497	1.686	0.7791	0.33	2	3
-0.95	9.725	1.071075	3.7015	2.4972	1.7302	0.6768	0.2237	2	3
-0.95	9.725	1.071325	3.6994	2.4456	1.773	0.5783	0.121	2	3
-0.95	9.725	1.071555	3.6971	2.3947	1.815	0.482	0.0206	2	3
-0.95	9.725	1.07177	3.6949	2.3464	1.8548	0.3906	-0.0757	2	3
-0.95	9.725	1.071968	3.6931	2.3054	1.8885	0.3122	-0.1584	2	3
-0.95	9.725	1.072159	3.6911	2.2601	1.9257	0.2269	-0.2489	2	3
-0.95	9.725	1.072337	3.6887	2.2096	1.9668	0.1338	-0.3479	2	3
-0.95	9.725	1.072498	3.6864	2.1631	2.0044	0.0488	-0.4381	2	3
-0.95	9.725	1.072649	3.6846	2.1245	2.0358	-0.0213	-0.5124	2	3
-0.95	9.725	1.072794	3.6841	2.1104	2.0477	-0.0484	-0.541	2	3
-0.95	9.725	1.072941	3.6862	2.1502	2.0165	0.0211	-0.4667	2	3
-0.95	9.725	1.073112	3.6851	2.1241	2.0384	-0.0287	-0.5191	2	3
-0.95	9.725	1.073276	3.682	2.0604	2.0895	-0.1425	-0.6404	2	3
-0.95	9.725	1.073424	3.679	1.9998	2.1385	-0.2508	-0.7557	2	3
-0.95	9.725	1.073554	3.676	1.9412	2.1851	-0.3532	-0.8654	2	3
-0.95	9.725	1.073673	3.673	1.8832	2.2313	-0.4535	-0.9734	2	3
-0.95	9.725	1.073781	3.6701	1.8249	2.2774	-0.5536	-1.0814	2	3
-0.95	9.725	1.073877	3.6671	1.7696	2.3213	-0.6476	-1.1833	2	3
-0.95	9.725	1.073962	3.6644	1.717	2.3629	-0.7358	-1.2791	2	3
-0.95	9.725	1.074042	3.6616	1.6649	2.404	-0.8227	-1.3738	2	3
-0.95	9.725	1.074114	3.659	1.6144	2.4438	-0.906	-1.4649	2	3
-0.95	9.725	1.07418	3.6563	1.5645	2.4831	-0.9873	-1.5543	2	3
-0.95	9.725	1.07424	3.6537	1.5158	2.5214	-1.066	-1.641	2	3
-0.95	9.725	1.074295	3.6511	1.4679	2.5588	-1.1423	-1.7254	2	3
-0.95	9.725	1.074346	3.6484	1.4209	2.5952	-1.2151	-1.8065	2	3
-0.95	9.725	1.074393	3.6458	1.3744	2.6312	-1.286	-1.886	2	3
-0.95	9.725	1.074436	3.6431	1.3287	2.6663	-1.3547	-1.9632	2	3
-0.95	9.725	1.074476	3.6405	1.2838	2.7007	-1.4208	-2.0381	2	3
-0.95	9.725	1.074513	3.6379	1.2402	2.734	-1.4841	-2.1102	2	3
-0.95	9.725	1.074547	3.6354	1.1969	2.7671	-1.5459	-2.1809	2	3
-0.95	9.725	1.074578	3.6329	1.1546	2.7992	-1.6054	-2.2492	2	3
-0.95	9.725	1.074608	3.6303	1.1132	2.8306	-1.6628	-2.3157	2	3
-0.95	9.725	1.074635	3.6278	1.0725	2.8613	-1.7182	-2.3802	2	3
-0.95	9.725	1.074661	3.6254	1.0327	2.8915	-1.7718	-2.443	2	3
-0.95	9.725	1.074684	3.623	0.9934	2.921	-1.8239	-2.504	2	3
-0.95	9.725	1.074707	3.6206	0.955	2.9498	-1.8733	-2.5627	2	3
-0.95	9.725	1.074728	3.6182	0.9173	2.9779	-1.9213	-2.6199	2	3
-0.95	9.725	1.074748	3.6158	0.8801	3.0056	-1.968	-2.6755	2	3
-0.95	9.725	1.074766	3.6134	0.8436	3.0327	-2.0131	-2.7298	2	3
-0.95	9.725	1.074783	3.6111	0.8077	3.0594	-2.0569	-2.7827	2	3
-0.95	9.725	1.0748	3.6089	0.7729	3.0853	-2.0988	-2.8333	2	3
-0.95	9.725	1.074815	3.6067	0.7385	3.1107	-2.1393	-2.8827	2	3
-0.95	9.725	1.07483	3.6045	0.705	3.1356	-2.1779	-2.9301	2	3
-0.95	9.725	1.074843	3.6024	0.6723	3.16	-2.2152	-2.9761	2	3
-0.95	9.725	1.074856	3.6004	0.64	3.184	-2.2504	-3.0204	2	3
-0.95	9.725	1.074868	3.5983	0.6087	3.2073	-2.284	-3.0627	2	3
-0.95	9.725	1.074881	3.5964	0.5781	3.23	-2.316	-3.1035	2	3
-0.95	9.725	1.074891	3.5944	0.5481	3.2523	-2.3463	-3.1429	2	3
-0.95	9.725	1.074902	3.5926	0.5192	3.2738	-2.3752	-3.1805	2	3
-0.95	9.725	1.074912	3.5908	0.4914	3.2946	-2.4022	-3.2161	2	3
