# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:25 2017.
# Content of file: isochrone tables with [Fe/H] = 0.3.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 2.51 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
0.3	9.4	0.1	3.43739950932	5.226	-3.09181818182	16.201109091	14.3082727273	1	1
0.3	9.4	0.11	3.45252266929	5.19981818182	-2.96	15.4872909091	13.6940545454	1	1
0.3	9.4	0.13	3.47128690364	5.152	-2.766	14.5685454546	12.9079636363	1	1
0.3	9.4	0.15	3.48549473411	5.112	-2.616	13.8742727272	12.3197090909	1	1
0.3	9.4	0.176111	3.5003	5.0779	-2.4398	13.0767	11.9407	2	1
0.3	9.4	0.232063	3.5084	5.0166	-2.2264	12.4355	11.3326	2	1
0.3	9.4	0.273727	3.5137	4.9816	-2.0983	12.0497	10.9675	2	2
0.3	9.4	0.298917	3.5166	4.9602	-2.0266	11.8367	10.7653	2	2
0.3	9.4	0.312407	3.5182	4.946	-1.987	11.7217	10.6558	2	2
0.3	9.4	0.319016	3.5187	4.9411	-1.9712	11.677	10.6129	2	2
0.3	9.4	0.323146	3.5196	4.9418	-1.9627	11.6453	10.5844	2	2
0.3	9.4	0.328584	3.5201	4.9358	-1.9476	11.6032	10.5438	2	2
0.3	9.4	0.333144	3.5205	4.9285	-1.9326	11.5619	10.5041	2	2
0.3	9.4	0.340046	3.5212	4.9197	-1.912	11.5037	10.4484	2	2
0.3	9.4	0.351872	3.5227	4.9073	-1.8792	11.4089	10.3581	2	2
0.3	9.4	0.367427	3.5247	4.8958	-1.8409	11.2927	10.2489	2	2
0.3	9.4	0.394758	3.5288	4.8751	-1.7733	11.0864	10.0557	2	2
0.3	9.4	0.432611	3.5354	4.8443	-1.6774	10.7891	9.7785	2	2
0.3	9.4	0.474604	3.5439	4.8111	-1.5678	10.4387	9.4524	2	2
0.3	9.4	0.496185	3.5495	4.7935	-1.5086	10.2438	9.2715	2	2
0.3	9.4	0.511749	3.5539	4.7806	-1.4646	10.0965	9.1349	2	2
0.3	9.4	0.524166	3.5576	4.7699	-1.429	9.9749	9.022	2	2
0.3	9.4	0.53473	3.5608	4.761	-1.3985	9.8677	8.9229	2	2
0.3	9.4	0.544426	3.5638	4.7526	-1.37	9.7671	8.8299	2	2
0.3	9.4	0.555014	3.5671	4.7436	-1.3393	9.6573	8.7283	2	2
0.3	9.4	0.568607	3.5718	4.7329	-1.2995	9.5104	8.593	2	2
