# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:08 2017.
# Content of file: isochrone tables with [Fe/H] = -1.1.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 2.24 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-1.1	9.35	0.1	3.49629725238	5.32666666667	-2.95757575758	14.1832424242	12.6568484848	1	1
-1.1	9.35	0.11	3.51525255193	5.28333333333	-2.79666666667	13.4546363637	12.0983333334	1	1
-1.1	9.35	0.13	3.53642961651	5.22333333333	-2.58242424242	12.6104848485	11.3934545455	1	1
-1.1	9.35	0.15	3.54924684291	5.18333333333	-2.42606060606	12.0712727273	10.9133030303	1	1
-1.1	9.35	0.190855	3.5557	5.1222	-2.2278	11.5624	10.6121	2	1
-1.1	9.35	0.229455	3.5652	5.08	-2.0677	11.0736	10.1475	2	1
-1.1	9.35	0.263821	3.5713	5.0486	-1.9506	10.7251	9.8161	2	2
-1.1	9.35	0.289067	3.5753	5.0274	-1.874	10.4999	9.6021	2	2
-1.1	9.35	0.302495	3.5772	5.014	-1.8328	10.3798	9.4879	2	2
-1.1	9.35	0.310121	3.5783	5.0046	-1.8084	10.3097	9.4212	2	2
-1.1	9.35	0.315035	3.579	4.9978	-1.792	10.2632	9.3768	2	2
-1.1	9.35	0.31854	3.5795	4.9922	-1.7798	10.2285	9.3435	2	2
-1.1	9.35	0.321675	3.5799	4.9871	-1.7687	10.1974	9.3138	2	2
-1.1	9.35	0.324693	3.5803	4.9823	-1.7583	10.1683	9.2858	2	2
-1.1	9.35	0.328137	3.5807	4.9776	-1.7472	10.1365	9.2556	2	2
-1.1	9.35	0.332851	3.5813	4.9723	-1.7332	10.0967	9.2177	2	2
-1.1	9.35	0.34086	3.5824	4.9648	-1.7111	10.0335	9.1585	2	2
-1.1	9.35	0.402044	3.5949	4.905	-1.531	9.4856	8.6497	2	2
-1.1	9.35	0.427528	3.6007	4.8786	-1.4535	9.249	8.4342	2	2
-1.1	9.35	0.437912	3.6036	4.8649	-1.4171	9.1363	8.3322	2	2
-1.1	9.35	0.449752	3.6074	4.8496	-1.3754	9.0055	8.2143	2	2
-1.1	9.35	0.463195	3.612	4.8325	-1.3268	8.8516	8.0765	2	2
-1.1	9.35	0.477789	3.6178	4.8147	-1.2728	8.6782	7.9228	2	2
-1.1	9.35	0.489121	3.6233	4.8016	-1.2277	8.5272	7.7914	2	2
-1.1	9.35	0.503835	3.6303	4.7867	-1.172	8.342	7.6303	2	2
-1.1	9.35	0.51904	3.6384	4.7738	-1.1138	8.1436	7.4598	2	2
-1.1	9.35	0.53341	3.6467	4.7639	-1.0584	7.9481	7.2946	2	2
-1.1	9.35	0.545916	3.6544	4.7567	-1.0109	7.7786	7.1527	2	2
-1.1	9.35	0.555684	3.6605	4.7522	-0.9742	7.6465	7.0433	2	2
-1.1	9.35	0.563668	3.6658	4.7491	-0.944	7.5379	6.9542	2	2
-1.1	9.35	0.571873	3.6711	4.7461	-0.9133	7.4287	6.8642	2	2
-1.1	9.35	0.582802	3.6781	4.7426	-0.8733	7.2893	6.7488	2	2
-1.1	9.35	0.599522	3.6885	4.737	-0.8138	7.0872	6.5797	2	2
-1.1	9.35	0.624203	3.7032	4.7274	-0.7279	6.809	6.3437	2	2
-1.1	9.35	0.654925	3.7204	4.7138	-0.6249	6.497	6.069	2	2
-1.1	9.35	0.690245	3.7383	4.6956	-0.5119	6.1748	5.7817	2	2
-1.1	9.35	0.731746	3.7567	4.669	-0.3863	5.8354	5.4754	2	2
-1.1	9.35	0.772379	3.7726	4.6384	-0.2687	5.5281	5.1948	2	2
-1.1	9.35	0.803838	3.7842	4.6137	-0.1802	5.3007	4.9869	2	2
-1.1	9.35	0.826664	3.7922	4.5956	-0.1178	5.1405	4.8391	2	2
-1.1	9.35	0.842799	3.7976	4.5823	-0.0747	5.0311	4.7392	2	2
-1.1	9.35	0.855106	3.8014	4.5715	-0.0422	4.9486	4.6636	2	2
-1.1	9.35	0.865876	3.8047	4.5618	-0.014	4.8765	4.597	2	2
-1.1	9.35	0.876162	3.8078	4.5524	0.0131	4.8079	4.5332	2	2
-1.1	9.35	0.886556	3.811	4.5427	0.0402	4.7391	4.4693	2	2
-1.1	9.35	0.897299	3.8142	4.5328	0.0679	4.6684	4.4037	2	2
-1.1	9.35	0.90831	3.8173	4.5226	0.0962	4.5965	4.3369	2	2
-1.1	9.35	0.916118	3.8196	4.5153	0.1161	4.5458	4.2899	2	2
-1.1	9.35	0.923863	3.8218	4.5083	0.1357	4.4959	4.2435	2	2
-1.1	9.35	0.931521	3.824	4.5016	0.1549	4.4467	4.1981	2	2
-1.1	9.35	0.939081	3.8261	4.495	0.1736	4.3991	4.154	2	2
-1.1	9.35	0.946566	3.8284	4.489	0.1919	4.3521	4.1106	2	2
-1.1	9.35	0.953995	3.8305	4.4831	0.2098	4.3063	4.0684	2	2
-1.1	9.35	0.961367	3.8327	4.4776	0.2275	4.2609	4.0267	2	2
-1.1	9.35	0.968668	3.8349	4.4722	0.2449	4.2164	3.9857	2	2
-1.1	9.35	0.975916	3.8371	4.467	0.2621	4.1722	3.9451	2	2
-1.1	9.35	0.983096	3.8392	4.4618	0.2792	4.1285	3.9049	2	2
-1.1	9.35	0.990159	3.8414	4.4566	0.296	4.0854	3.8654	2	2
