# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:14 2017.
# Content of file: isochrone tables with [Fe/H] = -0.6.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 9.44 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-0.6	9.975	0.1	3.47326707305	5.296	-3.02090909091	15.0260363636	13.2639090909	1	1
-0.6	9.975	0.11	3.49192847256	5.25890909091	-2.866	14.2082727273	12.6546909091	1	1
-0.6	9.975	0.13	3.51277031932	5.204	-2.65527272727	13.2705636364	11.8998909091	1	1
-0.6	9.975	0.15	3.52499614034	5.164	-2.50418181818	12.6895818182	11.4031818182	1	1
-0.6	9.975	0.183898	3.5329	5.1029	-2.3155	12.0943	11.0982	2	1
-0.6	9.975	0.203715	3.5379	5.0749	-2.2235	11.8029	10.8214	2	1
-0.6	9.975	0.220053	3.5414	5.0533	-2.1535	11.5835	10.6126	2	1
-0.6	9.975	0.234704	3.5445	5.0354	-2.0953	11.4018	10.4393	2	1
-0.6	9.975	0.248528	3.5472	5.0197	-2.0441	11.2434	10.2879	2	1
-0.6	9.975	0.263681	3.5499	5.0046	-1.9926	11.0853	10.1363	2	2
-0.6	9.975	0.278983	3.5524	4.9905	-1.9438	10.9367	9.9936	2	2
-0.6	9.975	0.292753	3.5547	4.9779	-1.9015	10.809	9.8709	2	2
-0.6	9.975	0.303081	3.5562	4.9682	-1.8704	10.7153	9.7808	2	2
-0.6	9.975	0.310484	3.5572	4.9612	-1.8486	10.6502	9.7183	2	2
-0.6	9.975	0.315952	3.5581	4.9563	-1.8329	10.6033	9.6731	2	2
-0.6	9.975	0.320285	3.5587	4.9525	-1.8208	10.5666	9.6378	2	2
-0.6	9.975	0.323834	3.5592	4.9492	-1.8107	10.5361	9.6085	2	2
-0.6	9.975	0.32728	3.5597	4.9462	-1.8009	10.5066	9.5801	2	2
-0.6	9.975	0.331221	3.5603	4.9431	-1.7902	10.474	9.5489	2	2
-0.6	9.975	0.336013	3.561	4.9393	-1.7775	10.4351	9.5116	2	2
-0.6	9.975	0.342094	3.562	4.9346	-1.7612	10.3852	9.4638	2	2
-0.6	9.975	0.351186	3.5636	4.9264	-1.7352	10.3053	9.387	2	2
-0.6	9.975	0.399464	3.5734	4.8764	-1.5902	9.8492	8.9531	2	2
-0.6	9.975	0.42133	3.5786	4.8501	-1.5194	9.6268	8.744	2	2
-0.6	9.975	0.433643	3.582	4.8341	-1.4776	9.4931	8.6182	2	2
-0.6	9.975	0.446073	3.5856	4.818	-1.4348	9.3553	8.4892	2	2
-0.6	9.975	0.458778	3.5896	4.8016	-1.3902	9.2103	8.3543	2	2
-0.6	9.975	0.471546	3.5939	4.7851	-1.3443	9.0607	8.2159	2	2
-0.6	9.975	0.483738	3.5985	4.7696	-1.2998	8.9151	8.0822	2	2
-0.6	9.975	0.494881	3.6029	4.756	-1.2585	8.78	7.959	2	2
-0.6	9.975	0.505166	3.6072	4.7439	-1.22	8.6535	7.8446	2	2
-0.6	9.975	0.514976	3.6117	4.7329	-1.1828	8.5298	7.7337	2	2
-0.6	9.975	0.525252	3.6167	4.7221	-1.1432	8.397	7.6157	2	2
