# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:22 2017.
# Content of file: isochrone tables with [Fe/H] = 0.05.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 2.37 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
0.05	9.375	0.1	3.44713781855	5.246	-3.07363636364	15.8887454546	14.0214545455	1	1
0.05	9.375	0.11	3.46335212032	5.21663636364	-2.935	15.1369727273	13.4056	1	1
0.05	9.375	0.13	3.48274534746	5.167	-2.736	14.2065	12.6261	1	1
0.05	9.375	0.15	3.49632074798	5.127	-2.586	13.5445	12.0650272727	1	1
0.05	9.375	0.18283	3.5106	5.0863	-2.3917	12.7505	11.6628	2	1
0.05	9.375	0.232967	3.5184	5.0317	-2.2001	12.163	11.1078	2	1
0.05	9.375	0.278431	3.5247	4.9937	-2.0592	11.7299	10.6989	2	2
0.05	9.375	0.300875	3.5276	4.9748	-1.9946	11.5333	10.513	2	2
0.05	9.375	0.309777	3.5287	4.965	-1.9676	11.4537	10.4372	2	2
0.05	9.375	0.315039	3.5294	4.9578	-1.9505	11.4035	10.3895	2	2
0.05	9.375	0.318579	3.5298	4.9518	-1.9382	11.3692	10.3562	2	2
0.05	9.375	0.320808	3.5301	4.9477	-1.9298	11.3455	10.3335	2	2
0.05	9.375	0.322717	3.5303	4.944	-1.9227	11.3253	10.3141	2	2
0.05	9.375	0.324234	3.5305	4.9407	-1.9167	11.3084	10.2978	2	2
0.05	9.375	0.325478	3.5306	4.938	-1.9115	11.2942	10.284	2	2
0.05	9.375	0.327476	3.5308	4.9346	-1.9045	11.2747	10.2651	2	2
0.05	9.375	0.330552	3.531	4.9312	-1.8956	11.249	10.2403	2	2
0.05	9.375	0.335423	3.5314	4.9263	-1.8819	11.2095	10.2024	2	2
0.05	9.375	0.459355	3.5533	4.828	-1.5617	10.1867	9.2409	2	2
0.05	9.375	0.476627	3.5573	4.811	-1.5124	10.0236	9.0875	2	2
0.05	9.375	0.491847	3.5612	4.7962	-1.4684	9.8741	8.9474	2	2
0.05	9.375	0.505159	3.5649	4.7837	-1.4296	9.7388	8.8214	2	2
0.05	9.375	0.516113	3.5681	4.7737	-1.3971	9.624	8.7144	2	2
0.05	9.375	0.525881	3.5713	4.765	-1.3678	9.5183	8.616	2	2
0.05	9.375	0.536432	3.5747	4.7559	-1.3361	9.4025	8.508	2	2
0.05	9.375	0.549774	3.5793	4.7446	-1.2962	9.2551	8.3703	2	2
0.05	9.375	0.566656	3.5852	4.7304	-1.2449	9.063	8.1906	2	2
