# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:12 2017.
# Content of file: isochrone tables with [Fe/H] = -0.8.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 13.34 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
-0.8	10.125	0.1	3.48267702142	5.308	-2.99545454546	14.6750181818	13.0108181818	1	1
-0.8	10.125	0.11	3.50143159249	5.26945454546	-2.838	13.8922727273	12.4220727273	1	1
-0.8	10.125	0.13	3.52240311024	5.212	-2.62581818182	12.9916909091	11.6876727273	1	1
-0.8	10.125	0.15	3.53471246406	5.172	-2.47254545455	12.4307454545	11.2000909091	1	1
-0.8	10.125	0.17865	3.5397	5.1118	-2.31	11.9693	10.9872	2	1
-0.8	10.125	0.19326	3.5441	5.0893	-2.2353	11.7308	10.7608	2	1
-0.8	10.125	0.206418	3.5477	5.0699	-2.1733	11.5363	10.5755	2	1
-0.8	10.125	0.21917	3.5507	5.0523	-2.1177	11.365	10.4119	2	1
-0.8	10.125	0.231913	3.5534	5.0363	-2.0663	11.2076	10.2613	2	1
-0.8	10.125	0.245083	3.5559	5.0212	-2.017	11.0579	10.1178	2	1
-0.8	10.125	0.259898	3.5586	5.0061	-1.9659	10.9035	9.9696	2	2
-0.8	10.125	0.27758	3.5615	4.9899	-1.9094	10.7347	9.8077	2	2
-0.8	10.125	0.293872	3.564	4.976	-1.8606	10.5896	9.6687	2	2
-0.8	10.125	0.305347	3.5657	4.9666	-1.8279	10.4921	9.5754	2	2
-0.8	10.125	0.312881	3.5668	4.9611	-1.8075	10.4313	9.5172	2	2
-0.8	10.125	0.318111	3.5675	4.9572	-1.7934	10.3894	9.4771	2	2
-0.8	10.125	0.321979	3.568	4.9542	-1.7828	10.3577	9.4469	2	2
-0.8	10.125	0.32517	3.5685	4.9515	-1.774	10.331	9.4213	2	2
-0.8	10.125	0.328143	3.569	4.9489	-1.7655	10.3055	9.397	2	2
-0.8	10.125	0.331312	3.5696	4.9461	-1.7564	10.2783	9.3711	2	2
-0.8	10.125	0.334913	3.5701	4.9429	-1.7462	10.2477	9.342	2	2
-0.8	10.125	0.339011	3.5707	4.939	-1.7345	10.2127	9.3085	2	2
-0.8	10.125	0.343538	3.5714	4.9345	-1.7214	10.174	9.2714	2	2
-0.8	10.125	0.352613	3.573	4.9251	-1.6945	10.0927	9.1936	2	2
-0.8	10.125	0.383051	3.5791	4.8919	-1.6013	9.8045	8.9208	2	2
-0.8	10.125	0.410437	3.5857	4.8585	-1.5113	9.5264	8.662	2	2
-0.8	10.125	0.422515	3.5889	4.842	-1.469	9.394	8.5389	2	2
-0.8	10.125	0.433319	3.5921	4.8267	-1.43	9.2712	8.4254	2	2
-0.8	10.125	0.444215	3.5956	4.8114	-1.39	9.1441	8.3084	2	2
-0.8	10.125	0.45522	3.5994	4.7961	-1.3487	9.0122	8.1877	2	2
-0.8	10.125	0.466086	3.6035	4.7811	-1.3072	8.8786	8.0664	2	2
-0.8	10.125	0.476101	3.6076	4.7676	-1.268	8.7517	7.952	2	2
-0.8	10.125	0.485473	3.6117	4.7552	-1.2306	8.6301	7.8432	2	2
-0.8	10.125	0.494504	3.616	4.7438	-1.1941	8.5104	7.7369	2	2
-0.8	10.125	0.503498	3.6205	4.733	-1.1574	8.3887	7.6294	2	2
-0.8	10.125	0.512702	3.6255	4.7227	-1.1194	8.2611	7.5176	2	2
-0.8	10.125	0.522358	3.6311	4.7129	-1.079	8.1224	7.3976	2	2
-0.8	10.125	0.532226	3.6374	4.7041	-1.0372	7.9759	7.2723	2	2
-0.8	10.125	0.541971	3.644	4.6966	-0.9955	7.8272	7.1465	2	2
-0.8	10.125	0.547668	3.6479	4.6925	-0.9709	7.7386	7.0723	2	2
-0.8	10.125	0.553232	3.6519	4.6888	-0.947	7.6517	7.0	2	2
-0.8	10.125	0.55864	3.6558	4.6854	-0.9236	7.567	6.93	2	2
-0.8	10.125	0.563896	3.6595	4.682	-0.9012	7.4857	6.8627	2	2
-0.8	10.125	0.569001	3.6632	4.6788	-0.8793	7.4068	6.7977	2	2
-0.8	10.125	0.573975	3.6668	4.6756	-0.8581	7.3305	6.7348	2	2
-0.8	10.125	0.578832	3.6703	4.6726	-0.8374	7.2565	6.6739	2	2
-0.8	10.125	0.583578	3.6738	4.6698	-0.8171	7.1843	6.6144	2	2
-0.8	10.125	0.588232	3.6771	4.6667	-0.7973	7.1147	6.5567	2	2
-0.8	10.125	0.592819	3.6804	4.6637	-0.7777	7.0463	6.4999	2	2
-0.8	10.125	0.59735	3.6836	4.6605	-0.7584	6.98	6.4448	2	2
-0.8	10.125	0.601846	3.6868	4.6574	-0.7393	6.9146	6.3905	2	2
-0.8	10.125	0.606318	3.6899	4.654	-0.7202	6.851	6.3375	2	2
-0.8	10.125	0.610779	3.693	4.6506	-0.7012	6.788	6.2845	2	2
-0.8	10.125	0.615218	3.6959	4.6469	-0.6825	6.7267	6.2321	2	2
-0.8	10.125	0.619611	3.6989	4.6432	-0.6638	6.6663	6.18	2	2
-0.8	10.125	0.623943	3.7018	4.6393	-0.6454	6.608	6.1294	2	2
-0.8	10.125	0.628218	3.7047	4.6356	-0.6272	6.5506	6.0797	2	2
-0.8	10.125	0.632445	3.7074	4.6315	-0.6093	6.4951	6.0315	2	2
-0.8	10.125	0.636622	3.7102	4.6275	-0.5915	6.4403	5.9838	2	2
-0.8	10.125	0.640749	3.7128	4.6233	-0.574	6.3874	5.9372	2	2
-0.8	10.125	0.644836	3.7155	4.6192	-0.5566	6.3347	5.8906	2	2
-0.8	10.125	0.64888	3.7179	4.6146	-0.5394	6.284	5.8454	2	2
-0.8	10.125	0.652876	3.7204	4.6102	-0.5223	6.2337	5.8006	2	2
-0.8	10.125	0.656831	3.7229	4.6057	-0.5054	6.1841	5.7564	2	2
-0.8	10.125	0.660755	3.7252	4.6009	-0.4886	6.1356	5.713	2	2
-0.8	10.125	0.664665	3.7277	4.5962	-0.4717	6.087	5.6696	2	2
-0.8	10.125	0.668563	3.7299	4.591	-0.455	6.0397	5.6269	2	2
-0.8	10.125	0.672461	3.7322	4.586	-0.4379	5.9917	5.5838	2	2
-0.8	10.125	0.676335	3.7345	4.5804	-0.4212	5.9449	5.5415	2	2
-0.8	10.125	0.681487	3.7374	4.5729	-0.3986	5.8825	5.485	2	2
-0.8	10.125	0.68657	3.7402	4.5652	-0.3763	5.8212	5.4291	2	2
-0.8	10.125	0.691545	3.743	4.5573	-0.3543	5.7611	5.3744	2	2
-0.8	10.125	0.696385	3.7456	4.5492	-0.3328	5.7029	5.3212	2	2
-0.8	10.125	0.701072	3.748	4.5411	-0.3118	5.6467	5.2695	2	2
-0.8	10.125	0.705598	3.7504	4.5329	-0.2914	5.5921	5.2193	2	2
-0.8	10.125	0.709957	3.7526	4.5246	-0.2719	5.5398	5.1711	2	2
-0.8	10.125	0.714156	3.7545	4.5163	-0.2528	5.4892	5.1242	2	2
-0.8	10.125	0.718215	3.7566	4.5079	-0.2341	5.4401	5.0787	2	2
-0.8	10.125	0.722164	3.7583	4.4992	-0.2158	5.3922	5.034	2	2
-0.8	10.125	0.726028	3.76	4.4904	-0.1976	5.3448	4.9898	2	2
-0.8	10.125	0.729824	3.7617	4.4813	-0.1797	5.2981	4.9462	2	2
-0.8	10.125	0.733563	3.7633	4.4719	-0.1618	5.2519	4.9028	2	2
-0.8	10.125	0.737254	3.7648	4.4623	-0.144	5.2058	4.8596	2	2
-0.8	10.125	0.740899	3.7662	4.4524	-0.1261	5.1602	4.8165	2	2
-0.8	10.125	0.744504	3.7677	4.4423	-0.1081	5.1142	4.7732	2	2
-0.8	10.125	0.748062	3.769	4.4319	-0.0903	5.0687	4.7301	2	2
-0.8	10.125	0.751572	3.7704	4.4213	-0.0724	5.0228	4.6866	2	2
-0.8	10.125	0.75503	3.7717	4.4105	-0.0546	4.9772	4.6432	2	2
-0.8	10.125	0.758423	3.7729	4.3996	-0.0368	4.9313	4.5993	2	2
-0.8	10.125	0.761718	3.774	4.3884	-0.0191	4.8859	4.556	2	2
-0.8	10.125	0.764925	3.7751	4.3773	-0.0015	4.8409	4.5128	2	2
-0.8	10.125	0.768049	3.7762	4.3661	0.0157	4.7966	4.4704	2	2
-0.8	10.125	0.771073	3.7773	4.3549	0.0328	4.7528	4.4284	2	2
-0.8	10.125	0.773988	3.7783	4.3438	0.0498	4.7098	4.3871	2	2
-0.8	10.125	0.776801	3.7792	4.3326	0.0662	4.668	4.3469	2	2
-0.8	10.125	0.77952	3.7803	4.3217	0.0826	4.6264	4.3071	2	2
-0.8	10.125	0.782133	3.7811	4.3108	0.0985	4.586	4.2681	2	2
-0.8	10.125	0.784645	3.7821	4.3003	0.1143	4.5459	4.2297	2	2
-0.8	10.125	0.787034	3.7832	4.2902	0.1298	4.5065	4.1922	2	2
-0.8	10.125	0.787847	3.7835	4.2868	0.1351	4.4931	4.1794	2	2
-0.8	10.125	0.788662	3.7838	4.2832	0.1404	4.4796	4.1665	2	2
-0.8	10.125	0.789478	3.7841	4.2795	0.1457	4.4661	4.1534	2	2
-0.8	10.125	0.790293	3.7844	4.2755	0.1511	4.4524	4.1402	2	2
-0.8	10.125	0.791106	3.7845	4.2712	0.1567	4.4386	4.1268	2	2
-0.8	10.125	0.791915	3.7847	4.2668	0.1622	4.4246	4.1132	2	2
-0.8	10.125	0.792722	3.7849	4.2622	0.1678	4.4105	4.0993	2	2
-0.8	10.125	0.793527	3.785	4.2575	0.1734	4.3963	4.0853	2	2
-0.8	10.125	0.79433	3.7851	4.2526	0.1792	4.3819	4.0711	2	2
-0.8	10.125	0.795131	3.7852	4.2477	0.1849	4.3675	4.0569	2	3
-0.8	10.125	0.79593	3.7853	4.2427	0.1907	4.3529	4.0425	2	3
-0.8	10.125	0.796724	3.7854	4.2376	0.1966	4.3381	4.0279	2	3
-0.8	10.125	0.797517	3.7855	4.2325	0.2025	4.3232	4.0132	2	3
