# File generated by 'stitchIsochrones.py' on Thu Sep 28 15:40:26 2017.
# Content of file: isochrone tables with [Fe/H] = 0.35.
# Isochrone tables in this file have been created by
# stitching a number of different isochrones:
# 1). Lyon isochrones for M < 0.17 Msun.
# 2). Darthmouth isochrones for M >= 0.17 Msun.
# 3). Padova isochrones for stars above the tip
#     of the Red Giant Branch.
# ---------------------------------------------------
# Isochrone table age = 1.5 Gyr
# FeH	log_age	mass	log_Teff	log_g	logL	 Johnson_V	Johnson_R	 isoID	 stage
0.35	9.175	0.1	3.43545184748	5.222	-3.09545454545	16.2635818183	14.3656363636	1	1
0.35	9.175	0.11	3.45035677908	5.19645454545	-2.965	15.5573545454	13.7517454545	1	1
0.35	9.175	0.13	3.46899521487	5.149	-2.772	14.6409545455	12.9643363636	1	1
0.35	9.175	0.15	3.48332953134	5.109	-2.622	13.9402272727	12.3706454546	1	1
0.35	9.175	0.192987	3.501	5.055	-2.374	12.9121	11.7789	2	1
0.35	9.175	0.2641	3.5104	4.9898	-2.1348	12.194	11.098	2	2
0.35	9.175	0.304121	3.5152	4.9589	-2.0237	11.8623	10.7838	2	2
0.35	9.175	0.320964	3.517	4.9389	-1.9729	11.7178	10.6457	2	2
0.35	9.175	0.334827	3.5185	4.921	-1.9309	11.5993	10.532	2	2
0.35	9.175	0.350196	3.5203	4.9045	-1.8878	11.4747	10.4134	2	2
0.35	9.175	0.3521	3.5208	4.9087	-1.8877	11.4685	10.4089	2	2
0.35	9.175	0.353845	3.5202	4.9143	-1.8931	11.4863	10.4251	2	2
0.35	9.175	0.35973	3.5221	4.9199	-1.8842	11.4429	10.3882	2	2
0.35	9.175	0.37892	3.5243	4.8961	-1.8291	11.2866	10.2388	2	2
0.35	9.175	0.404506	3.528	4.8703	-1.7599	11.0808	10.0449	2	2
0.35	9.175	0.44141	3.5345	4.8411	-1.6669	10.7919	9.7757	2	2
0.35	9.175	0.469632	3.5405	4.8182	-1.5929	10.5566	9.5577	2	2
0.35	9.175	0.491037	3.546	4.8008	-1.5346	10.3672	9.3825	2	2
0.35	9.175	0.5077	3.5506	4.7873	-1.4882	10.2135	9.24	2	2
0.35	9.175	0.521351	3.5545	4.7763	-1.4497	10.0841	9.1202	2	2
0.35	9.175	0.532627	3.5579	4.767	-1.4175	9.9738	9.018	2	2
0.35	9.175	0.54283	3.5611	4.7585	-1.3881	9.8711	8.9232	2	2
0.35	9.175	0.553152	3.5643	4.7499	-1.3582	9.7656	8.8261	2	2
0.35	9.175	0.565282	3.5683	4.7401	-1.3232	9.639	8.7093	2	2
